Customer_ID,Cluster,Customer_Segment
CUST_0199927,1,Affluent Low-Engagement
CUST_0199928,1,Affluent Low-Engagement
CUST_0199929,2,Everyday Active Transactors
CUST_0199930,2,Everyday Active Transactors
CUST_0199931,3,At-Risk Declining Activity
CUST_0199932,2,Everyday Active Transactors
CUST_0199933,1,Affluent Low-Engagement
CUST_0199934,4,High-Value Multi-Product
CUST_0199935,1,Affluent Low-Engagement
CUST_0199936,1,Affluent Low-Engagement
CUST_0199937,4,High-Value Multi-Product
CUST_0199938,2,Everyday Active Transactors
CUST_0199939,4,High-Value Multi-Product
CUST_0199940,2,Everyday Active Transactors
CUST_0199941,0,Young Digital Starters
CUST_0199942,1,Affluent Low-Engagement
CUST_0199943,2,Everyday Active Transactors
CUST_0199944,0,Young Digital Starters
CUST_0199945,3,At-Risk Declining Activity
CUST_0199946,2,Everyday Active Transactors
CUST_0199947,4,High-Value Multi-Product
CUST_0199948,2,Everyday Active Transactors
CUST_0199949,4,High-Value Multi-Product
CUST_0199950,2,Everyday Active Transactors
CUST_0199951,2,Everyday Active Transactors
CUST_0199952,2,Everyday Active Transactors
CUST_0199953,2,Everyday Active Transactors
CUST_0199954,2,Everyday Active Transactors
CUST_0199955,2,Everyday Active Transactors
CUST_0199956,1,Affluent Low-Engagement
CUST_0199957,2,Everyday Active Transactors
CUST_0199958,2,Everyday Active Transactors
CUST_0199959,0,Young Digital Starters
CUST_0199960,2,Everyday Active Transactors
CUST_0199961,2,Everyday Active Transactors
CUST_0199962,4,High-Value Multi-Product
CUST_0199963,4,High-Value Multi-Product
CUST_0199964,1,Affluent Low-Engagement
CUST_0199965,2,Everyday Active Transactors
CUST_0199966,2,Everyday Active Transactors
CUST_0199967,1,Affluent Low-Engagement
CUST_0199968,0,Young Digital Starters
CUST_0199969,4,High-Value Multi-Product
CUST_0199970,2,Everyday Active Transactors
CUST_0199971,2,Everyday Active Transactors
CUST_0199972,2,Everyday Active Transactors
CUST_0199973,4,High-Value Multi-Product
CUST_0199974,3,At-Risk Declining Activity
CUST_0199975,2,Everyday Active Transactors
CUST_0199976,2,Everyday Active Transactors
CUST_0199977,1,Affluent Low-Engagement
CUST_0199978,1,Affluent Low-Engagement
CUST_0199979,0,Young Digital Starters
CUST_0199980,3,At-Risk Declining Activity
CUST_0199981,2,Everyday Active Transactors
CUST_0199982,1,Affluent Low-Engagement
CUST_0199983,4,High-Value Multi-Product
CUST_0199984,3,At-Risk Declining Activity
CUST_0199985,3,At-Risk Declining Activity
CUST_0199986,1,Affluent Low-Engagement
CUST_0199987,4,High-Value Multi-Product
CUST_0199988,0,Young Digital Starters
CUST_0199989,0,Young Digital Starters
CUST_0199990,1,Affluent Low-Engagement
CUST_0199991,4,High-Value Multi-Product
CUST_0199992,4,High-Value Multi-Product
CUST_0199993,0,Young Digital Starters
CUST_0199994,0,Young Digital Starters
CUST_0199995,2,Everyday Active Transactors
CUST_0199996,4,High-Value Multi-Product
CUST_0199997,2,Everyday Active Transactors
CUST_0199998,4,High-Value Multi-Product
CUST_0199999,1,Affluent Low-Engagement
CUST_0200000,1,Affluent Low-Engagement
CUST_0200001,3,At-Risk Declining Activity
CUST_0200002,2,Everyday Active Transactors
CUST_0200003,2,Everyday Active Transactors
CUST_0200004,2,Everyday Active Transactors
CUST_0200005,2,Everyday Active Transactors
CUST_0200006,3,At-Risk Declining Activity
CUST_0200007,0,Young Digital Starters
CUST_0200008,2,Everyday Active Transactors
CUST_0200009,4,High-Value Multi-Product
CUST_0200010,3,At-Risk Declining Activity
CUST_0200011,0,Young Digital Starters
CUST_0200012,2,Everyday Active Transactors
CUST_0200013,2,Everyday Active Transactors
CUST_0200014,1,Affluent Low-Engagement
CUST_0200015,3,At-Risk Declining Activity
CUST_0200016,0,Young Digital Starters
CUST_0200017,3,At-Risk Declining Activity
CUST_0200018,0,Young Digital Starters
CUST_0200019,3,At-Risk Declining Activity
CUST_0200020,0,Young Digital Starters
CUST_0200021,3,At-Risk Declining Activity
CUST_0200022,1,Affluent Low-Engagement
CUST_0200023,1,Affluent Low-Engagement
CUST_0200024,1,Affluent Low-Engagement
CUST_0200025,1,Affluent Low-Engagement
CUST_0200026,3,At-Risk Declining Activity
CUST_0200027,2,Everyday Active Transactors
CUST_0200028,2,Everyday Active Transactors
CUST_0200029,2,Everyday Active Transactors
CUST_0200030,1,Affluent Low-Engagement
CUST_0200031,4,High-Value Multi-Product
CUST_0200032,2,Everyday Active Transactors
CUST_0200033,2,Everyday Active Transactors
CUST_0200034,3,At-Risk Declining Activity
CUST_0200035,4,High-Value Multi-Product
CUST_0200036,3,At-Risk Declining Activity
CUST_0200037,4,High-Value Multi-Product
CUST_0200038,2,Everyday Active Transactors
CUST_0200039,0,Young Digital Starters
CUST_0200040,4,High-Value Multi-Product
CUST_0200041,0,Young Digital Starters
CUST_0200042,4,High-Value Multi-Product
CUST_0200043,3,At-Risk Declining Activity
CUST_0200044,0,Young Digital Starters
CUST_0200045,4,High-Value Multi-Product
CUST_0200046,3,At-Risk Declining Activity
CUST_0200047,3,At-Risk Declining Activity
CUST_0200048,1,Affluent Low-Engagement
CUST_0200049,1,Affluent Low-Engagement
CUST_0200050,3,At-Risk Declining Activity
CUST_0200051,2,Everyday Active Transactors
CUST_0200052,0,Young Digital Starters
CUST_0200053,0,Young Digital Starters
CUST_0200054,2,Everyday Active Transactors
CUST_0200055,1,Affluent Low-Engagement
CUST_0200056,2,Everyday Active Transactors
CUST_0200057,2,Everyday Active Transactors
CUST_0200058,0,Young Digital Starters
CUST_0200059,2,Everyday Active Transactors
CUST_0200060,0,Young Digital Starters
CUST_0200061,0,Young Digital Starters
CUST_0200062,0,Young Digital Starters
CUST_0200063,1,Affluent Low-Engagement
CUST_0200064,0,Young Digital Starters
CUST_0200065,0,Young Digital Starters
CUST_0200066,1,Affluent Low-Engagement
CUST_0200067,2,Everyday Active Transactors
CUST_0200068,2,Everyday Active Transactors
CUST_0200069,0,Young Digital Starters
CUST_0200070,0,Young Digital Starters
CUST_0200071,2,Everyday Active Transactors
CUST_0200072,3,At-Risk Declining Activity
CUST_0200073,0,Young Digital Starters
CUST_0200074,2,Everyday Active Transactors
CUST_0200075,0,Young Digital Starters
CUST_0200076,1,Affluent Low-Engagement
CUST_0200077,4,High-Value Multi-Product
CUST_0200078,1,Affluent Low-Engagement
CUST_0200079,2,Everyday Active Transactors
CUST_0200080,2,Everyday Active Transactors
CUST_0200081,0,Young Digital Starters
CUST_0200082,1,Affluent Low-Engagement
CUST_0200083,0,Young Digital Starters
CUST_0200084,3,At-Risk Declining Activity
CUST_0200085,2,Everyday Active Transactors
CUST_0200086,0,Young Digital Starters
CUST_0200087,4,High-Value Multi-Product
CUST_0200088,0,Young Digital Starters
CUST_0200089,3,At-Risk Declining Activity
CUST_0200090,4,High-Value Multi-Product
CUST_0200091,3,At-Risk Declining Activity
CUST_0200092,2,Everyday Active Transactors
CUST_0200093,2,Everyday Active Transactors
CUST_0200094,0,Young Digital Starters
CUST_0200095,4,High-Value Multi-Product
CUST_0200096,4,High-Value Multi-Product
CUST_0200097,1,Affluent Low-Engagement
CUST_0200098,0,Young Digital Starters
CUST_0200099,1,Affluent Low-Engagement
CUST_0200100,0,Young Digital Starters
CUST_0200101,4,High-Value Multi-Product
CUST_0200102,4,High-Value Multi-Product
CUST_0200103,4,High-Value Multi-Product
CUST_0200104,1,Affluent Low-Engagement
CUST_0200105,3,At-Risk Declining Activity
CUST_0200106,0,Young Digital Starters
CUST_0200107,1,Affluent Low-Engagement
CUST_0200108,2,Everyday Active Transactors
CUST_0200109,2,Everyday Active Transactors
CUST_0200110,4,High-Value Multi-Product
CUST_0200111,1,Affluent Low-Engagement
CUST_0200112,4,High-Value Multi-Product
CUST_0200113,0,Young Digital Starters
CUST_0200114,3,At-Risk Declining Activity
CUST_0200115,0,Young Digital Starters
CUST_0200116,4,High-Value Multi-Product
CUST_0200117,0,Young Digital Starters
CUST_0200118,3,At-Risk Declining Activity
CUST_0200119,1,Affluent Low-Engagement
CUST_0200120,2,Everyday Active Transactors
CUST_0200121,4,High-Value Multi-Product
CUST_0200122,2,Everyday Active Transactors
CUST_0200123,3,At-Risk Declining Activity
CUST_0200124,0,Young Digital Starters
CUST_0200125,1,Affluent Low-Engagement
CUST_0200126,4,High-Value Multi-Product
CUST_0200127,1,Affluent Low-Engagement
CUST_0200128,4,High-Value Multi-Product
CUST_0200129,2,Everyday Active Transactors
CUST_0200130,4,High-Value Multi-Product
CUST_0200131,0,Young Digital Starters
CUST_0200132,2,Everyday Active Transactors
CUST_0200133,4,High-Value Multi-Product
CUST_0200134,3,At-Risk Declining Activity
CUST_0200135,3,At-Risk Declining Activity
CUST_0200136,1,Affluent Low-Engagement
CUST_0200137,0,Young Digital Starters
CUST_0200138,0,Young Digital Starters
CUST_0200139,4,High-Value Multi-Product
CUST_0200140,1,Affluent Low-Engagement
CUST_0200141,2,Everyday Active Transactors
CUST_0200142,1,Affluent Low-Engagement
CUST_0200143,0,Young Digital Starters
CUST_0200144,4,High-Value Multi-Product
CUST_0200145,2,Everyday Active Transactors
CUST_0200146,3,At-Risk Declining Activity
CUST_0200147,2,Everyday Active Transactors
CUST_0200148,0,Young Digital Starters
CUST_0200149,2,Everyday Active Transactors
CUST_0200150,4,High-Value Multi-Product
CUST_0200151,4,High-Value Multi-Product
CUST_0200152,4,High-Value Multi-Product
CUST_0200153,4,High-Value Multi-Product
CUST_0200154,1,Affluent Low-Engagement
CUST_0200155,2,Everyday Active Transactors
CUST_0200156,1,Affluent Low-Engagement
CUST_0200157,2,Everyday Active Transactors
CUST_0200158,3,At-Risk Declining Activity
CUST_0200159,1,Affluent Low-Engagement
CUST_0200160,2,Everyday Active Transactors
CUST_0200161,1,Affluent Low-Engagement
CUST_0200162,0,Young Digital Starters
CUST_0200163,1,Affluent Low-Engagement
CUST_0200164,2,Everyday Active Transactors
CUST_0200165,1,Affluent Low-Engagement
CUST_0200166,0,Young Digital Starters
CUST_0200167,0,Young Digital Starters
CUST_0200168,4,High-Value Multi-Product
CUST_0200169,0,Young Digital Starters
CUST_0200170,0,Young Digital Starters
CUST_0200171,4,High-Value Multi-Product
CUST_0200172,1,Affluent Low-Engagement
CUST_0200173,3,At-Risk Declining Activity
CUST_0200174,3,At-Risk Declining Activity
CUST_0200175,4,High-Value Multi-Product
CUST_0200176,4,High-Value Multi-Product
CUST_0200177,2,Everyday Active Transactors
CUST_0200178,1,Affluent Low-Engagement
CUST_0200179,0,Young Digital Starters
CUST_0200180,1,Affluent Low-Engagement
CUST_0200181,1,Affluent Low-Engagement
CUST_0200182,4,High-Value Multi-Product
CUST_0200183,4,High-Value Multi-Product
CUST_0200184,4,High-Value Multi-Product
CUST_0200185,1,Affluent Low-Engagement
CUST_0200186,3,At-Risk Declining Activity
CUST_0200187,0,Young Digital Starters
CUST_0200188,4,High-Value Multi-Product
CUST_0200189,2,Everyday Active Transactors
CUST_0200190,3,At-Risk Declining Activity
CUST_0200191,0,Young Digital Starters
CUST_0200192,2,Everyday Active Transactors
CUST_0200193,3,At-Risk Declining Activity
CUST_0200194,0,Young Digital Starters
CUST_0200195,2,Everyday Active Transactors
CUST_0200196,0,Young Digital Starters
CUST_0200197,2,Everyday Active Transactors
CUST_0200198,2,Everyday Active Transactors
CUST_0200199,3,At-Risk Declining Activity
CUST_0200200,2,Everyday Active Transactors
CUST_0200201,4,High-Value Multi-Product
CUST_0200202,0,Young Digital Starters
CUST_0200203,4,High-Value Multi-Product
CUST_0200204,3,At-Risk Declining Activity
CUST_0200205,4,High-Value Multi-Product
CUST_0200206,2,Everyday Active Transactors
CUST_0200207,4,High-Value Multi-Product
CUST_0200208,2,Everyday Active Transactors
CUST_0200209,1,Affluent Low-Engagement
CUST_0200210,4,High-Value Multi-Product
CUST_0200211,4,High-Value Multi-Product
CUST_0200212,0,Young Digital Starters
CUST_0200213,1,Affluent Low-Engagement
CUST_0200214,0,Young Digital Starters
CUST_0200215,0,Young Digital Starters
CUST_0200216,2,Everyday Active Transactors
CUST_0200217,2,Everyday Active Transactors
CUST_0200218,2,Everyday Active Transactors
CUST_0200219,0,Young Digital Starters
CUST_0200220,4,High-Value Multi-Product
CUST_0200221,0,Young Digital Starters
CUST_0200222,1,Affluent Low-Engagement
CUST_0200223,2,Everyday Active Transactors
CUST_0200224,2,Everyday Active Transactors
CUST_0200225,4,High-Value Multi-Product
CUST_0200226,3,At-Risk Declining Activity
CUST_0200227,2,Everyday Active Transactors
CUST_0200228,0,Young Digital Starters
CUST_0200229,2,Everyday Active Transactors
CUST_0200230,2,Everyday Active Transactors
CUST_0200231,4,High-Value Multi-Product
CUST_0200232,2,Everyday Active Transactors
CUST_0200233,2,Everyday Active Transactors
CUST_0200234,2,Everyday Active Transactors
CUST_0200235,1,Affluent Low-Engagement
CUST_0200236,3,At-Risk Declining Activity
CUST_0200237,4,High-Value Multi-Product
CUST_0200238,0,Young Digital Starters
CUST_0200239,3,At-Risk Declining Activity
CUST_0200240,0,Young Digital Starters
CUST_0200241,0,Young Digital Starters
CUST_0200242,2,Everyday Active Transactors
CUST_0200243,3,At-Risk Declining Activity
CUST_0200244,3,At-Risk Declining Activity
CUST_0200245,4,High-Value Multi-Product
CUST_0200246,2,Everyday Active Transactors
CUST_0200247,0,Young Digital Starters
CUST_0200248,1,Affluent Low-Engagement
CUST_0200249,2,Everyday Active Transactors
CUST_0200250,1,Affluent Low-Engagement
CUST_0200251,2,Everyday Active Transactors
CUST_0200252,3,At-Risk Declining Activity
CUST_0200253,1,Affluent Low-Engagement
CUST_0200254,1,Affluent Low-Engagement
CUST_0200255,0,Young Digital Starters
CUST_0200256,2,Everyday Active Transactors
CUST_0200257,1,Affluent Low-Engagement
CUST_0200258,2,Everyday Active Transactors
CUST_0200259,4,High-Value Multi-Product
CUST_0200260,4,High-Value Multi-Product
CUST_0200261,4,High-Value Multi-Product
CUST_0200262,2,Everyday Active Transactors
CUST_0200263,0,Young Digital Starters
CUST_0200264,2,Everyday Active Transactors
CUST_0200265,1,Affluent Low-Engagement
CUST_0200266,0,Young Digital Starters
CUST_0200267,2,Everyday Active Transactors
CUST_0200268,4,High-Value Multi-Product
CUST_0200269,2,Everyday Active Transactors
CUST_0200270,2,Everyday Active Transactors
CUST_0200271,2,Everyday Active Transactors
CUST_0200272,0,Young Digital Starters
CUST_0200273,4,High-Value Multi-Product
CUST_0200274,1,Affluent Low-Engagement
CUST_0200275,2,Everyday Active Transactors
CUST_0200276,2,Everyday Active Transactors
CUST_0200277,0,Young Digital Starters
CUST_0200278,2,Everyday Active Transactors
CUST_0200279,0,Young Digital Starters
CUST_0200280,1,Affluent Low-Engagement
CUST_0200281,0,Young Digital Starters
CUST_0200282,3,At-Risk Declining Activity
CUST_0200283,2,Everyday Active Transactors
CUST_0200284,1,Affluent Low-Engagement
CUST_0200285,4,High-Value Multi-Product
CUST_0200286,3,At-Risk Declining Activity
CUST_0200287,2,Everyday Active Transactors
CUST_0200288,1,Affluent Low-Engagement
CUST_0200289,0,Young Digital Starters
CUST_0200290,2,Everyday Active Transactors
CUST_0200291,3,At-Risk Declining Activity
CUST_0200292,0,Young Digital Starters
CUST_0200293,3,At-Risk Declining Activity
CUST_0200294,2,Everyday Active Transactors
CUST_0200295,2,Everyday Active Transactors
CUST_0200296,4,High-Value Multi-Product
CUST_0200297,0,Young Digital Starters
CUST_0200298,3,At-Risk Declining Activity
CUST_0200299,3,At-Risk Declining Activity
CUST_0200300,1,Affluent Low-Engagement
CUST_0200301,4,High-Value Multi-Product
CUST_0200302,2,Everyday Active Transactors
CUST_0200303,0,Young Digital Starters
CUST_0200304,2,Everyday Active Transactors
CUST_0200305,2,Everyday Active Transactors
CUST_0200306,0,Young Digital Starters
CUST_0200307,4,High-Value Multi-Product
CUST_0200308,2,Everyday Active Transactors
CUST_0200309,1,Affluent Low-Engagement
CUST_0200310,2,Everyday Active Transactors
CUST_0200311,3,At-Risk Declining Activity
CUST_0200312,3,At-Risk Declining Activity
CUST_0200313,0,Young Digital Starters
CUST_0200314,1,Affluent Low-Engagement
CUST_0200315,2,Everyday Active Transactors
CUST_0200316,3,At-Risk Declining Activity
CUST_0200317,2,Everyday Active Transactors
CUST_0200318,2,Everyday Active Transactors
CUST_0200319,0,Young Digital Starters
CUST_0200320,2,Everyday Active Transactors
CUST_0200321,1,Affluent Low-Engagement
CUST_0200322,2,Everyday Active Transactors
CUST_0200323,0,Young Digital Starters
CUST_0200324,2,Everyday Active Transactors
CUST_0200325,4,High-Value Multi-Product
CUST_0200326,0,Young Digital Starters
CUST_0200327,2,Everyday Active Transactors
CUST_0200328,4,High-Value Multi-Product
CUST_0200329,2,Everyday Active Transactors
CUST_0200330,2,Everyday Active Transactors
CUST_0200331,2,Everyday Active Transactors
CUST_0200332,1,Affluent Low-Engagement
CUST_0200333,2,Everyday Active Transactors
CUST_0200334,1,Affluent Low-Engagement
CUST_0200335,0,Young Digital Starters
CUST_0200336,0,Young Digital Starters
CUST_0200337,0,Young Digital Starters
CUST_0200338,1,Affluent Low-Engagement
CUST_0200339,0,Young Digital Starters
CUST_0200340,1,Affluent Low-Engagement
CUST_0200341,4,High-Value Multi-Product
CUST_0200342,2,Everyday Active Transactors
CUST_0200343,4,High-Value Multi-Product
CUST_0200344,4,High-Value Multi-Product
CUST_0200345,4,High-Value Multi-Product
CUST_0200346,2,Everyday Active Transactors
CUST_0200347,0,Young Digital Starters
CUST_0200348,1,Affluent Low-Engagement
CUST_0200349,2,Everyday Active Transactors
CUST_0200350,0,Young Digital Starters
CUST_0200351,2,Everyday Active Transactors
CUST_0200352,0,Young Digital Starters
CUST_0200353,2,Everyday Active Transactors
CUST_0200354,2,Everyday Active Transactors
CUST_0200355,3,At-Risk Declining Activity
CUST_0200356,1,Affluent Low-Engagement
CUST_0200357,0,Young Digital Starters
CUST_0200358,1,Affluent Low-Engagement
CUST_0200359,4,High-Value Multi-Product
CUST_0200360,2,Everyday Active Transactors
CUST_0200361,2,Everyday Active Transactors
CUST_0200362,0,Young Digital Starters
CUST_0200363,2,Everyday Active Transactors
CUST_0200364,2,Everyday Active Transactors
CUST_0200365,0,Young Digital Starters
CUST_0200366,2,Everyday Active Transactors
