Customer_ID,True_Archetype
CUST_0172068,Affluent Low-Activity
CUST_0172069,Affluent Low-Activity
CUST_0172070,Everyday Digital Transactor
CUST_0172071,High-Value Multi-Product
CUST_0172072,Everyday Digital Transactor
CUST_0172073,Young Starter
CUST_0172074,Dormant At-Risk
CUST_0172075,Everyday Digital Transactor
CUST_0172076,Everyday Digital Transactor
CUST_0172077,Young Starter
CUST_0172078,Young Starter
CUST_0172079,Young Starter
CUST_0172080,Everyday Digital Transactor
CUST_0172081,Young Starter
CUST_0172082,High-Value Multi-Product
CUST_0172083,Dormant At-Risk
CUST_0172084,Everyday Digital Transactor
CUST_0172085,Young Starter
CUST_0172086,Everyday Digital Transactor
CUST_0172087,Young Starter
CUST_0172088,Everyday Digital Transactor
CUST_0172089,Everyday Digital Transactor
CUST_0172090,Young Starter
CUST_0172091,Young Starter
CUST_0172092,Young Starter
CUST_0172093,Young Starter
CUST_0172094,Everyday Digital Transactor
CUST_0172095,Dormant At-Risk
CUST_0172096,Everyday Digital Transactor
CUST_0172097,Everyday Digital Transactor
CUST_0172098,Affluent Low-Activity
CUST_0172099,Dormant At-Risk
CUST_0172100,Young Starter
CUST_0172101,Young Starter
CUST_0172102,Young Starter
CUST_0172103,Everyday Digital Transactor
CUST_0172104,Young Starter
CUST_0172105,Affluent Low-Activity
CUST_0172106,Young Starter
CUST_0172107,Affluent Low-Activity
CUST_0172108,Dormant At-Risk
CUST_0172109,High-Value Multi-Product
CUST_0172110,Everyday Digital Transactor
CUST_0172111,Everyday Digital Transactor
CUST_0172112,High-Value Multi-Product
CUST_0172113,Young Starter
CUST_0172114,High-Value Multi-Product
CUST_0172115,Affluent Low-Activity
CUST_0172116,Everyday Digital Transactor
CUST_0172117,Dormant At-Risk
CUST_0172118,Young Starter
CUST_0172119,Everyday Digital Transactor
CUST_0172120,High-Value Multi-Product
CUST_0172121,High-Value Multi-Product
CUST_0172122,Young Starter
CUST_0172123,Young Starter
CUST_0172124,High-Value Multi-Product
CUST_0172125,Affluent Low-Activity
CUST_0172126,Dormant At-Risk
CUST_0172127,Affluent Low-Activity
CUST_0172128,Everyday Digital Transactor
CUST_0172129,Dormant At-Risk
CUST_0172130,Everyday Digital Transactor
CUST_0172131,Everyday Digital Transactor
CUST_0172132,High-Value Multi-Product
CUST_0172133,Young Starter
CUST_0172134,High-Value Multi-Product
CUST_0172135,Dormant At-Risk
CUST_0172136,Affluent Low-Activity
CUST_0172137,High-Value Multi-Product
CUST_0172138,Young Starter
CUST_0172139,Dormant At-Risk
CUST_0172140,High-Value Multi-Product
CUST_0172141,Young Starter
CUST_0172142,Dormant At-Risk
CUST_0172143,High-Value Multi-Product
CUST_0172144,Everyday Digital Transactor
CUST_0172145,Affluent Low-Activity
CUST_0172146,Everyday Digital Transactor
CUST_0172147,Affluent Low-Activity
CUST_0172148,Everyday Digital Transactor
CUST_0172149,Everyday Digital Transactor
CUST_0172150,Young Starter
CUST_0172151,Young Starter
CUST_0172152,High-Value Multi-Product
CUST_0172153,Everyday Digital Transactor
CUST_0172154,Affluent Low-Activity
CUST_0172155,Affluent Low-Activity
CUST_0172156,High-Value Multi-Product
CUST_0172157,Everyday Digital Transactor
CUST_0172158,Affluent Low-Activity
CUST_0172159,Everyday Digital Transactor
CUST_0172160,Dormant At-Risk
CUST_0172161,Young Starter
CUST_0172162,High-Value Multi-Product
CUST_0172163,Everyday Digital Transactor
CUST_0172164,High-Value Multi-Product
CUST_0172165,Dormant At-Risk
CUST_0172166,Everyday Digital Transactor
CUST_0172167,Everyday Digital Transactor
CUST_0172168,High-Value Multi-Product
CUST_0172169,Everyday Digital Transactor
CUST_0172170,Young Starter
CUST_0172171,Young Starter
CUST_0172172,Everyday Digital Transactor
CUST_0172173,Young Starter
CUST_0172174,Everyday Digital Transactor
CUST_0172175,Everyday Digital Transactor
CUST_0172176,Everyday Digital Transactor
CUST_0172177,Everyday Digital Transactor
CUST_0172178,Dormant At-Risk
CUST_0172179,Everyday Digital Transactor
CUST_0172180,Everyday Digital Transactor
CUST_0172181,High-Value Multi-Product
CUST_0172182,High-Value Multi-Product
CUST_0172183,Affluent Low-Activity
CUST_0172184,Affluent Low-Activity
CUST_0172185,Affluent Low-Activity
CUST_0172186,High-Value Multi-Product
CUST_0172187,High-Value Multi-Product
CUST_0172188,Everyday Digital Transactor
CUST_0172189,Affluent Low-Activity
CUST_0172190,High-Value Multi-Product
CUST_0172191,High-Value Multi-Product
CUST_0172192,Affluent Low-Activity
CUST_0172193,Everyday Digital Transactor
CUST_0172194,Young Starter
CUST_0172195,Dormant At-Risk
CUST_0172196,Affluent Low-Activity
CUST_0172197,High-Value Multi-Product
CUST_0172198,Everyday Digital Transactor
CUST_0172199,High-Value Multi-Product
CUST_0172200,High-Value Multi-Product
CUST_0172201,Dormant At-Risk
CUST_0172202,High-Value Multi-Product
CUST_0172203,Affluent Low-Activity
CUST_0172204,Affluent Low-Activity
CUST_0172205,High-Value Multi-Product
CUST_0172206,Everyday Digital Transactor
CUST_0172207,High-Value Multi-Product
CUST_0172208,Young Starter
CUST_0172209,High-Value Multi-Product
CUST_0172210,Everyday Digital Transactor
CUST_0172211,Young Starter
CUST_0172212,Everyday Digital Transactor
CUST_0172213,High-Value Multi-Product
CUST_0172214,Dormant At-Risk
CUST_0172215,High-Value Multi-Product
CUST_0172216,Young Starter
CUST_0172217,Affluent Low-Activity
CUST_0172218,Young Starter
CUST_0172219,Everyday Digital Transactor
CUST_0172220,Affluent Low-Activity
CUST_0172221,Young Starter
CUST_0172222,High-Value Multi-Product
CUST_0172223,Affluent Low-Activity
CUST_0172224,Affluent Low-Activity
CUST_0172225,Affluent Low-Activity
CUST_0172226,Young Starter
CUST_0172227,High-Value Multi-Product
CUST_0172228,Dormant At-Risk
CUST_0172229,High-Value Multi-Product
CUST_0172230,Affluent Low-Activity
CUST_0172231,Everyday Digital Transactor
CUST_0172232,Affluent Low-Activity
CUST_0172233,Everyday Digital Transactor
CUST_0172234,Everyday Digital Transactor
CUST_0172235,Everyday Digital Transactor
CUST_0172236,Dormant At-Risk
CUST_0172237,High-Value Multi-Product
CUST_0172238,Everyday Digital Transactor
CUST_0172239,High-Value Multi-Product
CUST_0172240,High-Value Multi-Product
CUST_0172241,High-Value Multi-Product
CUST_0172242,Everyday Digital Transactor
CUST_0172243,Everyday Digital Transactor
CUST_0172244,Young Starter
CUST_0172245,Everyday Digital Transactor
CUST_0172246,Everyday Digital Transactor
CUST_0172247,Everyday Digital Transactor
CUST_0172248,Affluent Low-Activity
CUST_0172249,Everyday Digital Transactor
CUST_0172250,Dormant At-Risk
CUST_0172251,Young Starter
CUST_0172252,Everyday Digital Transactor
CUST_0172253,Everyday Digital Transactor
CUST_0172254,High-Value Multi-Product
CUST_0172255,Affluent Low-Activity
CUST_0172256,Dormant At-Risk
CUST_0172257,Dormant At-Risk
CUST_0172258,Dormant At-Risk
CUST_0172259,Everyday Digital Transactor
CUST_0172260,Dormant At-Risk
CUST_0172261,Young Starter
CUST_0172262,Dormant At-Risk
CUST_0172263,Affluent Low-Activity
CUST_0172264,Everyday Digital Transactor
CUST_0172265,Young Starter
CUST_0172266,Dormant At-Risk
CUST_0172267,Dormant At-Risk
CUST_0172268,High-Value Multi-Product
CUST_0172269,High-Value Multi-Product
CUST_0172270,Everyday Digital Transactor
CUST_0172271,Everyday Digital Transactor
CUST_0172272,Dormant At-Risk
CUST_0172273,Young Starter
CUST_0172274,Dormant At-Risk
CUST_0172275,Affluent Low-Activity
CUST_0172276,Young Starter
CUST_0172277,Everyday Digital Transactor
CUST_0172278,Affluent Low-Activity
CUST_0172279,Everyday Digital Transactor
CUST_0172280,High-Value Multi-Product
CUST_0172281,Everyday Digital Transactor
CUST_0172282,Everyday Digital Transactor
CUST_0172283,Young Starter
CUST_0172284,Everyday Digital Transactor
CUST_0172285,Affluent Low-Activity
CUST_0172286,Everyday Digital Transactor
CUST_0172287,Young Starter
CUST_0172288,Affluent Low-Activity
CUST_0172289,High-Value Multi-Product
CUST_0172290,Young Starter
CUST_0172291,High-Value Multi-Product
CUST_0172292,High-Value Multi-Product
CUST_0172293,Affluent Low-Activity
CUST_0172294,Young Starter
CUST_0172295,Young Starter
CUST_0172296,Everyday Digital Transactor
CUST_0172297,High-Value Multi-Product
CUST_0172298,Affluent Low-Activity
CUST_0172299,Young Starter
CUST_0172300,Dormant At-Risk
CUST_0172301,Everyday Digital Transactor
CUST_0172302,High-Value Multi-Product
CUST_0172303,Dormant At-Risk
CUST_0172304,Dormant At-Risk
CUST_0172305,Young Starter
CUST_0172306,Dormant At-Risk
CUST_0172307,Everyday Digital Transactor
CUST_0172308,Dormant At-Risk
CUST_0172309,Young Starter
CUST_0172310,Young Starter
CUST_0172311,High-Value Multi-Product
CUST_0172312,Everyday Digital Transactor
CUST_0172313,Dormant At-Risk
CUST_0172314,Everyday Digital Transactor
CUST_0172315,Affluent Low-Activity
CUST_0172316,Everyday Digital Transactor
CUST_0172317,Young Starter
CUST_0172318,Affluent Low-Activity
CUST_0172319,Affluent Low-Activity
CUST_0172320,Young Starter
CUST_0172321,Dormant At-Risk
CUST_0172322,Everyday Digital Transactor
CUST_0172323,Dormant At-Risk
CUST_0172324,Everyday Digital Transactor
CUST_0172325,Everyday Digital Transactor
CUST_0172326,Dormant At-Risk
CUST_0172327,Affluent Low-Activity
CUST_0172328,Affluent Low-Activity
CUST_0172329,Everyday Digital Transactor
CUST_0172330,Everyday Digital Transactor
CUST_0172331,Dormant At-Risk
CUST_0172332,Dormant At-Risk
CUST_0172333,Everyday Digital Transactor
CUST_0172334,Affluent Low-Activity
CUST_0172335,Affluent Low-Activity
CUST_0172336,Everyday Digital Transactor
CUST_0172337,High-Value Multi-Product
CUST_0172338,Affluent Low-Activity
CUST_0172339,Everyday Digital Transactor
CUST_0172340,Affluent Low-Activity
CUST_0172341,Affluent Low-Activity
CUST_0172342,Everyday Digital Transactor
CUST_0172343,Everyday Digital Transactor
CUST_0172344,Everyday Digital Transactor
CUST_0172345,Everyday Digital Transactor
CUST_0172346,Dormant At-Risk
CUST_0172347,Dormant At-Risk
CUST_0172348,High-Value Multi-Product
CUST_0172349,Everyday Digital Transactor
CUST_0172350,Young Starter
CUST_0172351,Dormant At-Risk
CUST_0172352,Everyday Digital Transactor
CUST_0172353,Everyday Digital Transactor
CUST_0172354,Dormant At-Risk
CUST_0172355,Everyday Digital Transactor
CUST_0172356,Young Starter
CUST_0172357,Young Starter
CUST_0172358,High-Value Multi-Product
CUST_0172359,High-Value Multi-Product
CUST_0172360,Affluent Low-Activity
CUST_0172361,Everyday Digital Transactor
CUST_0172362,Dormant At-Risk
CUST_0172363,High-Value Multi-Product
CUST_0172364,Young Starter
CUST_0172365,Dormant At-Risk
CUST_0172366,Everyday Digital Transactor
CUST_0172367,Affluent Low-Activity
CUST_0172368,Affluent Low-Activity
CUST_0172369,Affluent Low-Activity
CUST_0172370,Dormant At-Risk
CUST_0172371,Everyday Digital Transactor
CUST_0172372,High-Value Multi-Product
CUST_0172373,High-Value Multi-Product
CUST_0172374,Dormant At-Risk
CUST_0172375,High-Value Multi-Product
CUST_0172376,Young Starter
CUST_0172377,Young Starter
CUST_0172378,High-Value Multi-Product
CUST_0172379,Dormant At-Risk
CUST_0172380,Everyday Digital Transactor
CUST_0172381,Everyday Digital Transactor
CUST_0172382,Young Starter
CUST_0172383,Affluent Low-Activity
CUST_0172384,Young Starter
CUST_0172385,Everyday Digital Transactor
CUST_0172386,Young Starter
CUST_0172387,Everyday Digital Transactor
CUST_0172388,Everyday Digital Transactor
CUST_0172389,Everyday Digital Transactor
CUST_0172390,Everyday Digital Transactor
CUST_0172391,High-Value Multi-Product
CUST_0172392,Dormant At-Risk
CUST_0172393,Everyday Digital Transactor
CUST_0172394,High-Value Multi-Product
CUST_0172395,Young Starter
CUST_0172396,Young Starter
CUST_0172397,Young Starter
CUST_0172398,Everyday Digital Transactor
CUST_0172399,Everyday Digital Transactor
CUST_0172400,Everyday Digital Transactor
CUST_0172401,Everyday Digital Transactor
CUST_0172402,Affluent Low-Activity
CUST_0172403,High-Value Multi-Product
CUST_0172404,Everyday Digital Transactor
CUST_0172405,Everyday Digital Transactor
CUST_0172406,Everyday Digital Transactor
CUST_0172407,Everyday Digital Transactor
CUST_0172408,Young Starter
CUST_0172409,Everyday Digital Transactor
CUST_0172410,High-Value Multi-Product
CUST_0172411,Everyday Digital Transactor
CUST_0172412,High-Value Multi-Product
CUST_0172413,Affluent Low-Activity
CUST_0172414,High-Value Multi-Product
CUST_0172415,Everyday Digital Transactor
CUST_0172416,Everyday Digital Transactor
CUST_0172417,High-Value Multi-Product
CUST_0172418,Young Starter
CUST_0172419,High-Value Multi-Product
CUST_0172420,Affluent Low-Activity
CUST_0172421,Everyday Digital Transactor
CUST_0172422,Everyday Digital Transactor
CUST_0172423,High-Value Multi-Product
CUST_0172424,High-Value Multi-Product
CUST_0172425,High-Value Multi-Product
CUST_0172426,Affluent Low-Activity
CUST_0172427,High-Value Multi-Product
CUST_0172428,Everyday Digital Transactor
CUST_0172429,Everyday Digital Transactor
CUST_0172430,High-Value Multi-Product
CUST_0172431,High-Value Multi-Product
CUST_0172432,Everyday Digital Transactor
CUST_0172433,Affluent Low-Activity
CUST_0172434,Affluent Low-Activity
CUST_0172435,Dormant At-Risk
CUST_0172436,Young Starter
CUST_0172437,Dormant At-Risk
CUST_0172438,Everyday Digital Transactor
CUST_0172439,Everyday Digital Transactor
CUST_0172440,Everyday Digital Transactor
CUST_0172441,High-Value Multi-Product
CUST_0172442,Everyday Digital Transactor
CUST_0172443,High-Value Multi-Product
CUST_0172444,Everyday Digital Transactor
CUST_0172445,Young Starter
CUST_0172446,Affluent Low-Activity
CUST_0172447,Everyday Digital Transactor
CUST_0172448,Affluent Low-Activity
CUST_0172449,High-Value Multi-Product
CUST_0172450,Everyday Digital Transactor
CUST_0172451,Dormant At-Risk
CUST_0172452,Everyday Digital Transactor
CUST_0172453,Affluent Low-Activity
CUST_0172454,Everyday Digital Transactor
CUST_0172455,High-Value Multi-Product
CUST_0172456,High-Value Multi-Product
CUST_0172457,Affluent Low-Activity
CUST_0172458,Everyday Digital Transactor
CUST_0172459,Young Starter
CUST_0172460,Everyday Digital Transactor
CUST_0172461,High-Value Multi-Product
CUST_0172462,Young Starter
CUST_0172463,Everyday Digital Transactor
CUST_0172464,Affluent Low-Activity
CUST_0172465,High-Value Multi-Product
CUST_0172466,Everyday Digital Transactor
CUST_0172467,Affluent Low-Activity
CUST_0172468,Dormant At-Risk
CUST_0172469,Dormant At-Risk
CUST_0172470,Young Starter
CUST_0172471,High-Value Multi-Product
CUST_0172472,Affluent Low-Activity
CUST_0172473,High-Value Multi-Product
CUST_0172474,Everyday Digital Transactor
CUST_0172475,Affluent Low-Activity
CUST_0172476,Young Starter
CUST_0172477,Everyday Digital Transactor
CUST_0172478,High-Value Multi-Product
CUST_0172479,High-Value Multi-Product
CUST_0172480,Dormant At-Risk
CUST_0172481,Everyday Digital Transactor
CUST_0172482,Everyday Digital Transactor
CUST_0172483,Everyday Digital Transactor
CUST_0172484,Young Starter
CUST_0172485,Young Starter
CUST_0172486,Everyday Digital Transactor
CUST_0172487,High-Value Multi-Product
CUST_0172488,Young Starter
CUST_0172489,High-Value Multi-Product
CUST_0172490,High-Value Multi-Product
CUST_0172491,Young Starter
CUST_0172492,High-Value Multi-Product
CUST_0172493,Everyday Digital Transactor
CUST_0172494,Everyday Digital Transactor
CUST_0172495,Everyday Digital Transactor
CUST_0172496,Young Starter
CUST_0172497,Young Starter
CUST_0172498,Young Starter
CUST_0172499,Affluent Low-Activity
CUST_0172500,Affluent Low-Activity
CUST_0172501,High-Value Multi-Product
CUST_0172502,Everyday Digital Transactor
CUST_0172503,Young Starter
CUST_0172504,Everyday Digital Transactor
CUST_0172505,Affluent Low-Activity
CUST_0172506,Affluent Low-Activity
CUST_0172507,High-Value Multi-Product
CUST_0172508,Young Starter
CUST_0172509,Dormant At-Risk
CUST_0172510,High-Value Multi-Product
CUST_0172511,High-Value Multi-Product
CUST_0172512,High-Value Multi-Product
CUST_0172513,Affluent Low-Activity
CUST_0172514,Young Starter
CUST_0172515,Young Starter
CUST_0172516,Everyday Digital Transactor
CUST_0172517,High-Value Multi-Product
CUST_0172518,Everyday Digital Transactor
CUST_0172519,Dormant At-Risk
CUST_0172520,Dormant At-Risk
CUST_0172521,Affluent Low-Activity
CUST_0172522,Everyday Digital Transactor
CUST_0172523,Affluent Low-Activity
CUST_0172524,Young Starter
CUST_0172525,Everyday Digital Transactor
CUST_0172526,Young Starter
CUST_0172527,Everyday Digital Transactor
CUST_0172528,Young Starter
CUST_0172529,High-Value Multi-Product
CUST_0172530,High-Value Multi-Product
CUST_0172531,High-Value Multi-Product
CUST_0172532,Young Starter
CUST_0172533,Everyday Digital Transactor
CUST_0172534,Affluent Low-Activity
CUST_0172535,Everyday Digital Transactor
CUST_0172536,Young Starter
CUST_0172537,Young Starter
CUST_0172538,High-Value Multi-Product
CUST_0172539,Young Starter
CUST_0172540,High-Value Multi-Product
CUST_0172541,Everyday Digital Transactor
CUST_0172542,Everyday Digital Transactor
CUST_0172543,High-Value Multi-Product
CUST_0172544,High-Value Multi-Product
CUST_0172545,Affluent Low-Activity
CUST_0172546,Dormant At-Risk
CUST_0172547,High-Value Multi-Product
CUST_0172548,Everyday Digital Transactor
CUST_0172549,High-Value Multi-Product
CUST_0172550,Young Starter
CUST_0172551,Everyday Digital Transactor
CUST_0172552,Affluent Low-Activity
CUST_0172553,High-Value Multi-Product
CUST_0172554,Everyday Digital Transactor
CUST_0172555,Dormant At-Risk
CUST_0172556,Affluent Low-Activity
CUST_0172557,Everyday Digital Transactor
CUST_0172558,Young Starter
CUST_0172559,Young Starter
CUST_0172560,Dormant At-Risk
CUST_0172561,Everyday Digital Transactor
CUST_0172562,Affluent Low-Activity
CUST_0172563,Everyday Digital Transactor
CUST_0172564,High-Value Multi-Product
CUST_0172565,Young Starter
CUST_0172566,Young Starter
CUST_0172567,Everyday Digital Transactor
CUST_0172568,Young Starter
CUST_0172569,Young Starter
CUST_0172570,Everyday Digital Transactor
CUST_0172571,Everyday Digital Transactor
CUST_0172572,Affluent Low-Activity
CUST_0172573,Affluent Low-Activity
CUST_0172574,Affluent Low-Activity
CUST_0172575,Affluent Low-Activity
CUST_0172576,Young Starter
