Customer_ID,Age,Gender,Marital_Status,Employment_Type,Occupation_Category,Annual_Income,Education_Level,Residential_Status,Years_At_Address,Region,Customer_Since_Days,Credit_Bureau_Score,Delinquency_Count_24m,Bankruptcy_Flag,Num_Credit_Inquiries_6m,Total_Debt,Debt_To_Income_Bureau,Oldest_Credit_Line_Years,Num_Bureau_Tradelines,Secondary_Phone,Alt_Email_Domain,LinkedIn_Verified,Referral_Code,Social_Media_Score,Preferred_Language,Secondary_Address_City,Emergency_Contact_Provided,Marketing_Opt_In_Channel,Employer_Verified_Source
840402,42,Male,Married,Salaried,Service,,High School,Mortgage,0.7,Midwest,1118,,,,,,,,,,,0,,,,City_D,,,
840403,25,Female,Married,Salaried,Management,,Bachelors,Own,8.9,South,25,681.0,0.0,0.0,0.0,29554.28,,4.9,3.0,,,,,,English,,,,
840404,43,Male,Divorced,Salaried,Service,29487.98,Bachelors,Own,3.2,Midwest,705,,,,,,,,,,,,,,,,,,
840405,41,Male,Married,Salaried,Professional,12628.61,Bachelors,Mortgage,1.7,Midwest,1171,626.0,1.0,0.0,0.0,5650.22,0.447,17.8,5.0,,,,REF486721,12.9,,,,None,
840406,38,Female,Single,Salaried,Management,54800.75,High School,Living with Family,10.1,West,1663,802.0,0.0,0.0,1.0,21316.96,0.389,3.7,2.0,,,,,,English,,,,
840407,48,Female,Single,Salaried,Management,127508.36,High School,Own,2.0,Midwest,836,554.0,0.0,0.0,1.0,1550.59,0.012,31.0,3.0,XXX-XXX-2318,,,,,,,,,
840408,48,Male,Single,Retired,Professional,13571.04,Masters,Own,0.8,Midwest,1111,850.0,1.0,0.0,0.0,5166.41,0.381,0.4,5.0,,,,,,,,,SMS,
840409,22,Female,Married,Salaried,Skilled Trade,49292.97,Bachelors,Mortgage,8.5,Midwest,2017,773.0,0.0,0.0,1.0,3524.32,0.071,2.9,6.0,,,,,,English,City_B,1,,
840410,41,Female,Single,Self-Employed,Service,85987.13,Bachelors,Living with Family,13.7,Midwest,1559,805.0,0.0,0.0,2.0,25583.11,0.298,9.0,4.0,,,,,,,,,,
840411,31,Female,Married,Salaried,Other,11448.41,High School,Rent,0.8,Midwest,1823,717.0,1.0,0.0,1.0,12339.5,1.078,15.3,2.0,,,,,,,,0,None,
840412,52,Male,Married,Self-Employed,Professional,,Doctorate,Mortgage,6.3,Northeast,1293,713.0,0.0,0.0,3.0,11837.35,,1.8,4.0,,,,REF143443,,,,,,
840413,46,Female,Married,Student,Sales,,Bachelors,Living with Family,0.1,Northeast,877,,,,,,,,,,,,REF374567,,,,,,
840414,28,Male,Single,Self-Employed,Professional,66509.76,Masters,Own,15.5,Northeast,1847,688.0,0.0,0.0,0.0,4655.04,0.07,11.5,3.0,,,,,,,,,,
840415,39,Male,Single,Salaried,Management,67484.23,Bachelors,Rent,3.7,South,2721,671.0,0.0,0.0,2.0,35157.2,0.521,3.5,2.0,,other,,,,English,,,Email,
840416,69,Female,Married,Self-Employed,Management,,High School,Mortgage,2.1,Midwest,2851,732.0,1.0,0.0,0.0,15257.7,,34.0,4.0,XXX-XXX-6595,,,,,,,1,SMS,
840417,52,Male,Divorced,Salaried,Management,66487.06,Bachelors,Own,1.5,South,4901,,,,,,,,,,,1,,,,,,,
840418,50,Female,Divorced,Self-Employed,Management,132236.69,Masters,Rent,7.5,West,3167,,,,,,,,,,,,,,,City_D,,,
840419,49,Male,Married,Salaried,Skilled Trade,75223.33,Bachelors,Mortgage,0.0,South,65,758.0,1.0,0.0,1.0,22621.52,0.301,3.8,1.0,,other,,REF561825,,,,,,ThirdParty
840420,24,Male,Divorced,Salaried,Sales,70826.34,High School,Rent,4.7,Midwest,352,669.0,1.0,0.0,1.0,14730.96,0.208,6.6,5.0,,,,,,English,,,SMS,
840421,22,Female,Divorced,Salaried,Skilled Trade,58601.86,High School,Own,4.2,Midwest,221,659.0,0.0,0.0,2.0,8021.35,0.137,4.1,2.0,,,,,,,,,SMS,
840422,40,Female,Married,Self-Employed,Professional,,High School,Own,6.9,South,688,,,,,,,,,,,,REF856080,,English,,,,
840423,47,Male,Single,Student,Sales,,Masters,Rent,3.6,Midwest,33,,,,,,,,,,other,,,,,,,,
840424,21,Male,Single,Self-Employed,Management,110512.68,High School,Living with Family,10.4,South,245,529.0,1.0,0.0,2.0,9046.19,0.082,2.0,4.0,,,,,,,,,,Payroll
840425,74,Male,Single,Unemployed,Skilled Trade,,Bachelors,Mortgage,9.0,Northeast,1594,,,,,,,,,,,,REF849769,,,City_A,,,Payroll
840426,64,Male,Single,Salaried,Skilled Trade,44118.12,High School,Mortgage,19.7,Northeast,1479,543.0,4.0,0.0,3.0,22557.54,0.511,12.5,4.0,,,,,9.4,,,1,Email,
840427,52,Male,Married,Unemployed,Professional,,Bachelors,Own,1.1,Midwest,2343,,,,,,,,,,,,,28.2,,,,,
840428,39,Female,Single,Salaried,Service,32368.97,Masters,Rent,5.1,Midwest,1895,621.0,0.0,0.0,1.0,13618.63,0.421,2.1,3.0,,,,,,,City_B,,,ThirdParty
840429,56,Male,Widowed,Retired,Professional,30404.04,Masters,Own,1.0,South,2844,729.0,1.0,0.0,0.0,2350.84,0.077,2.6,9.0,XXX-XXX-5606,,,,,,,,,
840430,46,Male,Married,Self-Employed,Sales,103074.08,High School,Mortgage,0.3,South,1453,784.0,1.0,0.0,0.0,11258.1,0.109,1.3,5.0,,yahoo,,,,,City_D,,,
840431,37,Male,Married,Salaried,Skilled Trade,50860.51,Masters,Rent,0.2,South,9,691.0,0.0,0.0,0.0,28818.55,0.567,12.9,8.0,,,,,,,,,,
840432,40,Male,Divorced,Salaried,Other,,Masters,Rent,6.2,Midwest,68,657.0,0.0,0.0,2.0,9328.69,,0.6,4.0,,,,REF748881,,,,,,
840433,69,Male,Married,Self-Employed,Service,52091.47,Bachelors,Rent,15.9,Midwest,1311,,,,,,,,,,,0,,,,,,SMS,
840434,39,Female,Married,Salaried,Sales,45113.28,Bachelors,Mortgage,8.0,South,1542,719.0,1.0,0.0,1.0,9306.57,0.206,5.4,6.0,,,,,,,,,,
840435,45,Female,Single,Self-Employed,Skilled Trade,,Doctorate,Own,9.6,South,1101,,,,,,,,,,,,,,,,,,
840436,14,Female,Single,Salaried,Other,36596.73,High School,Mortgage,0.3,South,60,659.0,0.0,0.0,2.0,6457.29,0.176,15.3,1.0,,,,,,,,0,,
840437,52,Female,Single,Salaried,Professional,92826.26,Masters,Own,6.5,Northeast,756,699.0,0.0,0.0,2.0,28780.94,0.31,6.5,3.0,,,,,,English,,,,
840438,53,Female,Single,Salaried,Management,101370.11,Bachelors,Rent,5.8,South,5021,692.0,0.0,0.0,2.0,9453.03,0.093,10.8,2.0,,,,REF253419,,,,,None,
840439,68,Female,Married,Retired,Management,53053.13,Bachelors,Own,6.4,West,99,,,,,,,,,,,,REF736472,,,City_B,,,ThirdParty
840440,42,Female,Divorced,Retired,Professional,49509.29,Bachelors,Mortgage,8.8,South,195,,,,,,,,,,,,,,,,,None,
840441,37,Female,Married,Salaried,Skilled Trade,27080.88,Bachelors,Own,7.7,Midwest,941,693.0,0.0,0.0,1.0,7605.36,0.281,15.9,5.0,,,,REF855521,,,,,,
840442,45,Male,Married,Salaried,Other,51622.77,Masters,Own,6.5,South,374,768.0,0.0,0.0,1.0,13066.81,0.253,16.2,0.0,,,,,,,,,,
840443,45,Male,Single,Salaried,Sales,42537.74,High School,Own,3.5,Northeast,367,610.0,0.0,0.0,0.0,4403.5,0.104,0.5,5.0,,,,REF202934,,,,1,,
840444,39,Other,Single,Self-Employed,Service,93232.99,Bachelors,Mortgage,4.9,South,1423,,,,,,,,,,,,,,,,,,
840445,41,Female,Married,Salaried,Sales,36476.71,Bachelors,Living with Family,1.5,South,95,824.0,1.0,0.0,0.0,3219.88,0.088,2.0,4.0,XXX-XXX-9430,,,,,,,,,
840446,30,Female,Married,Salaried,Service,40528.3,Bachelors,Own,7.2,South,520,713.0,1.0,0.0,1.0,22105.47,0.545,18.0,4.0,,,,REF753354,,English,,,,
840447,40,Male,Divorced,Salaried,Other,,High School,Mortgage,2.4,West,479,650.0,0.0,0.0,2.0,7936.91,,0.8,8.0,,,,,,,,,Email,SelfReported
840448,61,Male,Married,Self-Employed,Professional,106002.81,Bachelors,Mortgage,4.8,South,434,710.0,0.0,0.0,2.0,6018.86,0.057,11.6,9.0,,,,REF738664,,,City_A,,,
840449,37,Male,Single,Salaried,Service,173950.46,Bachelors,Mortgage,11.1,Midwest,288,756.0,0.0,0.0,4.0,13843.96,0.08,5.9,1.0,,,,,,English,,,,
840450,20,Female,Divorced,Unemployed,Management,8901.4,Bachelors,Own,22.2,West,157,,,,,,,,,,,,,,,City_A,,,
840451,24,Male,Single,Unemployed,Management,,High School,Own,13.6,Northeast,17,810.0,1.0,0.0,1.0,32656.73,,1.8,3.0,,,,,59.5,English,,0,Email,
840452,40,Female,Single,Salaried,Professional,65298.54,Bachelors,Rent,7.8,Midwest,1235,800.0,0.0,0.0,0.0,9906.17,0.152,6.6,4.0,,,,,,,,1,,
840453,37,Male,Married,Salaried,Sales,64665.62,Bachelors,Own,6.0,South,34,637.0,1.0,0.0,0.0,5548.58,0.086,0.5,2.0,,,,REF569637,15.2,,,,,
840454,37,Female,Widowed,Salaried,Other,78411.52,Masters,Own,0.1,Midwest,98,801.0,1.0,0.0,3.0,2006.62,0.026,8.6,2.0,,,1,REF439887,,,,,,
840455,52,Female,Single,Retired,Management,37383.87,High School,Own,7.9,Northeast,64,,,,,,,,,,yahoo,,,,,,,,
840456,49,Male,Divorced,Salaried,Sales,93802.67,Bachelors,Mortgage,1.3,Northeast,421,722.0,0.0,0.0,3.0,6416.91,0.068,0.9,5.0,,gmail,,,,,,0,,
840457,18,Male,Single,Salaried,Service,24601.9,Masters,Own,1.6,Midwest,3490,651.0,0.0,0.0,1.0,69498.43,2.825,3.1,5.0,,,,,,,,,,
840458,30,Female,Single,Self-Employed,Sales,21441.25,Masters,Living with Family,0.0,West,202,,,,,,,,,,,,,96.1,,,,None,SelfReported
840459,58,Female,Divorced,Salaried,Skilled Trade,38499.84,High School,Rent,5.8,South,177,747.0,2.0,0.0,1.0,10931.53,0.284,13.9,6.0,,,,,,,,,,
840460,36,Female,Single,Salaried,Professional,35690.25,Bachelors,Rent,2.3,South,23,,,,,,,,,,,,,,,,,,
840461,57,Male,Married,Unemployed,Professional,,Bachelors,Own,5.7,West,1310,,,,,,,,,,,,,,,,,,
840462,40,Male,Married,Self-Employed,Skilled Trade,30575.02,High School,Rent,15.0,Midwest,326,713.0,0.0,0.0,0.0,3476.59,0.114,5.9,3.0,XXX-XXX-8698,,,,,,,1,,
840463,55,Female,Married,Salaried,Management,58423.15,Masters,Rent,2.0,Northeast,898,827.0,0.0,0.0,0.0,2040.62,0.035,10.9,1.0,XXX-XXX-1853,,0,,,,,,,
840464,47,Male,Divorced,Salaried,Management,37352.21,Bachelors,Mortgage,1.1,Midwest,165,669.0,1.0,0.0,1.0,16939.95,0.454,4.9,4.0,,,,,,,,,,
840465,43,Male,Married,Salaried,Sales,85750.15,High School,Rent,1.8,South,408,606.0,0.0,0.0,0.0,27625.5,0.322,9.8,3.0,XXX-XXX-3506,,,,,English,,,,
840466,51,Male,Married,Salaried,Professional,49031.23,Bachelors,Living with Family,1.1,West,1132,768.0,1.0,0.0,1.0,6639.4,0.135,0.5,1.0,,,,,71.9,,,,,
840467,49,Male,Single,Student,Other,7537.41,Bachelors,Mortgage,8.7,Northeast,1207,,,,,,,,,,,,,,,City_C,,,
840468,44,Female,Married,Self-Employed,Service,21705.8,Bachelors,Rent,2.6,South,976,710.0,0.0,0.0,2.0,6872.1,0.317,3.6,3.0,,,,,,,,,,
840469,29,Male,Married,Salaried,Professional,63154.68,Bachelors,Own,0.1,South,1405,,,,,,,,,,,0,,,,City_D,,,
840470,47,Female,Married,Salaried,Service,,Masters,Living with Family,9.1,South,77,721.0,1.0,0.0,1.0,2447.29,,4.9,3.0,,,,,,,,,SMS,
840471,43,Other,Widowed,Salaried,Sales,,Bachelors,Own,11.6,Northeast,612,,,,,,,,,,,,,91.9,,,,,Payroll
840472,49,Male,Single,Unemployed,Skilled Trade,10097.53,Bachelors,Rent,2.9,West,815,689.0,0.0,0.0,1.0,44714.54,4.428,11.0,4.0,XXX-XXX-4407,,,,,,City_B,,,
840473,53,Female,Married,Salaried,Professional,60964.23,High School,Rent,4.2,Northeast,107,,,,,,,,,,,,,,,,1,,
840474,49,Female,Married,Self-Employed,Skilled Trade,65260.88,High School,Rent,5.9,Northeast,942,762.0,0.0,0.0,0.0,12122.62,0.186,4.6,4.0,,,,,,,,,,Payroll
840475,35,Female,Married,Self-Employed,Professional,,Bachelors,Rent,0.8,Midwest,1293,676.0,0.0,0.0,2.0,4640.41,,1.5,4.0,,outlook,,,,English,,,,ThirdParty
840476,23,Male,Married,Salaried,Sales,52047.97,Bachelors,Rent,6.8,South,188,736.0,0.0,0.0,0.0,15174.45,0.292,1.4,3.0,,,,,,,,,,
840477,55,Male,Married,Salaried,Professional,100648.57,High School,Own,1.0,Northeast,320,716.0,1.0,0.0,1.0,13671.53,0.136,2.0,4.0,,,1,,,,,,Email,
840478,40,Female,Married,Self-Employed,Professional,32971.78,Bachelors,Mortgage,2.6,South,2474,722.0,0.0,0.0,1.0,8760.73,0.266,1.3,3.0,,,,,,,,,Email,
840479,45,Male,Single,Self-Employed,Professional,,High School,Mortgage,2.7,Northeast,640,745.0,1.0,0.0,0.0,20900.0,,10.0,0.0,,,,,,,,,,Payroll
840480,33,Male,Married,Salaried,Professional,43829.03,Bachelors,Own,7.4,West,1829,,,,,,,,,XXX-XXX-8191,,,,,Other,,,,
840481,49,Female,Single,Unemployed,Sales,,High School,Own,7.1,West,237,762.0,3.0,0.0,1.0,5246.0,,10.2,3.0,,yahoo,,,,,,,None,
840482,44,Male,Divorced,Retired,Management,,Masters,Mortgage,12.7,West,897,686.0,0.0,0.0,2.0,2495.02,,12.2,5.0,,,,,,English,,,,
840483,66,Male,Married,Salaried,Management,,Bachelors,Living with Family,9.8,West,780,,,,,,,,,,,0,,,English,,,SMS,
840484,37,Male,Married,Retired,Management,56091.49,Masters,Rent,5.4,Midwest,2837,671.0,1.0,0.0,1.0,2704.81,0.048,17.6,4.0,,,,,,,,,,
840485,44,Other,Single,Salaried,Skilled Trade,64096.2,Bachelors,Own,0.2,Northeast,450,,,,,,,,,,,,,,English,City_D,,,
840486,29,Female,Divorced,Retired,Sales,66221.08,Masters,Rent,8.7,West,975,,,,,,,,,,other,,,,,,0,,
840487,38,Female,Married,Retired,Service,25141.84,High School,Own,2.5,Midwest,1897,824.0,1.0,0.0,0.0,5497.05,0.219,3.5,3.0,,,,,,,,,,
840488,35,Male,Single,Self-Employed,Service,91625.56,Masters,Rent,0.8,Midwest,2194,,,,,,,,,,outlook,,,,,,,,
840489,48,Male,Single,Salaried,Professional,,Bachelors,Mortgage,2.4,Midwest,514,,,,,,,,,,gmail,,,,,,,,
840490,61,Male,Divorced,Salaried,Management,69894.76,Bachelors,Own,10.0,Midwest,546,,,,,,,,,,,,,,,City_B,,SMS,
840491,63,Female,Single,Self-Employed,Professional,57699.91,Bachelors,Own,2.7,South,81,,,,,,,,,,,,,,,,,,ThirdParty
840492,55,Male,Married,Self-Employed,Service,50495.27,Bachelors,Own,7.6,South,229,695.0,0.0,0.0,2.0,8040.87,0.159,11.9,4.0,,,,,17.1,,,,SMS,
840493,55,Male,Married,Self-Employed,Skilled Trade,106522.56,Bachelors,Own,0.7,South,507,816.0,1.0,0.0,2.0,15089.78,0.142,3.1,2.0,,,,,,English,,,,
840494,41,Male,Divorced,Self-Employed,Service,,High School,Mortgage,6.9,Northeast,51,,,,,,,,,,,,,,,,,,SelfReported
840495,53,Male,Single,Salaried,Skilled Trade,37860.99,High School,Own,0.5,West,381,,,,,,,,,,gmail,1,,,English,,,,
840496,71,Female,Single,Salaried,Sales,43051.93,Masters,Own,2.9,South,65,667.0,1.0,0.0,3.0,19519.05,0.453,3.2,5.0,,,,,,,,,None,
840497,17,Male,Married,Self-Employed,Service,72857.08,Bachelors,Mortgage,0.1,South,53,,,,,,,,,,,,,,English,,,Email,
840498,60,Female,Single,Salaried,Professional,,Bachelors,Rent,11.2,Northeast,2620,770.0,0.0,0.0,1.0,29600.12,,1.0,2.0,,,,,,,,,,
840499,48,Female,Single,Unemployed,Skilled Trade,10234.35,High School,Mortgage,8.5,West,1778,686.0,1.0,0.0,3.0,14679.95,1.434,10.3,1.0,,,,,,,,0,,
840500,32,Other,Married,Salaried,Sales,111800.94,Masters,Rent,5.7,West,3888,625.0,0.0,0.0,2.0,7766.1,0.069,13.4,9.0,,,1,,61.1,Spanish,,,,
840501,43,Female,Married,Salaried,Skilled Trade,68333.5,Bachelors,Living with Family,1.3,Northeast,1517,,,,,,,,,,yahoo,,,46.5,Spanish,,,,
840502,25,Male,Single,Self-Employed,Sales,85675.66,Bachelors,Rent,0.2,Northeast,1660,,,,,,,,,,,,,,Spanish,City_A,,,
840503,45,Female,Single,Student,Sales,,Bachelors,Living with Family,2.4,South,62,571.0,0.0,0.0,2.0,71056.99,,1.7,2.0,XXX-XXX-6444,,,,,,,0,,
840504,42,Female,Married,Salaried,Professional,32685.48,Bachelors,Mortgage,1.5,South,1,714.0,1.0,0.0,1.0,10942.29,0.335,16.7,2.0,,,,,,English,City_C,,,
840505,32,Female,Single,Retired,Skilled Trade,16542.92,Bachelors,Mortgage,13.0,West,657,,,,,,,,,,,,,,,,,,
840506,41,Male,Single,Salaried,Skilled Trade,138982.55,Bachelors,Mortgage,3.3,Northeast,4,,,,,,,,,,,,,76.2,,,,,
840507,65,Female,Married,Self-Employed,Sales,40316.94,High School,Living with Family,1.2,West,1004,716.0,1.0,0.0,0.0,27207.78,0.675,4.0,3.0,,,,REF131654,42.6,,,,,
840508,25,Male,Married,Self-Employed,Professional,121153.44,High School,Mortgage,5.7,Northeast,182,798.0,0.0,0.0,2.0,5241.21,0.043,6.3,7.0,,,,,,English,,1,,
840509,42,Female,Married,Self-Employed,Service,,Masters,Mortgage,1.8,South,169,,,,,,,,,,,0,,,,,,,
840510,38,Female,Married,Self-Employed,Service,72670.36,Masters,Mortgage,7.4,South,2531,671.0,0.0,0.0,1.0,9211.93,0.127,11.9,7.0,,outlook,,,,,,1,,
840511,64,Male,Divorced,Salaried,Management,136838.45,Masters,Living with Family,2.4,Northeast,2093,629.0,0.0,0.0,2.0,7313.22,0.053,1.3,3.0,,,,,,,City_A,1,,ThirdParty
840512,64,Female,Single,Salaried,Sales,89924.91,Masters,Mortgage,2.8,West,735,804.0,0.0,0.0,1.0,16753.38,0.186,6.9,3.0,,,,,,,,,,
840513,41,Male,Single,Salaried,Management,93768.82,Bachelors,Mortgage,3.7,Northeast,4912,791.0,0.0,1.0,3.0,5557.16,0.059,19.1,5.0,,,,,,,,0,,
840514,43,Male,Divorced,Self-Employed,Sales,37867.86,Bachelors,Rent,5.1,South,724,748.0,1.0,0.0,0.0,7312.51,0.193,1.8,4.0,,yahoo,,,,English,,,,
840515,45,Male,Married,Self-Employed,Professional,64077.3,Bachelors,Rent,3.8,Northeast,429,675.0,0.0,0.0,2.0,20645.7,0.322,1.4,2.0,,gmail,,,,,,,,
840516,40,Female,Single,Self-Employed,Other,76928.95,Bachelors,Rent,1.5,West,116,721.0,1.0,0.0,1.0,37847.16,0.492,0.5,3.0,,gmail,,REF129169,,,,,,Payroll
840517,36,Other,Single,Salaried,Sales,,Masters,Rent,1.2,West,487,,,,,,,,,,,,,84.1,,,,,SelfReported
840518,70,Male,Single,Self-Employed,Management,,Masters,Mortgage,7.8,Midwest,1492,618.0,2.0,0.0,1.0,40676.77,,20.8,1.0,,,,,,,,,,
840519,32,Male,Single,Salaried,Sales,83860.38,High School,Mortgage,4.2,Northeast,788,663.0,0.0,0.0,1.0,32552.75,0.388,9.6,3.0,,other,,,,,,,,
840520,41,Male,Single,Retired,Management,33437.49,Bachelors,Rent,2.3,West,43,730.0,0.0,0.0,1.0,10098.51,0.302,6.5,4.0,,other,,,,,,,None,
840521,21,Male,Single,Salaried,Service,55662.93,Bachelors,Own,10.0,South,2148,718.0,0.0,0.0,2.0,2773.84,0.05,3.5,7.0,,,1,,,English,,,,SelfReported
840522,42,Male,Single,Self-Employed,Service,45700.49,High School,Rent,0.0,Northeast,643,760.0,0.0,0.0,1.0,46287.41,1.013,3.0,10.0,,,,,,,,,Email,
840523,46,Female,Single,Salaried,Skilled Trade,,Masters,Mortgage,1.6,Midwest,1230,583.0,1.0,0.0,0.0,44260.71,,4.8,5.0,,,,,,,,1,,
840524,18,Male,Widowed,Retired,Professional,,Bachelors,Living with Family,6.1,Midwest,202,587.0,0.0,0.0,1.0,3352.76,,1.9,6.0,,outlook,0,,,,City_B,,,
840525,43,Female,Married,Salaried,Professional,27308.49,Bachelors,Mortgage,4.7,West,23,760.0,0.0,0.0,2.0,6198.69,0.227,0.6,2.0,,,,,,,,,,
840526,35,Male,Single,Salaried,Professional,103188.92,Doctorate,Mortgage,0.9,South,2613,779.0,0.0,0.0,1.0,2668.4,0.026,12.7,2.0,,,,,,,,,,
840527,39,Male,Divorced,Salaried,Other,31934.19,Bachelors,Mortgage,6.3,Midwest,1777,704.0,0.0,0.0,2.0,8618.53,0.27,3.8,4.0,,,,,,,,,,
840528,29,Female,Single,Salaried,Professional,91980.42,Doctorate,Rent,3.1,West,792,664.0,0.0,0.0,1.0,10347.01,0.112,6.2,4.0,,,,,,Spanish,,,,Payroll
840529,40,Female,Married,Self-Employed,Management,58575.41,High School,Living with Family,0.4,South,35,,,,,,,,,,,,,,,,,,
840530,52,Male,Divorced,Salaried,Skilled Trade,,Masters,Rent,12.8,West,4666,775.0,1.0,0.0,0.0,5901.4,,5.2,2.0,,gmail,,REF429704,,,,,,
840531,49,Male,Married,Student,Sales,2973.84,High School,Rent,2.7,West,27,,,,,,,,,,,,,24.2,,,,SMS,
840532,53,Female,Single,Self-Employed,Service,258361.23,Bachelors,Rent,5.4,Northeast,1020,593.0,1.0,0.0,0.0,7367.33,0.029,3.8,4.0,,,,,,Spanish,,0,,ThirdParty
840533,56,Female,Single,Salaried,Professional,156098.64,Bachelors,Living with Family,10.3,West,262,,,,,,,,,,,,,,English,,,,
840534,33,Male,Widowed,Retired,Skilled Trade,58718.2,Bachelors,Mortgage,15.1,Midwest,1101,608.0,0.0,0.0,1.0,31946.52,0.544,12.9,4.0,,,,,,,,,,
840535,69,Male,Single,Unemployed,Professional,12553.88,Bachelors,Living with Family,0.4,West,1223,,,,,,,,,,,,,,,,0,None,
840536,29,Female,Single,Salaried,Service,66734.48,Bachelors,Living with Family,2.2,Midwest,26,,,,,,,,,,,,,,English,,,,Payroll
840537,49,Female,Single,Salaried,Sales,,Masters,Mortgage,1.6,Northeast,282,708.0,0.0,0.0,0.0,26069.78,,0.9,2.0,,,1,,,,,,Email,
840538,34,Male,Divorced,Salaried,Professional,93842.06,Bachelors,Mortgage,1.1,West,494,850.0,0.0,0.0,1.0,3607.66,0.038,0.2,1.0,,yahoo,,,,,,,,
840539,34,Female,Single,Retired,Service,,Bachelors,Own,13.8,South,1285,,,,,,,,,,other,,,,,City_A,,Email,SelfReported
840540,55,Female,Divorced,Self-Employed,Management,,High School,Own,30.6,South,1140,574.0,0.0,1.0,2.0,5440.93,,11.1,3.0,XXX-XXX-3894,,,,,,,,,
840541,49,Female,Married,Salaried,Professional,57425.87,Bachelors,Own,2.8,South,2241,,,,,,,,,,yahoo,0,,,,,,Email,
840542,20,Other,Married,Salaried,Skilled Trade,46046.39,High School,Living with Family,9.1,Northeast,2963,,,,,,,,,,other,,,,,,,,ThirdParty
840543,44,Male,Single,Unemployed,Professional,,High School,Own,18.1,Northeast,1471,,,,,,,,,,,,,,,,,,
840544,33,Male,Married,Unemployed,Other,,High School,Own,12.2,Midwest,995,,,,,,,,,,gmail,,,,Spanish,,,,
840545,47,Female,Single,Retired,Management,67496.35,Masters,Rent,5.0,Midwest,106,710.0,0.0,0.0,2.0,7069.76,0.105,0.8,9.0,,,,,,,,0,,
840546,18,Female,Married,Salaried,Skilled Trade,,Bachelors,Own,3.8,West,196,740.0,1.0,0.0,1.0,8255.65,,10.3,4.0,,other,,,,,,,,
840547,36,Male,Married,Student,Professional,2646.88,High School,Mortgage,1.5,West,31,,,,,,,,,XXX-XXX-5946,,0,,,,,,,
840548,48,Male,Single,Self-Employed,Skilled Trade,55449.26,Masters,Own,1.8,West,2454,,,,,,,,,,,,,,,,,,
840549,43,Female,Married,Salaried,Professional,21236.32,Masters,Rent,0.3,Northeast,58,,,,,,,,,XXX-XXX-1122,outlook,,,,English,,0,,
840550,38,Male,Single,Salaried,Skilled Trade,127341.24,Bachelors,Own,7.5,Midwest,1034,,,,,,,,,,,,,,Spanish,,,,
840551,49,Male,Single,Salaried,Other,28980.25,High School,Mortgage,2.2,Northeast,592,649.0,0.0,0.0,1.0,3514.83,0.121,0.8,5.0,XXX-XXX-7400,,,,,,,,,
840552,22,Female,Married,Salaried,Professional,62800.59,Bachelors,Own,3.9,West,283,626.0,0.0,0.0,1.0,14727.97,0.235,0.7,2.0,,,,,,English,,,,
840553,50,Female,Married,Retired,Professional,43613.13,High School,Own,10.3,South,664,611.0,1.0,0.0,0.0,9423.86,0.216,6.1,2.0,,,,,,,,,,
840554,50,Male,Married,Salaried,Professional,83620.81,Bachelors,Rent,12.3,Midwest,1669,771.0,0.0,0.0,0.0,6983.84,0.084,0.5,4.0,,,,,,,,,,Payroll
840555,58,Male,Single,Salaried,Management,41237.8,Bachelors,Mortgage,2.8,Midwest,1357,,,,,,,,,,,,,,,,0,,
840556,26,Female,Married,Salaried,Service,88022.0,High School,Rent,4.6,South,291,777.0,0.0,0.0,2.0,1821.12,0.021,19.5,2.0,,yahoo,,,,,,,,
840557,61,Male,Married,Salaried,Sales,36788.88,Masters,Rent,0.2,West,161,566.0,1.0,0.0,1.0,8902.81,0.242,0.4,4.0,,,,,,,City_B,,,ThirdParty
840558,34,Female,Single,Self-Employed,Service,,Doctorate,Mortgage,3.0,West,1167,731.0,2.0,0.0,3.0,5027.45,,10.1,3.0,,,,,,English,,,None,Payroll
840559,51,Female,Married,Salaried,Other,56212.23,Bachelors,Own,3.6,South,3331,,,,,,,,,,,,,,,,0,,
840560,39,Female,Married,Salaried,Management,26207.94,High School,Rent,8.9,Northeast,3901,,,,,,,,,XXX-XXX-2179,,,,,,,,,
840561,48,Female,Married,Unemployed,Other,,Bachelors,Living with Family,0.5,West,194,,,,,,,,,,yahoo,,,,,,,,
840562,25,Female,Single,Self-Employed,Sales,36283.84,Masters,Rent,3.2,Northeast,535,646.0,1.0,0.0,1.0,4671.17,0.129,4.3,2.0,XXX-XXX-7831,,,,79.1,,,,,ThirdParty
840563,37,Female,Divorced,Salaried,Sales,139776.6,High School,Mortgage,4.6,West,370,,,,,,,,,,,,,,Spanish,,,,ThirdParty
840564,54,Male,Divorced,Retired,Professional,,High School,Rent,5.7,West,1657,662.0,1.0,0.0,0.0,21301.72,,0.2,0.0,,,,,,,,,,
840565,35,Female,Single,Salaried,Management,54539.97,Bachelors,Mortgage,0.1,South,664,688.0,1.0,0.0,2.0,5565.4,0.102,5.1,6.0,,,,,54.6,English,,,,
840566,36,Male,Married,Salaried,Skilled Trade,,Bachelors,Rent,8.9,South,432,689.0,0.0,0.0,2.0,3280.49,,0.5,5.0,,,,,,Other,,1,,
840567,54,Female,Married,Salaried,Service,34829.2,Masters,Own,0.8,Midwest,310,636.0,1.0,0.0,1.0,20919.21,0.601,8.2,2.0,,,,,,,,,,
