Customer_ID,Is_Fraud,Num_Devices_90d,New_Device_Flag,Failed_Login_Count_24h,Login_Count_24h,Session_Duration_Avg_Sec,IP_Country_Mismatch_Flag,Distance_From_Home_Km,Password_Reset_Count_90d,Browser_Change_Flag,VPN_Detected_Flag,Transaction_Amount,Transaction_Channel,Merchant_Category,Merchant_Risk_Score,Is_Foreign_Transaction,Transaction_Hour,Is_Weekend,Time_Since_Last_Transaction_Min,Transaction_Currency,Card_Present_Flag
851891,0,2.0,0,0,1,254.5,0,3.07,1,0.0,0.0,96.49,Online,Grocery,59.0,1,19,0,175.3,Foreign,1
851892,0,,1,0,3,,0,3.75,0,0.0,,20.78,POS,Electronics,24.0,0,6,0,335.9,USD,0
851893,0,,1,0,2,,0,6.84,0,,,21.34,POS,Travel,37.8,0,2,1,290.3,USD,1
851894,0,,0,1,1,,0,1.38,0,,,169.53,POS,Cash Advance,76.4,0,5,0,246.5,USD,1
851895,0,2.0,0,1,3,224.6,0,3.42,1,0.0,0.0,35.06,Online,Restaurant,38.4,0,23,1,71.4,USD,1
851896,0,,0,0,2,,0,2.67,0,,,31.24,ATM,Other,8.2,0,12,0,94.7,USD,1
851897,0,,0,0,0,,0,0.49,0,,,62.41,ATM,Online Retail,28.4,0,13,0,36.0,USD,0
851898,0,2.0,0,0,3,228.3,0,4.9,0,0.0,,74.45,Online,Other,41.7,0,5,0,29.7,USD,1
851899,0,,0,0,1,,1,10.03,0,,,74.88,ATM,Restaurant,39.3,0,19,0,139.7,USD,0
851900,0,,1,3,3,,0,7.91,0,,,148.93,POS,Online Retail,54.9,0,17,0,214.3,USD,0
851901,0,,0,0,0,,0,1.94,0,,1.0,164.48,ATM,Cash Advance,28.3,0,13,1,23.7,USD,0
851902,0,,0,0,2,,0,12.79,0,,0.0,49.25,POS,Utilities,8.5,0,4,0,355.1,USD,1
851903,0,1.0,0,0,3,495.2,0,11.6,0,0.0,0.0,22.33,International,Online Retail,45.3,0,3,0,284.4,USD,0
851904,0,,0,0,2,187.7,0,3.97,0,,,338.65,POS,Restaurant,33.2,0,6,0,169.7,USD,1
851905,0,,0,0,4,,0,7.64,0,,,8.55,POS,Travel,12.5,0,20,0,427.9,USD,1
851906,0,1.0,0,0,3,206.8,0,3.59,0,0.0,0.0,31.86,International,Grocery,30.5,1,19,0,1.0,Foreign,0
851907,0,2.0,0,0,3,333.7,0,5.4,0,0.0,0.0,15.1,Wire,Restaurant,31.4,0,2,0,169.6,USD,1
851908,0,,1,0,2,,0,22.91,0,,,10.22,POS,Other,33.4,0,3,0,28.6,USD,1
851909,0,,0,1,1,,0,0.24,0,,,44.22,POS,Grocery,44.6,0,1,0,185.3,USD,0
851910,0,,0,0,0,314.4,0,0.09,0,,,136.42,POS,Cash Advance,14.6,0,17,0,278.4,USD,1
851911,0,2.0,0,0,1,271.7,0,2.03,0,0.0,0.0,23.29,International,Utilities,54.8,0,0,1,476.0,USD,0
851912,0,1.0,0,0,1,254.7,0,9.75,1,0.0,0.0,56.53,Online,Other,35.4,0,1,1,324.5,USD,1
851913,0,1.0,0,1,0,91.7,0,34.25,0,0.0,0.0,79.93,Wire,Restaurant,33.3,1,20,1,181.8,Foreign,1
851914,0,,1,2,1,,0,6.34,0,,,42.2,POS,Grocery,29.4,0,4,1,4.2,USD,0
851915,0,,0,0,0,,0,5.92,0,,,81.35,POS,Online Retail,15.4,0,20,0,32.0,USD,0
851916,0,3.0,0,0,0,162.4,0,3.63,0,0.0,0.0,77.28,Online,Restaurant,70.1,0,12,1,27.8,USD,1
851917,0,3.0,0,1,1,408.7,0,24.72,0,0.0,0.0,150.38,Wire,Restaurant,13.7,0,20,0,21.8,USD,1
851918,0,3.0,0,0,3,287.2,0,9.44,0,0.0,0.0,56.33,Online,Grocery,27.1,0,17,0,22.4,USD,1
851919,0,3.0,0,2,1,,0,8.89,1,,0.0,56.89,ATM,Grocery,32.4,0,10,0,60.9,USD,1
851920,0,,1,0,1,,0,1.46,1,0.0,,39.08,POS,Grocery,35.2,0,20,0,170.8,USD,1
851921,0,,0,0,4,,0,14.24,0,,,139.97,POS,Cash Advance,37.3,0,0,0,52.4,USD,0
851922,0,,1,0,2,,0,4.04,0,,,47.65,POS,Travel,21.2,0,13,0,47.5,USD,1
851923,0,,0,0,3,,0,26.39,0,,,51.65,POS,Restaurant,26.1,0,10,1,41.0,USD,1
851924,0,2.0,1,0,2,,0,9.12,0,,,3.97,POS,Restaurant,35.9,0,20,0,67.5,USD,1
851925,0,3.0,0,0,0,405.6,0,11.71,0,0.0,0.0,53.59,International,Utilities,5.3,1,10,0,159.6,Foreign,0
851926,0,1.0,0,0,1,193.6,0,3.11,0,0.0,0.0,21.12,Online,Grocery,8.4,0,21,0,7.0,USD,0
851927,0,,0,0,0,,0,10.95,1,,,248.15,POS,Electronics,4.1,0,2,0,137.6,USD,1
851928,0,2.0,0,1,1,,0,10.39,0,,,109.68,POS,Electronics,21.5,0,1,1,599.9,USD,0
851929,0,,1,0,0,,0,12.16,0,,0.0,25.84,POS,Other,50.6,0,12,0,242.2,USD,1
851930,0,,0,0,2,,0,0.45,0,,0.0,67.37,ATM,Restaurant,3.8,0,9,0,250.4,USD,1
851931,0,,0,1,1,366.4,0,4.74,0,,,85.27,ATM,Other,19.7,0,17,0,273.3,USD,0
851932,0,,1,1,0,,0,0.23,0,,,86.32,POS,Restaurant,30.3,0,3,1,206.2,USD,1
851933,0,,0,0,4,,0,11.52,0,,,48.51,ATM,Travel,11.9,0,1,1,67.7,USD,0
851934,0,3.0,0,0,2,,0,2.9,0,,,53.52,POS,Electronics,37.2,0,21,1,106.0,USD,0
851935,0,1.0,0,0,1,236.1,0,9.66,0,0.0,0.0,46.59,Online,Restaurant,13.3,0,2,0,349.2,USD,0
851936,0,,0,0,0,,0,1.2,0,,,56.24,POS,Other,44.5,0,2,0,145.0,USD,0
851937,0,,1,0,0,238.5,0,3.09,0,,,143.96,POS,Restaurant,22.6,0,15,0,22.9,USD,0
851938,0,3.0,0,0,2,,0,3.43,1,,,84.0,ATM,Other,35.4,0,2,0,121.2,USD,1
851939,0,,0,0,3,,0,1.9,0,,,114.9,POS,Travel,25.3,0,1,0,44.2,USD,1
851940,0,2.0,1,0,1,301.7,0,2.41,1,0.0,0.0,10.23,International,Electronics,17.1,0,10,1,59.2,USD,0
851941,0,,0,0,0,,0,0.55,0,,0.0,134.42,ATM,Online Retail,48.5,0,5,1,153.6,USD,1
851942,0,,0,0,0,,0,11.21,0,,,91.42,POS,Grocery,39.8,0,22,1,21.5,USD,1
851943,0,2.0,0,1,2,152.4,0,9.57,0,0.0,0.0,45.95,Online,Online Retail,27.8,0,6,0,110.2,USD,1
851944,0,3.0,0,0,2,351.3,0,1.4,0,1.0,0.0,57.28,Online,Grocery,18.7,0,14,0,215.5,USD,0
851945,0,,1,0,1,,0,0.11,0,,,46.82,POS,Grocery,15.7,0,20,0,123.4,USD,1
851946,0,2.0,0,0,2,129.0,0,0.2,0,1.0,0.0,235.18,Online,Grocery,59.9,0,17,1,256.3,USD,0
851947,0,3.0,0,1,1,178.7,0,0.22,0,0.0,0.0,43.97,Online,Cash Advance,32.0,0,23,0,360.8,USD,0
851948,0,,0,0,0,168.9,0,1.11,0,,,240.72,ATM,Grocery,18.8,0,0,0,509.0,USD,1
851949,0,,0,0,2,137.5,0,2.12,0,,0.0,73.23,POS,Online Retail,49.3,0,15,1,22.4,USD,0
851950,0,,0,0,2,,1,4.7,0,0.0,,231.4,ATM,Restaurant,40.0,1,4,1,222.1,Foreign,1
851951,0,2.0,0,0,3,225.0,0,9.3,1,0.0,0.0,70.03,International,Electronics,36.5,0,3,0,26.3,USD,0
851952,0,3.0,0,0,2,296.7,0,18.17,0,0.0,0.0,85.72,International,Online Retail,39.0,0,21,0,49.8,USD,1
851953,0,,0,0,1,,0,22.59,1,,,20.21,POS,Online Retail,36.9,0,3,1,72.5,USD,0
851954,0,,0,0,2,,0,7.09,0,,,159.22,ATM,Electronics,31.5,0,3,1,516.5,USD,0
851955,0,,1,0,0,184.6,0,11.65,2,0.0,0.0,3836.15,Online,Restaurant,55.8,0,11,0,129.1,USD,0
851956,0,3.0,0,0,1,184.9,0,3.94,0,0.0,0.0,105.12,Online,Utilities,20.1,0,10,1,8.8,USD,0
851957,0,5.0,0,1,1,165.3,0,6.1,0,0.0,0.0,46.63,Online,Other,19.5,0,1,0,11.7,USD,0
851958,0,,0,0,0,,0,0.07,1,,,57.56,ATM,Online Retail,14.9,0,13,0,612.7,USD,1
851959,0,2.0,0,0,0,,0,14.91,0,,,20.67,POS,Restaurant,29.0,0,5,1,16.2,USD,1
851960,0,2.0,1,0,2,357.4,0,1.14,1,0.0,1.0,48.42,Online,Travel,22.4,0,13,0,264.8,USD,1
851961,0,,0,0,2,,0,6.0,0,,,45.62,POS,Cash Advance,25.5,1,16,0,143.9,Foreign,1
851962,0,2.0,0,1,3,221.9,0,7.84,0,0.0,0.0,34.42,Online,Utilities,24.5,1,4,0,256.5,Foreign,0
851963,0,2.0,0,1,2,294.4,0,1.18,0,,0.0,52.64,Online,Electronics,31.5,0,21,0,17.2,USD,1
851964,0,,0,2,1,,0,1.92,1,,,40.46,POS,Electronics,51.2,0,1,0,20.0,USD,1
851965,0,4.0,0,0,1,,0,9.53,2,,,47.47,POS,Cash Advance,41.2,0,3,0,394.0,USD,0
851966,0,,1,1,1,,0,19.44,0,,,2.66,POS,Travel,19.2,0,1,0,86.2,USD,0
851967,0,2.0,0,0,2,394.8,0,0.61,0,0.0,0.0,357.1,Wire,Grocery,9.3,0,22,1,73.8,USD,0
851968,0,4.0,0,0,1,326.5,0,9.59,0,1.0,0.0,10.53,International,Restaurant,31.5,0,16,1,402.3,USD,0
851969,0,,0,0,1,,0,2.76,1,,,25.7,POS,Electronics,10.8,0,19,0,205.0,USD,1
851970,0,2.0,0,1,3,178.8,0,7.01,0,0.0,0.0,116.48,Online,Electronics,13.7,0,2,0,41.2,USD,0
851971,0,,0,0,2,,0,28.68,0,,,77.76,ATM,Online Retail,46.3,1,3,0,30.9,Foreign,0
851972,0,,0,0,0,129.0,0,0.99,0,,0.0,28.84,POS,Online Retail,40.9,0,13,0,258.2,USD,0
851973,0,,0,0,5,,0,0.54,0,,,63.57,ATM,Restaurant,8.1,0,4,0,325.6,USD,1
851974,0,,0,1,4,,0,7.33,0,,,147.96,POS,Online Retail,21.3,0,12,0,20.7,USD,0
851975,0,2.0,0,0,0,309.1,0,1.83,1,0.0,0.0,131.67,Online,Online Retail,57.1,0,0,0,49.5,USD,1
851976,0,2.0,0,1,0,243.3,0,25.43,2,0.0,0.0,73.46,Online,Travel,18.9,0,2,0,4.0,USD,0
851977,0,3.0,0,0,3,327.0,0,5.0,0,0.0,1.0,60.13,Online,Electronics,44.0,1,1,0,156.3,Foreign,1
851978,0,,0,0,1,,0,4.44,0,,,51.19,POS,Online Retail,65.2,0,8,1,12.9,USD,1
851979,0,2.0,0,1,3,256.4,0,3.62,0,0.0,0.0,232.86,Online,Other,16.8,0,7,0,6.5,USD,1
851980,0,,0,0,2,,0,4.67,1,0.0,,19.13,POS,Online Retail,54.0,0,9,0,120.6,USD,0
851981,0,,0,1,1,,0,2.67,0,,,187.39,POS,Electronics,23.8,0,8,1,61.3,USD,1
851982,0,3.0,0,0,1,403.2,0,1.71,1,0.0,0.0,58.96,International,Online Retail,37.5,0,0,0,221.0,USD,0
851983,0,3.0,0,0,1,,0,0.19,0,,,17.93,ATM,Cash Advance,15.3,0,6,0,254.7,USD,1
851984,0,,0,0,0,,0,8.76,0,,,100.22,ATM,Grocery,2.2,0,20,0,371.3,USD,1
851985,0,,0,0,0,,0,3.39,0,,,19.08,POS,Electronics,32.7,0,23,1,110.4,USD,1
851986,0,,0,0,2,,0,5.64,0,,,103.45,POS,Other,30.4,0,1,1,164.1,USD,1
851987,0,3.0,0,0,1,310.1,0,5.79,0,0.0,0.0,181.9,Online,Travel,50.9,0,4,0,2.4,USD,0
851988,0,,0,0,0,,0,2.23,0,,,34.66,POS,Grocery,40.2,0,15,0,24.9,USD,1
851989,0,,0,0,2,,0,3.74,0,,,26.26,POS,Online Retail,34.5,0,2,1,178.3,USD,0
851990,0,,0,1,2,308.3,0,3.93,0,,,74.19,POS,Utilities,36.3,0,7,1,179.4,USD,0
851991,0,,0,0,6,,0,18.47,0,,,43.83,ATM,Electronics,33.4,0,11,0,2.4,USD,0
851992,0,3.0,0,1,1,,0,28.98,0,,,49.67,POS,Grocery,34.5,0,2,0,142.1,USD,0
851993,0,7.0,1,0,2,318.7,0,8.07,0,0.0,0.0,49.24,Online,Online Retail,25.3,0,23,0,358.0,USD,0
851994,0,4.0,0,0,1,402.3,0,9.46,0,0.0,0.0,77.08,Wire,Grocery,25.7,0,16,0,367.3,USD,0
851995,0,5.0,0,0,2,482.4,0,11.81,0,1.0,0.0,88.82,Online,Other,41.8,0,10,0,85.9,USD,0
851996,0,,0,1,1,,0,14.38,0,,,132.71,POS,Utilities,52.2,0,3,0,412.2,USD,0
851997,0,2.0,1,0,1,,0,6.56,0,,,21.52,POS,Electronics,40.1,0,20,0,102.1,USD,1
851998,0,,1,1,0,260.9,0,14.89,0,,,22.98,POS,Grocery,9.9,0,15,1,45.2,USD,0
851999,0,2.0,0,0,1,292.1,0,0.51,0,0.0,0.0,9.79,International,Electronics,45.4,0,8,0,48.5,USD,1
852000,0,,0,0,0,,0,26.43,0,0.0,,227.06,POS,Grocery,7.4,0,20,0,256.1,USD,1
852001,0,,0,0,0,,0,0.35,0,,,54.68,POS,Online Retail,27.6,0,16,0,95.6,USD,1
852002,0,2.0,0,0,1,323.8,0,1.62,0,0.0,0.0,122.05,Online,Online Retail,15.5,0,14,0,164.9,USD,1
852003,0,,0,0,1,,0,3.31,0,0.0,0.0,107.78,POS,Electronics,9.6,0,23,0,20.2,USD,1
852004,0,2.0,0,1,0,,0,1.07,0,,,20.67,POS,Cash Advance,31.0,0,3,0,23.9,USD,0
852005,0,,0,1,0,,0,2.37,0,,,53.08,ATM,Online Retail,4.5,0,16,1,81.0,USD,1
852006,0,3.0,0,0,0,231.9,0,16.3,0,0.0,0.0,38.81,Wire,Grocery,32.9,0,1,0,536.2,USD,0
852007,0,1.0,0,1,2,164.7,0,9.33,0,0.0,0.0,38.63,International,Restaurant,15.4,0,1,0,220.9,USD,1
852008,0,,0,0,0,,1,1.3,0,,,116.23,ATM,Utilities,49.0,0,15,0,3.3,USD,1
852009,0,,0,0,4,,0,5.12,1,,,30.02,POS,Restaurant,9.8,0,19,0,44.1,USD,0
852010,0,,0,1,0,,0,1.91,1,,,43.95,ATM,Online Retail,25.5,1,12,0,81.3,Foreign,0
852011,0,1.0,0,0,2,,0,0.57,0,,,32.19,POS,Cash Advance,48.9,0,3,0,31.5,USD,1
852012,0,2.0,0,0,0,235.1,1,5.58,0,0.0,0.0,24.78,Online,Grocery,63.7,0,7,0,189.0,USD,0
852013,0,,0,1,1,,0,11.96,0,,,105.58,POS,Travel,19.2,1,21,0,24.9,Foreign,1
852014,0,,0,0,1,,0,2.61,0,,,44.9,ATM,Electronics,19.9,1,3,1,306.8,Foreign,0
852015,0,2.0,0,0,1,253.7,0,1.19,0,0.0,0.0,42.11,Online,Grocery,41.9,0,6,1,79.1,USD,1
852016,0,,0,1,2,,0,14.45,1,,,32.95,POS,Other,20.0,0,3,0,269.9,USD,0
852017,0,4.0,0,0,5,357.8,0,6.66,0,0.0,0.0,26.66,Online,Online Retail,36.8,0,13,1,10.0,USD,0
852018,0,,0,0,1,,0,9.39,0,,,66.36,POS,Electronics,21.6,0,6,1,248.1,USD,1
852019,0,1.0,0,0,0,224.2,0,0.72,0,0.0,0.0,35.79,Online,Cash Advance,7.1,0,9,0,19.5,USD,0
852020,0,,0,0,1,,0,0.03,1,,,18.64,ATM,Restaurant,43.0,0,10,0,84.7,USD,0
852021,0,,0,1,1,,0,8.81,0,,,188.47,POS,Restaurant,53.1,0,10,1,124.1,USD,1
852022,0,,1,0,3,322.0,0,1.08,0,,,48.59,POS,Utilities,15.8,0,22,0,229.6,USD,1
852023,0,,0,0,0,,0,10.4,0,,,22.71,POS,Travel,18.4,0,18,1,0.6,USD,1
852024,0,2.0,0,1,1,214.3,0,13.66,0,0.0,0.0,114.19,Online,Travel,12.1,1,7,1,680.9,Foreign,1
852025,0,,1,0,1,,0,4.74,0,,,59.78,POS,Online Retail,13.3,0,20,1,157.6,USD,0
852026,0,,0,0,4,,0,3.67,0,,0.0,92.38,POS,Grocery,60.9,0,18,1,723.9,USD,0
852027,0,,1,0,2,,0,1.77,0,0.0,,6.27,POS,Restaurant,23.9,0,5,0,201.9,USD,0
852028,0,,0,0,4,,0,10.5,1,,,120.32,POS,Restaurant,25.2,0,1,0,143.5,USD,1
852029,0,2.0,0,1,2,317.3,0,0.14,1,0.0,0.0,105.55,Online,Grocery,11.8,0,3,0,260.9,USD,1
852030,0,4.0,0,0,1,60.7,0,18.79,0,0.0,0.0,82.6,Online,Utilities,77.5,0,18,0,24.9,USD,1
852031,0,,0,0,2,252.6,0,10.46,0,,,27.47,POS,Other,26.3,0,3,0,496.9,USD,1
852032,0,,0,0,1,,0,0.01,0,,,24.79,POS,Restaurant,12.6,0,0,0,80.2,USD,1
852033,0,4.0,0,0,1,170.1,0,5.31,0,0.0,1.0,4332.57,Online,Online Retail,66.2,1,18,0,31.1,Foreign,1
852034,0,,1,0,2,,0,1.13,1,,,92.37,POS,Grocery,27.1,0,17,0,118.9,USD,1
852035,0,,0,0,0,,0,7.54,0,,,114.57,POS,Other,37.2,0,19,0,905.4,USD,0
852036,0,,0,0,4,,0,0.2,0,,,145.62,POS,Travel,22.7,0,13,0,60.2,USD,1
852037,0,,0,0,2,,0,15.36,0,,,548.87,POS,Restaurant,24.5,0,8,0,137.3,USD,0
852038,0,4.0,0,0,1,167.9,0,15.38,0,0.0,0.0,26.59,Online,Online Retail,10.1,0,22,0,180.0,USD,0
852039,0,,0,0,3,,0,0.61,1,,,21.27,ATM,Travel,34.5,0,20,0,840.8,USD,0
852040,0,4.0,0,0,1,292.4,0,16.25,0,0.0,0.0,4364.46,Online,Electronics,21.0,1,17,0,172.5,Foreign,1
852041,0,2.0,0,1,1,226.3,1,1.0,0,0.0,0.0,5652.49,Online,Online Retail,43.5,1,2,1,73.7,Foreign,1
852042,0,4.0,0,3,2,219.5,0,2.88,0,0.0,0.0,89.04,Online,Online Retail,32.8,0,1,1,415.6,USD,0
852043,0,,0,1,2,,0,0.18,0,,0.0,12.74,POS,Online Retail,19.8,0,2,0,0.7,USD,1
852044,0,,0,0,0,,0,2.49,0,,,55.15,POS,Grocery,46.2,0,3,0,133.9,USD,0
852045,0,,0,0,1,,0,1.83,0,,,51.29,POS,Online Retail,29.6,0,4,0,888.9,USD,0
852046,0,,1,0,2,,1,0.83,0,,,125.38,ATM,Online Retail,58.7,1,16,1,0.9,Foreign,0
852047,0,,0,0,1,,0,5.36,0,,,35.32,POS,Online Retail,29.0,0,3,0,42.1,USD,0
852048,0,,0,0,2,,0,2.79,0,0.0,,89.91,POS,Grocery,31.1,0,21,0,448.7,USD,0
852049,0,1.0,0,1,2,189.3,0,3.65,1,0.0,0.0,20.01,Online,Other,48.3,0,16,1,163.4,USD,1
852050,0,2.0,0,0,1,343.6,0,0.79,0,0.0,0.0,18.98,Online,Online Retail,19.6,0,1,1,22.3,USD,1
852051,1,,1,1,2,,0,60.57,0,0.0,0.0,4.92,POS,Restaurant,76.3,0,9,0,83.3,USD,1
852052,0,,0,1,2,,0,0.3,0,,,86.93,POS,Grocery,34.7,0,6,0,189.0,USD,1
852053,0,,0,0,2,,0,11.07,0,,0.0,150.15,ATM,Restaurant,13.5,0,21,0,24.5,USD,0
852054,0,,0,0,1,,0,4.81,0,,,36.31,ATM,Grocery,14.4,0,10,1,50.5,USD,0
852055,0,4.0,0,1,1,127.5,0,2.17,0,0.0,0.0,260.84,Online,Electronics,11.5,0,18,0,595.7,USD,1
852056,0,,1,0,3,,0,15.19,0,,,32.25,POS,Restaurant,42.3,0,18,0,152.8,USD,0
852057,0,2.0,0,0,1,,0,1.95,0,,,110.73,POS,Grocery,14.9,0,13,0,43.0,USD,1
852058,0,2.0,0,1,1,154.7,0,8.67,0,0.0,0.0,131.7,Online,Restaurant,16.6,0,9,0,39.5,USD,0
852059,0,,0,1,0,,0,1.07,1,0.0,,88.17,POS,Grocery,22.1,0,4,1,87.3,USD,0
852060,0,2.0,0,0,2,293.8,0,3.82,1,0.0,0.0,13.36,International,Grocery,22.2,0,13,0,392.8,USD,1
852061,0,4.0,0,1,2,,0,21.73,0,,,19.88,ATM,Other,46.6,0,4,0,327.5,USD,1
852062,0,,1,0,2,,0,19.4,1,,0.0,31.65,POS,Online Retail,10.8,0,0,0,45.9,USD,1
852063,0,2.0,0,0,2,137.0,0,1.67,0,0.0,0.0,233.41,Online,Grocery,16.5,0,18,1,63.7,USD,1
852064,0,,0,0,2,,0,1.48,0,,,181.62,POS,Utilities,23.3,1,1,0,15.8,Foreign,1
852065,0,,0,1,4,,0,4.95,0,,,28.37,POS,Travel,12.7,0,6,0,129.3,USD,1
852066,0,3.0,0,0,2,,0,3.64,0,,,61.84,POS,Grocery,13.9,0,15,0,109.2,USD,1
852067,0,,0,0,2,293.9,0,0.47,0,0.0,,25.13,POS,Online Retail,5.7,0,16,1,750.0,USD,1
852068,0,,1,1,1,,0,0.43,0,,,114.13,ATM,Online Retail,46.9,0,4,0,181.4,USD,1
852069,0,1.0,0,1,0,313.6,0,6.09,1,1.0,0.0,12.0,Online,Grocery,39.6,0,21,1,20.9,USD,1
852070,0,1.0,0,0,3,318.4,0,12.55,0,0.0,0.0,122.88,Wire,Online Retail,26.7,0,4,0,139.8,USD,1
852071,0,,0,1,1,,0,7.68,0,0.0,,21.37,POS,Electronics,63.4,1,11,1,66.7,Foreign,0
852072,0,,0,0,1,,0,2.87,0,,,11.55,ATM,Online Retail,22.1,0,23,0,47.1,USD,1
852073,0,3.0,0,0,2,351.6,0,3.37,0,0.0,0.0,45.88,Online,Other,8.1,0,15,0,196.6,USD,1
852074,0,,0,0,2,,0,7.06,0,,,32.0,POS,Restaurant,23.4,0,0,1,142.9,USD,1
852075,0,1.0,0,0,1,,0,8.76,0,,,140.15,POS,Electronics,40.7,0,2,0,422.1,USD,1
852076,0,,0,1,0,,0,13.49,0,,,19.52,POS,Other,32.6,0,21,0,218.7,USD,0
852077,0,,1,0,4,160.1,0,3.03,0,,,39.28,POS,Restaurant,18.5,0,12,1,66.4,USD,1
852078,0,,0,1,1,,0,12.68,0,,,10.3,POS,Other,55.8,0,5,0,377.8,USD,1
852079,0,,0,0,1,,0,5.57,0,,,89.54,ATM,Online Retail,39.0,0,10,0,188.8,USD,0
852080,0,1.0,0,0,0,285.5,0,11.65,0,0.0,0.0,27.14,Online,Grocery,47.8,0,0,0,275.9,USD,0
852081,0,2.0,1,0,2,198.4,0,6.01,0,0.0,0.0,37.8,Online,Other,9.0,0,1,1,100.6,USD,1
852082,0,,0,0,0,,0,32.4,0,,,34.98,POS,Grocery,36.7,0,4,0,74.2,USD,0
852083,0,1.0,0,0,3,169.7,0,5.87,0,0.0,0.0,9.51,Wire,Online Retail,65.8,1,17,0,84.4,Foreign,1
852084,0,,0,0,1,,0,11.66,0,,,93.49,POS,Restaurant,36.1,0,0,0,302.5,USD,1
852085,0,2.0,0,0,4,190.3,0,9.14,0,1.0,0.0,31.71,Online,Electronics,17.4,0,1,0,292.9,USD,0
852086,0,2.0,0,0,1,292.4,0,2.42,0,0.0,0.0,24.88,Wire,Cash Advance,25.8,0,9,1,32.4,USD,0
852087,0,,0,0,2,,0,1.9,0,,,68.89,POS,Cash Advance,46.4,0,23,1,41.9,USD,0
852088,0,,0,0,1,,0,5.71,0,,0.0,88.96,POS,Cash Advance,2.3,0,21,1,204.7,USD,0
852089,0,1.0,0,0,3,60.7,0,15.13,0,0.0,0.0,41.46,Online,Grocery,46.9,0,16,0,462.6,USD,0
852090,0,2.0,0,0,0,285.2,0,3.46,0,0.0,0.0,21.35,Online,Restaurant,32.6,0,10,0,49.1,USD,0
852091,0,,0,0,2,,0,15.1,0,,,8.88,POS,Online Retail,19.9,0,0,0,78.1,USD,0
852092,0,,1,0,1,242.4,0,1.6,0,,,24.41,POS,Restaurant,17.1,0,22,0,139.6,USD,0
852093,0,3.0,0,0,2,171.4,0,0.23,0,1.0,0.0,258.58,Online,Online Retail,42.6,0,6,1,209.6,USD,1
852094,0,,0,0,1,,0,1.0,0,,0.0,34.55,POS,Utilities,39.3,0,4,1,80.2,USD,0
852095,0,2.0,0,1,1,393.0,0,3.46,0,0.0,0.0,64.01,Online,Travel,20.5,1,5,0,242.1,Foreign,1
852096,0,6.0,0,1,0,188.8,0,1.06,0,0.0,0.0,20.95,Wire,Grocery,72.0,0,8,0,60.4,USD,1
852097,0,2.0,0,0,0,94.3,0,11.32,0,1.0,0.0,65.39,Online,Online Retail,14.8,0,2,0,76.8,USD,1
852098,0,3.0,0,1,1,251.6,0,18.99,0,0.0,0.0,80.76,Online,Grocery,23.0,0,2,0,69.2,USD,0
852099,0,1.0,0,1,2,213.5,0,4.16,0,1.0,1.0,59.98,International,Online Retail,38.6,0,17,1,308.6,USD,0
852100,0,2.0,0,1,4,200.2,0,1.57,1,0.0,0.0,38.66,Online,Utilities,24.5,0,14,0,49.0,USD,1
852101,0,4.0,1,0,2,,0,4.66,0,,,68.87,POS,Other,11.4,0,14,1,147.2,USD,0
852102,0,,0,0,1,,0,2.18,0,0.0,0.0,20.7,ATM,Restaurant,16.4,0,13,1,28.8,USD,0
852103,0,,0,0,0,,0,1.62,0,0.0,,184.65,ATM,Online Retail,43.3,0,8,1,138.7,USD,0
852104,0,3.0,0,0,1,132.5,0,0.25,0,0.0,0.0,50.43,Online,Electronics,41.6,0,20,1,68.8,USD,0
852105,0,,1,0,3,,0,2.26,1,,,71.38,POS,Grocery,22.8,0,4,0,34.1,USD,1
852106,0,,0,0,1,,0,4.08,1,,,29.9,POS,Electronics,23.8,0,3,0,111.3,USD,1
852107,0,3.0,0,0,2,202.4,0,6.16,0,0.0,0.0,4.4,Online,Online Retail,29.2,0,8,1,129.1,USD,1
852108,0,1.0,1,0,3,351.9,0,0.99,0,0.0,1.0,121.24,International,Travel,23.9,0,19,0,27.3,USD,1
852109,0,,0,0,0,231.6,0,1.01,0,,,32.95,POS,Grocery,30.7,0,8,1,113.7,USD,0
852110,0,,0,0,0,,0,1.63,1,,,74.72,POS,Travel,22.6,0,13,0,109.4,USD,1
852111,0,3.0,0,0,3,329.9,0,11.37,0,0.0,0.0,197.96,Online,Restaurant,41.5,0,5,1,25.7,USD,0
852112,0,,0,0,1,,0,0.16,0,,,17.52,POS,Travel,44.8,1,21,0,98.0,Foreign,1
852113,0,1.0,0,0,4,217.9,0,2.25,0,0.0,0.0,27.86,Online,Electronics,6.1,0,2,0,83.8,USD,1
852114,0,,0,0,1,,0,4.8,0,,,83.77,POS,Utilities,19.4,0,3,0,14.2,USD,1
852115,0,,0,0,0,,0,16.07,0,,,18.74,POS,Grocery,10.5,0,2,1,4.5,USD,0
852116,0,1.0,0,0,2,146.0,0,12.07,0,0.0,0.0,67.57,Online,Grocery,27.3,0,3,0,135.0,USD,1
852117,0,,0,0,1,,0,3.53,0,,,12.88,POS,Grocery,16.8,0,18,0,45.8,USD,0
852118,0,2.0,0,0,1,342.6,0,8.77,0,0.0,0.0,3402.89,Online,Restaurant,42.4,0,7,0,132.8,USD,1
852119,0,,0,0,4,287.6,0,2.44,1,,,78.33,POS,Other,19.0,0,23,0,257.7,USD,1
