Customer_ID,Age,Tenure_Years,Balance,Avg_Monthly_Balance,Num_Products,Transactions_Per_Month,Avg_Transaction_Value,Digital_Engagement_Score,Credit_Utilization,Total_Deposits_YTD,Total_Withdrawals_YTD
508191,54,10.9,2103.87,1787.49,1,18.2,44.87,82.5,33.8,5166.52,3453.04
508192,29,3.0,0.0,0.0,2,12.1,52.0,34.5,23.4,4938.33,3014.95
508193,38,2.3,3478.08,4209.41,1,14.8,158.53,45.8,28.6,17854.67,13417.97
508194,18,6.2,4341.3,3830.84,3,13.5,136.87,38.7,33.9,14115.36,9281.23
508195,30,3.1,3218.34,3057.9,2,9.0,146.88,61.1,17.7,8632.06,7560.74
508196,41,4.4,2607.54,2448.04,3,16.2,191.59,24.2,15.3,23438.36,15372.24
508197,20,0.0,1610.03,1455.03,1,9.1,67.64,89.3,5.2,5112.87,3919.41
508198,58,15.7,22944.84,23220.97,5,1.8,133.61,20.1,13.4,1409.51,1649.55
508199,43,10.8,3844.93,4060.42,5,34.9,498.44,61.4,6.6,120712.39,66849.3
508200,52,5.7,0.0,0.0,2,8.5,92.41,9.1,80.0,2878.81,4791.08
508201,52,12.6,12992.63,11462.28,6,23.4,241.54,43.5,25.3,40064.39,21577.01
508202,51,10.1,5095.17,3367.12,3,12.2,74.47,22.6,38.2,5458.61,6260.2
508203,51,4.3,285.51,290.71,1,2.0,24.73,0.4,89.2,421.46,287.47
508204,49,5.7,6802.45,6044.47,2,15.5,134.98,33.8,34.9,10130.4,9783.41
508205,31,9.8,3774.91,3715.94,2,14.8,98.45,44.1,57.8,9776.0,7738.84
508206,44,1.7,1295.8,1136.51,2,9.3,19.39,26.4,89.6,1585.97,1148.16
508207,40,2.8,163.27,149.49,2,7.5,169.2,15.3,74.2,8848.33,6825.59
508208,27,1.9,3942.03,3659.58,2,33.9,21.88,97.8,72.2,5182.42,4363.47
508209,59,4.7,1869.48,1361.63,2,18.0,113.37,44.4,19.5,16050.87,11198.99
508210,37,10.4,2614.26,2334.59,2,6.2,106.81,62.7,37.0,4151.25,4438.08
508211,53,3.2,264.07,263.45,1,7.9,9.52,27.0,100.0,616.74,456.09
508212,50,8.8,6539.75,6212.09,2,15.0,111.0,25.8,36.6,9776.27,9164.62
508213,37,2.8,11460.32,10078.63,6,34.2,212.56,93.4,27.2,44006.1,41055.77
508214,34,7.1,4430.37,4516.17,1,11.3,73.94,57.6,42.7,4644.99,4723.73
508215,62,23.1,19458.69,15865.05,3,5.4,60.07,18.5,4.4,2374.84,2403.82
508216,39,13.9,17580.59,18035.07,4,25.4,438.84,54.2,21.0,74614.02,86803.76
508217,64,21.2,19154.68,15895.54,3,0.7,83.59,19.0,22.1,335.76,385.4
508218,54,5.4,3880.76,3942.22,2,8.5,62.96,43.2,26.7,2883.83,3303.62
508219,45,1.9,2185.74,2394.48,2,20.8,36.61,22.1,21.3,6190.07,5118.2
508220,26,3.2,3963.41,2986.58,2,17.3,105.97,91.9,50.9,12844.45,11052.11
508221,50,6.2,11741.5,11156.07,7,17.5,282.26,45.8,30.5,26217.4,28491.76
508222,37,6.6,6735.71,6870.35,1,16.4,192.09,37.3,13.9,25925.04,21590.55
508223,26,0.4,2579.08,2223.49,2,21.2,30.03,81.5,39.6,3666.66,4227.78
508224,50,0.0,958.28,863.85,1,4.8,62.63,10.2,70.7,1973.17,1768.07
508225,43,9.2,1161.01,901.78,3,16.3,116.95,45.1,19.5,15826.39,9296.58
508226,47,0.6,737.49,561.23,1,2.6,108.28,39.9,70.0,1853.2,2234.28
508227,25,5.9,5311.07,6118.45,1,16.4,40.0,74.7,48.2,4674.38,4126.0
508228,43,6.5,7451.73,5977.84,2,5.0,111.84,45.2,29.7,2680.75,3347.71
508229,38,4.5,683.86,621.25,1,6.3,90.24,31.1,64.4,2607.93,2473.43
508230,63,0.3,400.93,427.79,1,5.6,94.55,50.7,75.7,3197.84,1981.35
508231,44,7.8,8632.35,7990.73,4,27.5,222.89,49.1,62.6,40794.82,35783.0
508232,29,6.6,5453.3,3770.51,2,18.0,41.81,60.3,31.2,5253.16,3313.93
508233,36,7.2,210.86,143.98,2,12.6,129.76,41.5,49.0,9853.11,9724.49
508234,40,6.2,0.0,0.0,1,2.9,21.05,8.6,85.9,406.09,247.88
508235,51,28.6,24029.96,24731.54,4,9.6,239.11,7.3,20.3,16054.96,11353.15
508236,39,0.9,4552.76,3884.58,6,23.7,344.32,36.1,69.4,50927.84,33652.67
508237,46,12.4,8333.38,6562.45,6,32.3,322.41,54.9,72.0,71558.81,69338.01
508238,60,18.0,13287.48,11747.0,3,7.3,130.32,17.8,10.0,6341.08,5489.11
508239,53,6.7,3742.18,2871.68,2,23.9,156.62,51.3,32.9,22756.92,28619.37
508240,38,5.5,7470.99,5705.02,1,8.4,165.54,73.1,36.8,11360.19,5711.69
508241,46,6.1,0.0,0.0,1,4.3,41.34,26.8,88.9,1041.03,1254.71
508242,29,12.8,759.81,573.07,1,2.0,96.9,19.8,72.8,1639.0,942.07
508243,30,5.9,951.35,1014.29,2,20.9,52.52,62.0,25.1,4707.65,6025.8
508244,60,29.0,13823.2,15141.94,3,4.3,169.78,24.3,6.9,5822.89,4818.46
508245,41,4.0,10523.31,11188.27,6,31.0,226.72,48.4,39.5,56609.37,47995.54
508246,26,6.5,6567.82,7231.22,2,11.3,151.44,35.4,33.1,12197.42,7863.25
508247,62,32.3,13072.0,11832.16,4,7.0,229.7,23.8,2.1,9938.04,10969.71
508248,76,20.4,28306.83,24895.96,4,10.6,5.0,16.3,17.2,239.05,331.02
508249,29,1.0,3028.27,2862.49,2,17.3,24.06,90.3,23.1,2618.79,2220.54
508250,26,1.8,1708.77,1625.24,1,25.5,73.08,94.9,30.8,13954.59,9175.58
508251,40,5.5,6774.88,5560.57,1,18.0,83.32,31.2,29.1,11143.74,10218.34
508252,41,6.5,2297.79,2244.94,3,30.4,376.59,76.6,47.0,67591.69,64250.72
508253,38,0.0,225.07,153.73,1,5.3,55.97,23.6,86.7,2157.84,1692.25
508254,45,19.8,18062.47,14516.11,4,4.1,212.97,15.7,8.7,6048.14,5051.33
508255,25,1.3,5042.87,4121.3,2,12.9,133.21,64.9,52.6,10565.9,8673.93
508256,41,12.0,0.0,0.0,3,27.2,233.74,54.6,29.9,46223.92,32037.5
508257,37,0.9,1881.01,1589.65,1,27.0,10.91,75.9,47.2,1905.1,2095.96
508258,47,8.7,0.0,0.0,2,5.7,28.4,0.0,83.6,1028.44,1201.76
508259,25,1.1,3239.83,2661.62,1,34.4,94.52,68.3,46.3,25183.82,16540.96
508260,60,27.2,27560.49,25366.29,4,7.1,315.06,9.8,27.0,15365.22,11645.09
508261,65,19.8,16888.96,11511.75,4,3.4,257.68,9.9,28.2,5274.29,3772.46
508262,35,7.5,930.49,1014.6,1,6.7,30.07,37.8,55.9,1025.73,1370.59
508263,69,32.6,21240.42,19555.66,4,10.6,193.43,11.3,19.9,10350.41,10238.35
508264,62,34.9,12446.61,11124.21,4,4.0,146.94,11.3,0.0,2969.24,3557.95
508265,68,22.0,8652.18,7911.08,3,9.5,302.83,27.4,2.1,17718.86,16084.71
508266,45,24.6,5956.53,4750.93,5,1.5,196.62,18.9,0.6,1717.05,1479.52
508267,45,0.0,8985.45,7203.11,5,33.8,413.41,66.5,29.9,61649.36,56179.58
508268,18,8.3,233.03,200.48,1,3.3,128.75,33.9,83.3,3428.06,2685.35
508269,35,3.1,3604.12,3362.96,2,18.8,99.18,81.0,43.2,11285.17,6074.71
508270,24,1.8,2106.46,2501.04,1,23.7,34.05,84.3,46.9,6323.36,5017.94
508271,37,9.9,20515.03,21275.37,4,33.5,195.58,64.4,46.1,52516.84,39178.08
508272,76,10.6,382.31,394.05,2,4.3,92.06,14.4,55.8,2660.51,1457.35
508273,41,7.8,16026.91,14082.61,4,24.3,322.75,74.0,41.6,57251.19,37865.24
508274,45,2.3,16365.58,11186.42,5,27.9,324.05,63.1,19.4,47677.39,40442.47
508275,53,19.1,22631.85,22922.97,4,0.0,217.27,24.3,12.4,0.0,0.0
508276,29,12.0,7766.52,7359.46,2,4.5,126.76,58.1,0.0,3436.04,3661.33
508277,42,2.8,5446.97,4361.72,2,12.2,106.05,21.2,50.6,11897.48,8628.32
508278,36,5.4,9367.48,9829.32,4,10.4,126.59,42.1,40.8,8906.6,8853.57
508279,43,10.4,19883.99,23042.34,4,10.4,577.3,82.9,25.6,40502.7,29524.9
508280,43,8.6,3065.03,2376.92,2,16.8,208.19,58.5,58.2,19356.63,17804.0
508281,43,2.0,5407.09,4357.15,1,14.6,72.91,34.5,43.8,7368.98,6546.61
508282,67,19.7,8866.65,8150.82,5,6.4,255.92,6.8,17.2,9647.35,10001.44
508283,27,2.1,1589.96,1179.47,2,22.9,63.31,83.6,47.7,8368.02,6021.89
508284,50,4.4,5172.07,4905.96,2,15.3,161.06,38.8,53.5,13944.66,17940.36
508285,38,2.0,1154.11,1052.64,1,6.8,19.18,14.3,100.0,625.49,886.27
508286,38,0.2,822.03,759.49,2,2.1,121.65,46.1,91.9,1468.6,1951.14
508287,36,7.6,0.0,0.0,3,19.6,132.33,36.2,48.0,20903.62,12172.89
508288,63,26.5,22428.7,20144.16,6,4.5,171.76,5.1,18.1,3828.06,3394.24
508289,30,9.0,748.71,634.0,2,4.4,70.87,0.0,90.7,2004.2,1837.82
508290,33,7.1,3940.8,4020.67,4,16.8,74.18,35.8,11.2,9834.56,6803.36
508291,32,2.1,2265.66,2028.32,2,21.2,33.37,70.5,52.6,4184.41,4375.75
508292,33,1.0,2473.83,2302.03,2,29.6,66.97,84.6,38.9,12750.0,10492.33
508293,49,4.6,457.54,366.16,1,6.4,85.62,38.3,62.5,3412.78,4736.15
508294,50,5.0,3937.98,3483.2,2,10.7,5.0,58.4,43.6,302.78,338.46
508295,55,2.1,2376.75,2120.04,2,6.8,44.77,58.7,20.4,1852.11,1192.48
508296,33,3.1,980.61,766.98,1,11.3,27.95,78.5,0.0,1544.48,2171.4
508297,21,1.4,3556.84,3621.87,1,17.8,109.12,89.2,21.0,11078.88,7306.71
508298,20,0.9,2905.43,2418.66,1,32.4,32.01,74.4,53.9,8856.34,4945.89
508299,47,28.1,14511.48,16683.02,5,8.5,275.15,17.0,23.8,19276.14,19731.35
508300,45,4.2,2302.41,1935.0,2,17.4,86.28,50.0,8.4,9949.77,7687.04
508301,45,5.9,23068.39,24080.48,3,36.0,281.51,38.9,59.5,68642.6,68607.53
508302,27,1.7,1968.44,1387.68,2,30.3,65.86,79.8,53.5,14871.7,9106.62
508303,48,8.9,649.04,668.94,1,4.5,41.77,31.0,76.2,1370.72,1235.45
508304,49,2.6,6168.08,6383.25,2,19.0,205.91,49.9,50.9,35182.52,19636.7
508305,79,15.2,14904.07,14114.15,4,4.9,165.78,6.6,6.2,5358.4,3298.58
508306,50,6.6,4329.18,3999.75,3,22.3,113.35,51.7,23.9,20560.24,12839.62
508307,54,17.4,20001.81,15080.42,6,4.4,5.0,7.1,0.0,114.83,136.67
508308,31,2.6,1995.92,1686.85,1,22.9,45.05,80.8,24.7,4511.28,7000.74
508309,48,9.9,0.0,0.0,1,15.1,79.41,32.1,39.8,9249.5,7459.2
508310,22,1.9,1751.01,1449.93,1,17.3,98.56,89.6,35.0,9403.01,11718.77
508311,26,0.5,3712.87,3287.08,1,12.0,14.24,75.9,22.2,782.48,1069.54
508312,58,23.6,13514.19,10517.28,2,4.7,261.14,17.6,11.8,7190.8,8648.67
508313,32,11.1,377.08,321.79,1,2.7,24.35,32.2,79.6,397.88,447.54
508314,64,15.1,14005.99,12015.06,4,7.6,218.6,13.5,15.7,7612.4,7582.04
508315,58,6.5,97.42,81.51,1,4.7,82.63,18.2,78.3,3058.2,2517.24
508316,60,22.3,22529.48,9620.56,2,3.4,76.7,7.5,13.8,1769.84,1423.39
508317,59,17.7,23365.31,23670.78,4,3.4,82.96,20.9,12.0,2132.86,1547.95
508318,47,11.5,7277.19,6566.83,2,15.6,113.63,86.1,9.8,10808.66,8191.12
508319,55,22.7,11628.51,11119.77,1,6.9,362.27,22.8,15.2,16398.45,12569.63
508320,52,9.6,0.0,0.0,1,5.9,70.46,9.9,95.0,3428.37,1057.73
508321,46,10.5,5137.97,3973.75,3,10.9,183.49,49.1,33.2,10930.94,6303.69
508322,39,3.9,10235.83,9261.95,5,23.4,414.15,75.7,33.3,64770.12,58548.76
508323,51,20.6,21984.32,15745.05,4,7.3,135.95,10.1,19.4,4945.29,4444.0
508324,34,7.1,3856.98,4192.34,1,7.1,126.02,52.4,52.8,7870.2,5003.84
508325,33,5.7,4211.29,4056.21,2,10.4,124.18,65.4,27.2,8513.58,4974.36
508326,33,1.1,2679.65,2256.58,2,24.8,64.02,69.4,53.3,12515.47,4858.75
508327,46,7.5,2402.72,1997.55,2,14.0,223.62,65.9,27.0,16023.21,24855.32
508328,58,6.7,2614.39,2482.9,4,9.2,171.53,47.7,59.8,10620.78,10703.44
508329,25,1.4,1756.17,1678.11,3,3.2,87.75,100.0,20.4,1770.29,1938.41
508330,38,7.0,1338.68,1243.99,1,3.3,98.13,21.5,89.2,1825.74,1530.74
508331,49,9.6,3711.12,3194.73,2,11.9,222.2,53.9,48.0,22124.47,15621.76
508332,50,7.6,900.47,667.9,2,1.2,31.54,14.7,92.4,248.03,237.98
508333,39,6.3,3818.72,2829.11,2,13.9,168.0,67.1,40.5,18465.04,10154.62
508334,26,0.7,2270.54,1677.29,2,22.9,74.29,94.1,37.2,11770.94,9896.85
508335,52,4.6,259.16,298.59,2,3.9,7.88,11.1,75.5,193.38,123.28
508336,24,1.1,1816.83,1975.96,1,26.3,56.47,100.0,48.2,9439.91,10263.58
508337,54,2.0,853.07,823.32,1,5.0,134.35,20.3,77.1,3961.09,4327.47
508338,63,26.2,16784.73,16177.63,5,3.4,253.26,10.0,27.1,5403.94,5448.14
508339,68,29.9,30404.13,30704.57,3,7.8,346.11,20.3,13.3,17376.02,14097.51
508340,52,6.1,12536.4,14300.8,2,6.3,332.04,57.4,49.6,13055.15,9494.85
508341,35,5.5,13304.15,10450.14,4,42.0,460.04,69.5,17.6,114971.67,82574.12
508342,27,8.2,2995.93,2970.09,2,22.5,153.06,29.9,36.1,18481.51,20910.24
508343,23,1.0,3112.61,3011.59,2,20.1,87.26,97.1,31.4,13213.24,16848.65
508344,56,9.9,304.68,219.99,1,4.6,41.9,17.0,91.2,1105.41,1175.32
508345,46,4.3,687.72,687.18,1,17.0,119.66,58.2,10.8,13559.87,11486.66
508346,30,8.2,1883.15,1346.32,1,11.2,60.85,42.4,12.6,4870.38,5120.34
508347,31,6.1,1081.51,1056.29,1,4.4,80.07,34.0,96.6,1202.29,2688.85
508348,76,16.2,23568.57,17829.94,3,0.5,274.04,8.8,11.9,871.94,848.44
508349,41,14.3,5196.54,4475.48,6,28.7,370.19,57.1,44.8,63004.77,54110.51
508350,75,18.4,16604.39,15021.19,4,2.4,231.14,8.0,19.9,3759.3,3957.16
508351,51,3.5,5657.47,5494.95,2,7.7,142.9,47.4,45.3,7495.01,5238.44
508352,51,6.2,1295.88,975.22,2,6.2,92.61,32.6,62.8,3718.26,3686.75
508353,27,9.4,4486.81,4205.17,4,6.7,141.97,39.9,46.9,5813.83,3440.56
508354,41,2.6,7644.98,6128.4,5,28.8,322.44,46.9,85.7,80847.85,60800.68
508355,26,1.0,2067.02,1810.19,1,22.7,119.13,73.0,31.8,19232.39,16828.76
508356,27,1.4,3176.11,3592.64,1,21.3,85.85,100.0,21.3,8827.0,4785.5
508357,48,11.3,4395.69,3821.73,3,14.1,13.98,52.8,19.5,1218.12,1122.58
508358,20,0.0,555.01,573.25,1,4.5,95.31,1.2,80.1,2763.88,2926.77
508359,41,6.8,13518.72,11261.11,4,30.4,278.86,69.6,57.3,39252.7,32241.34
508360,48,8.8,5862.86,5798.0,2,9.4,88.67,33.8,42.6,4235.86,5864.84
508361,19,7.8,446.13,438.5,1,1.6,23.87,0.0,68.6,265.07,189.85
508362,43,5.6,3891.45,3813.99,2,13.4,159.91,26.4,23.3,16583.07,8446.13
508363,67,10.9,404.77,387.4,1,6.4,53.68,32.0,73.6,1714.04,2628.08
508364,53,11.2,19479.51,19299.04,3,6.3,195.99,6.4,0.6,6916.21,8761.75
508365,30,2.0,1985.86,2074.04,2,24.4,83.17,86.6,25.8,13038.14,14925.05
508366,37,8.3,22187.29,22299.97,5,28.1,231.66,64.3,36.3,46512.15,53893.68
508367,39,10.7,15666.22,12047.85,3,27.4,381.14,59.9,76.5,73382.94,63911.9
508368,29,1.2,1431.9,1488.79,1,23.0,86.65,73.0,38.8,18494.81,7946.17
508369,60,4.4,543.75,475.82,1,0.9,56.12,12.9,97.4,338.85,264.25
508370,55,10.9,692.81,545.98,1,5.8,85.82,49.5,57.2,2997.3,2625.74
508371,23,1.6,3032.97,3067.16,1,30.8,67.34,79.6,0.0,13124.44,9909.53
508372,38,5.0,6260.85,5788.23,6,34.5,44.3,69.5,43.0,9477.07,13102.05
508373,62,19.2,23467.05,21410.67,5,3.8,276.3,1.7,17.7,6992.53,5895.69
508374,59,25.5,7850.35,7252.09,3,3.1,207.09,20.8,8.0,4006.21,4722.99
508375,53,16.3,27221.76,25558.56,4,3.4,215.79,16.1,15.5,3436.16,4313.66
508376,62,10.8,4227.03,3632.77,1,14.8,55.31,57.1,36.2,6500.78,4937.64
508377,68,6.3,71.9,74.99,2,1.9,55.03,16.6,67.1,759.77,693.28
508378,44,27.1,22655.85,20635.18,3,4.7,58.25,29.7,17.6,2235.29,1561.32
508379,18,4.4,6071.06,5552.21,2,19.7,238.68,35.4,19.6,26308.71,16930.63
508380,24,2.8,1936.76,1708.21,2,23.6,69.31,81.7,24.3,14002.91,8092.33
508381,50,10.2,6756.8,5678.88,3,16.9,77.79,52.4,37.5,8618.78,8067.03
508382,24,0.1,1857.76,1848.24,2,18.7,98.17,97.6,56.4,8111.77,12451.73
508383,48,4.9,16257.42,19137.89,5,32.5,278.28,39.5,59.7,61381.07,60101.85
508384,41,7.9,7370.01,6690.59,3,7.9,126.19,86.0,21.9,6289.08,4155.55
508385,40,9.8,8093.23,8429.92,4,23.4,243.4,56.2,45.7,39530.47,30165.29
508386,34,2.2,1726.87,1635.71,1,22.6,91.1,92.0,40.8,15536.05,14996.23
508387,35,9.0,4523.56,3676.13,2,8.8,163.56,45.9,68.0,9078.02,8637.31
508388,41,6.1,0.0,0.0,2,17.5,132.58,60.6,57.4,12480.71,11742.1
508389,35,9.4,836.05,814.3,1,0.2,73.99,35.8,74.7,117.78,99.64
508390,36,2.7,1972.07,1584.91,2,25.7,5.0,90.4,28.6,969.35,1128.3
508391,35,3.1,5212.22,4508.15,3,17.0,140.7,43.9,39.5,21331.62,10281.51
508392,49,11.8,11703.75,8198.7,5,46.7,540.17,67.2,46.7,121714.43,141169.97
508393,38,8.0,4196.68,4249.26,2,14.6,52.95,35.5,54.2,4673.21,3245.19
508394,18,0.0,815.8,855.25,1,2.1,31.83,38.6,72.1,531.28,413.19
508395,27,0.4,180.63,205.41,1,16.4,61.73,81.5,44.6,7006.02,6440.47
508396,28,3.8,5580.34,5264.07,3,19.3,110.09,54.0,39.3,13001.08,13213.08
508397,63,16.1,20674.69,17069.16,4,10.8,141.15,0.0,19.0,10416.33,6415.86
508398,56,3.0,597.1,590.84,2,6.1,119.66,29.9,79.1,4234.98,3770.79
508399,21,0.8,1068.62,956.2,1,21.7,67.43,77.6,51.9,7753.57,8932.23
508400,29,5.3,2221.1,2326.58,1,7.8,43.72,42.4,32.9,1768.32,2667.35
508401,26,2.9,26.64,18.89,3,22.7,92.78,58.8,34.9,13546.05,10682.17
508402,57,6.2,6961.53,7545.12,2,14.9,110.15,55.4,25.3,11355.76,5885.22
508403,55,7.2,3638.98,3364.26,3,15.0,144.88,47.5,25.5,13114.72,10913.11
508404,36,9.4,9026.64,7583.48,5,36.5,358.46,60.6,47.6,54204.34,35762.49
508405,30,3.4,20266.39,19585.0,5,16.2,387.89,68.6,27.2,41280.27,19841.3
508406,36,3.5,3114.56,2839.45,1,17.2,67.74,32.2,12.6,7334.58,8207.65
508407,24,2.7,0.0,0.0,1,12.9,87.07,72.0,14.1,9391.69,6655.12
508408,32,10.9,6001.83,5159.49,5,20.4,9.57,42.9,60.9,1212.72,989.62
508409,42,2.4,870.82,768.38,2,21.8,66.0,31.7,7.5,10793.78,7750.65
508410,30,0.0,3457.62,3078.23,1,26.6,5.0,99.8,37.3,920.64,863.07
508411,22,4.7,8837.72,7976.77,3,25.6,126.17,37.3,19.6,18783.37,16181.88
508412,52,5.3,2401.25,2116.73,4,8.2,101.12,20.9,48.0,6466.49,3533.43
508413,35,7.7,15697.42,12768.16,5,35.4,274.92,94.9,46.7,49852.34,57948.77
508414,28,7.2,1382.71,1585.27,3,10.0,178.83,41.4,49.2,10998.79,10598.27
508415,50,31.9,9350.22,9799.26,3,4.5,295.1,0.0,19.5,7346.95,6078.79
508416,66,33.1,33671.7,29297.92,4,4.3,260.42,4.0,0.0,4519.98,6287.68
508417,45,4.9,5254.33,3444.59,5,34.6,471.61,74.4,96.1,130159.06,136938.96
508418,39,6.0,561.3,505.62,2,12.5,94.77,59.6,39.8,6701.79,7206.81
508419,24,3.4,790.97,529.9,1,25.3,63.01,82.6,48.2,8160.62,10528.82
508420,55,3.1,7449.44,6990.23,3,7.7,126.66,32.2,18.2,7027.84,5452.42
508421,42,10.0,22233.99,21780.9,3,32.8,362.72,41.1,86.4,93671.78,66857.0
508422,27,2.5,448.6,419.36,2,34.4,70.41,86.4,3.8,15968.53,11969.42
508423,71,16.7,20307.61,24662.7,5,8.7,255.01,4.6,2.2,21451.3,11070.72
508424,48,0.0,372.46,370.01,1,7.6,12.78,16.2,65.0,764.81,347.73
508425,65,17.5,19834.51,20680.94,6,9.6,5.0,18.0,18.2,260.68,204.17
508426,34,0.5,4986.37,4496.46,3,20.1,198.61,21.6,40.4,39806.86,20883.58
508427,47,12.0,4059.88,4581.85,1,15.7,215.14,57.6,12.4,27656.74,19959.9
508428,45,0.0,4159.89,4108.13,3,38.0,358.82,100.0,35.0,97665.86,57191.71
508429,31,7.0,3262.31,3316.12,2,12.0,202.11,60.1,25.7,13878.34,11652.3
508430,58,23.5,25865.05,22520.36,5,0.0,410.75,11.5,7.3,0.0,0.0
508431,33,1.5,4490.27,4435.97,1,29.9,65.44,90.1,78.3,12871.82,11455.55
508432,48,15.7,5734.02,5116.6,2,3.3,116.35,7.1,18.9,4295.76,2501.94
508433,45,14.3,10205.26,8503.69,3,31.2,172.86,40.3,8.7,45956.08,43198.09
508434,63,24.3,9188.33,10558.98,3,4.9,384.65,19.3,11.3,10087.55,9666.56
508435,56,3.8,851.38,771.94,1,3.4,59.11,26.2,64.1,1419.14,895.89
508436,43,7.8,4700.52,5073.08,2,15.3,158.38,14.2,48.1,13922.56,11111.75
508437,42,6.5,16846.26,15070.21,3,27.3,129.29,48.4,43.4,29861.37,21191.92
508438,39,7.3,5832.61,5184.83,1,13.4,146.67,38.7,40.8,11609.77,10878.17
508439,61,27.8,9678.66,8040.68,3,8.0,159.34,19.3,16.1,6701.16,9947.75
508440,42,3.7,1049.77,884.54,1,8.2,37.38,26.5,84.9,1708.37,1572.72
508441,49,19.8,12562.31,11410.54,3,5.1,176.08,15.6,24.7,5522.08,5149.44
508442,49,8.1,8537.77,7565.59,3,12.4,189.95,46.8,38.0,11537.99,6516.16
508443,40,13.3,14791.02,15727.44,6,46.1,438.58,91.1,47.6,107335.36,87913.71
508444,46,3.6,1918.42,1613.98,1,9.7,120.81,53.9,44.3,6896.36,3924.1
508445,40,6.3,9741.57,9267.03,2,12.7,144.32,9.6,0.0,7974.37,8944.46
508446,27,2.0,872.97,835.72,1,8.0,31.09,0.0,73.8,1893.59,999.84
508447,24,0.2,2046.07,1806.6,2,17.6,67.33,80.5,44.8,6653.76,5751.6
508448,38,8.9,7542.98,5921.86,2,14.7,199.26,67.1,32.8,23254.11,17059.35
508449,44,16.1,12296.49,11462.46,6,35.4,282.15,50.0,44.6,75593.63,64029.16
508450,59,22.1,30930.63,28924.4,3,3.3,84.04,7.6,3.4,1774.94,1278.69
508451,45,3.8,2687.62,2555.12,3,12.9,147.82,78.1,39.4,11919.49,7912.53
508452,45,2.1,4666.67,4724.9,2,16.8,147.8,39.8,54.6,16306.11,11076.57
508453,53,0.0,0.0,0.0,1,4.8,65.17,0.0,64.9,1598.33,1225.01
508454,39,3.9,568.36,478.15,1,3.1,103.62,27.3,74.8,2013.65,1727.86
508455,78,3.6,879.15,721.02,1,9.5,89.15,14.3,72.2,3941.65,3567.51
508456,30,13.7,11632.5,11421.25,6,15.1,421.12,81.7,13.8,41026.43,30158.53
508457,18,9.8,9951.6,8817.36,2,11.8,62.51,75.0,49.0,4693.72,5186.17
508458,47,0.9,776.68,650.42,2,2.9,68.99,21.9,45.4,1137.43,1414.31
508459,47,10.2,4852.83,4351.3,2,16.6,11.42,59.9,30.9,1040.57,1233.15
508460,24,2.3,607.99,588.08,2,17.7,15.94,83.3,52.2,2423.69,1954.09
508461,22,8.4,4738.75,3947.4,1,12.8,134.57,46.3,20.4,11583.22,8955.91
508462,45,5.0,7211.67,6353.73,2,14.4,231.04,6.3,49.1,17975.74,23598.39
508463,37,9.6,5859.73,5554.95,3,19.5,175.15,41.1,22.3,22731.56,14872.17
508464,31,0.0,1020.11,761.63,1,4.3,80.11,28.7,73.5,2197.32,2033.82
508465,34,1.1,0.0,0.0,2,13.9,96.45,57.8,35.1,5876.05,7614.54
508466,39,3.6,450.76,388.18,1,3.3,5.0,35.7,80.9,102.36,108.15
508467,44,8.6,2791.86,2660.82,1,17.2,163.38,49.4,54.9,19378.06,18851.13
508468,33,7.7,3952.03,3521.77,2,1.9,83.73,57.6,19.4,1291.13,1109.24
508469,36,5.8,6863.2,5301.05,2,10.1,71.95,44.5,1.0,5060.23,4484.55
508470,53,3.8,506.61,459.28,2,1.7,16.46,1.8,87.8,230.88,182.0
508471,39,0.8,888.61,886.59,2,4.1,16.85,63.0,41.2,336.65,447.99
508472,48,3.7,11707.12,9205.67,4,36.1,370.26,36.3,8.8,56678.92,58051.17
508473,52,4.6,13326.27,12476.16,4,28.0,268.93,62.4,66.4,58196.65,40536.46
508474,39,11.6,10521.24,8776.34,7,24.7,301.86,72.6,26.4,26990.44,56500.57
508475,25,4.0,4019.27,3296.67,2,13.6,61.45,49.0,22.3,5142.89,4964.17
508476,43,1.6,10803.61,9508.82,5,53.1,526.61,62.1,64.4,141678.66,203997.93
508477,41,9.4,8499.06,8483.74,2,20.8,165.54,76.2,47.8,23532.27,23474.6
508478,44,9.4,16.0,14.3,2,5.2,85.57,29.0,64.8,3669.74,2563.26
508479,50,6.3,2933.94,2906.25,1,12.7,113.89,22.1,77.3,9005.51,7583.03
508480,37,3.9,1483.58,1218.02,2,16.0,211.32,57.6,32.7,25167.61,22782.15
508481,40,4.0,4073.34,4295.19,1,10.7,11.7,41.5,23.8,892.94,858.39
508482,44,6.2,7975.63,7087.68,2,7.7,122.02,52.5,54.7,5838.93,6437.2
508483,66,0.0,120.21,107.83,2,4.5,79.7,19.6,57.0,2275.61,2390.36
508484,44,8.8,4242.06,3781.16,3,7.6,140.25,31.5,42.3,7157.08,4656.25
508485,35,9.7,67.2,65.56,2,15.1,125.03,26.1,48.5,13217.93,9125.0
508486,77,9.1,15200.55,19564.23,4,5.6,64.95,12.0,18.9,2021.91,2350.12
508487,30,1.9,2649.36,2269.06,2,21.7,108.17,72.0,31.2,16408.72,6799.89
508488,41,10.4,4844.54,5641.13,1,18.1,92.73,87.3,20.1,10815.81,8766.74
508489,24,5.0,8093.13,8461.75,6,42.8,344.42,61.7,58.9,115384.4,61671.15
