Customer_ID,Annual_Income,Monthly_Income,Income_Growth_Rate_Pct,Disposable_Income,Total_Debt,Credit_Card_Debt,Debt_to_Income_Ratio,Number_of_Credit_Lines,Payment_History_Score,Late_Payments_Count,Avg_Days_Late,On_Time_Payment_Pct,Credit_Utilization_Pct,Total_Credit_Limit,Available_Credit,Oldest_Account_Age_Years,Avg_Account_Age_Years,Employment_Tenure_Years
901497,99358.48,8404.83,6.82,26948.26,14386.04,5639.56,33.34,5,721.44,4,5.5,100.0,29.57,23819.19,14533.88,17.34,9.26,8.34
901498,76981.22,6523.2,5.74,21222.95,36452.17,9152.82,30.6,8,623.97,3,7.07,76.96,52.28,24503.96,11775.55,14.12,8.21,9.46
901499,64053.61,5291.55,1.67,18571.13,28323.03,7728.84,32.39,5,507.75,5,5.98,87.94,64.77,14608.99,6427.21,16.54,7.17,6.67
901500,62304.2,5166.13,2.09,23258.2,29176.2,5466.03,27.84,3,776.49,5,2.66,98.43,40.46,12218.41,3380.41,6.67,5.4,6.94
901501,85344.12,7003.9,1.67,15736.35,35655.82,7400.67,29.96,6,665.29,7,0.43,90.34,39.64,23412.05,19565.59,16.61,9.15,7.37
901502,75863.01,6313.43,7.19,19393.66,37842.58,3406.33,28.48,7,850.0,0,0.0,100.0,28.44,30115.59,10126.53,14.75,9.57,13.64
901503,51908.76,4259.48,0.57,5399.16,50693.51,8619.33,46.22,6,598.1,8,2.0,89.01,57.62,13558.84,8039.88,12.06,7.74,8.43
901504,75995.38,6342.45,6.67,19974.66,26370.87,5105.11,23.47,8,595.4,3,4.04,81.79,47.53,20504.17,12712.98,15.34,7.5,6.2
901505,82585.36,7066.41,4.1,15949.46,42209.51,5646.84,30.7,6,512.96,7,3.79,81.65,43.28,18299.03,12035.34,14.6,7.93,6.53
901506,51575.92,4323.52,4.97,4080.16,45409.31,7221.18,36.0,5,557.7,4,6.31,89.3,48.22,20211.46,13496.54,14.47,10.33,8.57
901507,98981.66,8304.95,1.54,16390.79,22792.77,5041.34,21.24,6,603.31,5,10.27,77.7,46.7,13719.05,6254.66,7.04,6.23,9.46
901508,77740.64,6427.24,5.67,19604.12,24245.2,5333.56,32.58,5,787.0,0,1.95,100.0,27.18,22130.2,12070.83,16.47,9.51,13.63
901509,81083.7,6775.46,2.4,23464.89,17733.06,4626.58,37.02,7,597.03,4,11.47,89.27,42.75,19049.49,12009.03,7.45,5.64,8.94
901510,74998.05,6313.74,3.87,22453.99,21442.9,3607.89,24.41,8,623.56,6,5.97,92.44,44.96,28011.77,11682.08,12.1,5.86,6.48
901511,116519.63,9705.7,10.77,32100.6,0.0,0.0,10.56,6,850.0,0,0.0,98.69,15.24,24364.95,17109.14,11.09,6.73,13.22
901512,62781.84,5213.53,6.41,15153.99,38011.06,5552.74,37.14,5,656.7,4,2.91,88.45,43.93,18293.2,7128.59,4.96,3.55,3.24
901513,79902.33,6649.9,7.1,22422.97,15026.48,4120.32,34.36,8,754.52,1,0.0,100.0,29.32,27463.24,10697.29,17.35,10.6,12.0
901514,42188.24,3481.95,2.87,4402.2,71134.5,9524.05,45.46,7,726.23,0,1.88,100.0,44.12,20367.04,11701.81,17.88,10.32,10.09
901515,48373.12,4050.86,6.96,13160.38,34317.98,5126.15,30.74,7,667.52,2,6.08,91.46,34.86,22198.01,14376.22,13.6,9.66,8.88
901516,60657.09,5077.87,1.57,10205.94,28025.26,6516.11,32.36,6,768.1,1,1.15,100.0,34.64,20191.62,8673.76,15.16,7.12,12.0
901517,77263.2,6394.39,3.94,12351.41,27103.79,4450.73,28.9,7,724.04,3,3.73,100.0,38.86,25576.4,7842.32,12.74,6.31,4.65
901518,37068.4,3096.81,2.76,500.0,70115.04,10007.38,40.15,5,499.47,10,9.3,75.77,68.58,5952.77,4256.1,9.41,7.49,4.19
901519,77825.48,6469.21,3.49,19990.78,11960.86,4867.19,19.52,7,559.35,9,4.78,83.28,27.55,11112.42,12311.29,8.91,3.05,5.7
901520,64936.75,5411.64,8.07,18092.79,21254.86,2919.65,31.21,5,583.5,7,14.78,82.76,40.97,13490.26,13689.23,10.64,5.35,8.22
901521,89727.98,7590.0,2.36,17332.16,15584.2,2601.62,15.57,9,670.28,2,10.23,96.83,33.88,21138.55,19252.71,15.97,9.14,11.75
901522,66672.05,5591.97,5.44,15246.04,24699.88,8131.33,28.89,7,678.48,6,10.46,85.81,41.07,12477.34,7980.6,15.47,7.76,7.2
901523,52180.88,4384.1,3.73,16948.8,49521.43,8116.84,31.37,7,667.87,8,13.62,92.89,39.41,21869.37,11353.61,17.56,7.54,7.83
901524,74140.25,6115.88,3.38,15350.44,39713.88,7788.6,35.16,6,538.43,7,11.38,86.92,59.27,18362.47,2036.5,8.31,5.43,8.51
901525,93249.94,7877.81,11.02,27360.78,8941.61,6660.33,21.99,5,850.0,0,0.87,100.0,32.55,20582.86,20124.21,17.22,7.1,8.51
901526,40748.66,3452.32,1.82,12436.65,57808.72,10624.7,41.08,7,574.81,6,9.33,78.88,55.3,21537.28,13763.35,18.97,11.52,12.67
901527,89158.4,7439.52,6.13,34517.68,20569.74,0.0,16.69,6,850.0,0,0.0,100.0,26.18,22295.73,18130.84,18.4,7.61,10.94
901528,62700.01,5246.53,2.81,7314.61,42534.65,8340.64,33.55,5,605.65,8,3.6,79.43,58.71,11329.5,3438.4,6.81,2.76,5.6
901529,41006.67,3470.07,0.26,500.0,55030.26,10072.99,49.54,6,406.43,6,9.25,78.62,83.01,11546.84,4411.64,4.72,5.86,2.95
901530,52023.2,4345.51,1.15,20754.28,26272.71,6191.31,29.76,3,613.57,0,3.34,89.22,31.67,500.0,5816.07,2.49,3.25,5.41
901531,140614.89,11732.28,9.35,28801.05,18700.93,1957.66,8.24,6,817.52,0,0.85,92.1,13.36,24062.38,17907.34,11.77,4.67,8.53
901532,44880.11,3744.38,3.46,10646.52,41214.03,7015.1,38.05,3,685.92,1,6.88,86.99,58.64,11405.84,3113.34,7.36,2.09,10.02
901533,28389.15,2409.12,-3.55,6424.44,55948.62,6675.84,39.6,6,684.54,4,9.02,79.49,48.04,11090.04,8882.62,11.02,11.33,9.97
901534,15000.0,1238.66,-0.57,500.0,72624.97,12797.92,49.08,5,720.6,1,0.79,100.0,69.79,628.56,5244.8,11.67,5.01,4.07
901535,28236.08,2331.51,0.49,2650.61,64818.53,12250.25,36.86,4,565.16,7,11.83,75.16,56.91,16750.33,9604.9,11.97,5.45,1.79
901536,58177.69,4808.61,7.92,11431.67,24386.45,4136.87,27.86,4,601.14,6,18.56,83.04,42.99,17337.96,6903.12,14.11,5.84,5.24
901537,57790.24,4879.96,0.64,4064.77,35416.0,7004.08,35.55,8,788.5,0,2.63,89.83,45.58,19988.45,5555.17,15.98,6.73,7.75
901538,77398.71,6403.17,5.76,14482.67,16713.88,2792.02,22.68,5,672.51,4,1.98,87.79,35.32,10344.31,4946.54,2.96,2.38,2.85
901539,37228.99,3048.75,6.21,6064.85,61096.13,10328.62,47.23,5,451.24,10,13.22,63.8,66.19,20421.23,9307.6,12.13,8.6,7.01
901540,81930.26,6876.37,3.54,15741.44,19724.24,5505.48,26.07,5,579.37,10,10.21,77.18,29.41,13809.97,13578.55,19.02,8.66,8.03
901541,57222.5,4765.69,8.58,3891.52,50470.68,9161.23,42.7,6,504.01,8,11.84,76.79,49.0,9902.33,8031.28,10.26,8.53,7.19
901542,96005.18,7825.44,8.2,23441.81,23730.84,2523.38,16.26,5,747.19,2,0.82,90.58,30.55,19948.22,7900.0,11.17,3.95,7.39
901543,71345.99,5916.67,2.84,11423.27,36205.83,7064.9,31.75,7,693.65,1,5.14,100.0,47.5,23030.32,12015.37,14.11,7.04,12.3
901544,119654.81,9881.03,9.99,27595.6,1053.88,3370.0,23.71,8,625.07,7,5.9,89.26,23.02,36508.12,20506.03,15.79,10.62,11.67
901545,65037.1,5377.88,4.21,14165.25,41496.44,7468.75,39.34,5,649.47,4,6.86,81.64,47.29,12551.41,9152.17,8.12,5.63,8.78
901546,70313.86,5912.66,1.63,14539.13,40050.9,5948.45,42.53,6,537.14,9,8.87,85.96,44.83,11512.46,9913.08,2.59,2.59,5.98
901547,111031.04,9206.65,5.77,24006.54,1498.6,4412.26,22.92,6,638.98,0,2.76,85.41,43.86,21504.98,21297.03,19.14,10.4,12.39
901548,112408.3,9398.16,6.31,30910.22,23594.93,4819.98,19.71,7,697.97,4,2.45,96.13,44.36,22347.11,20229.78,12.13,6.72,13.13
901549,30865.36,2552.7,-0.93,8753.03,49494.92,8021.58,45.03,5,578.64,4,11.4,76.3,60.21,10287.3,0.0,3.85,3.75,5.11
901550,37914.57,3185.69,2.48,695.08,44576.51,4978.25,35.14,4,720.45,1,0.05,94.59,51.84,11230.36,5259.32,14.1,8.38,7.52
901551,99200.54,8431.9,4.05,23244.97,27386.5,7450.17,26.69,5,549.38,7,8.38,74.19,57.35,16234.12,7651.22,9.86,2.75,8.22
901552,58848.43,4819.93,1.54,9649.95,30248.97,5698.37,27.77,5,554.33,6,6.31,90.5,50.14,9935.94,835.77,4.89,1.85,3.76
901553,49664.23,4139.98,0.16,14340.0,44252.41,7082.56,34.59,4,850.0,0,0.0,98.53,33.07,10194.72,6802.07,8.04,4.28,4.43
901554,88413.15,7329.83,7.5,29021.62,9676.45,3500.29,17.18,7,585.27,5,10.35,77.25,33.28,17402.93,11790.36,9.1,2.57,4.65
901555,34192.81,2809.68,-1.36,748.73,69823.89,10066.27,39.31,5,678.24,5,15.7,90.14,60.41,15641.62,11039.2,9.45,8.86,8.83
901556,82329.77,6808.53,2.66,12933.55,25304.91,3895.77,25.26,6,848.79,0,2.37,93.67,33.64,17021.18,11840.57,13.21,6.93,9.25
901557,87987.43,7373.21,3.76,16316.94,23000.09,5737.82,20.26,5,729.21,4,1.96,95.31,36.17,16466.11,14399.18,9.01,5.93,4.8
901558,84424.48,7095.7,5.84,26598.13,25968.49,2033.39,21.8,6,707.11,3,2.77,97.39,45.72,23353.71,17773.54,18.97,11.15,10.42
901559,103491.64,8630.22,5.51,20473.49,33944.52,3494.5,21.89,3,582.96,4,8.28,83.51,44.86,12962.21,12284.2,5.09,4.29,2.78
901560,32800.75,2731.13,-0.78,7193.62,67245.59,9313.23,35.45,5,530.56,7,5.94,80.65,38.98,13137.62,6991.52,6.02,2.68,7.88
901561,82096.61,6817.8,6.16,19653.67,35661.63,6143.33,23.22,4,703.18,6,12.85,87.59,40.19,15751.79,8991.56,10.68,4.58,8.45
901562,65747.3,5590.83,5.29,13483.3,45051.13,7563.67,33.26,6,459.35,8,14.78,72.09,54.35,18119.76,10510.71,11.59,6.4,6.79
901563,103528.84,8692.1,7.0,14418.41,5143.15,3085.56,20.13,4,695.51,2,3.52,88.96,38.57,15115.81,11110.88,12.57,5.85,11.19
901564,89780.33,7577.33,3.9,26400.56,8425.37,2980.68,21.59,5,617.13,2,6.97,85.11,41.58,16868.02,10498.82,0.5,3.06,5.33
901565,49172.28,4105.64,3.42,9149.82,59067.03,8821.34,36.06,6,580.63,6,0.43,81.12,46.19,21435.83,10898.41,14.01,8.07,7.67
901566,49586.12,4136.13,0.5,12402.64,59193.34,10847.46,44.8,8,679.67,0,5.81,98.22,44.59,33365.25,19047.27,29.42,14.27,13.5
901567,57998.27,4825.81,8.64,15850.75,44944.21,5160.33,36.54,6,844.12,0,1.81,100.0,37.81,24795.43,15914.76,28.03,13.39,11.03
901568,128341.25,10639.69,8.11,34187.49,0.0,299.8,10.26,6,615.88,0,3.29,91.16,28.88,21210.05,21790.22,11.71,7.44,7.51
901569,56598.29,4751.6,5.5,15547.06,16092.04,6302.51,29.59,5,706.66,5,7.7,92.39,36.69,12487.18,7590.62,6.05,2.94,3.37
901570,56801.92,4699.67,1.77,3010.75,48084.72,8771.72,41.52,5,654.0,7,11.51,81.84,59.02,14696.79,0.0,7.25,4.51,4.31
901571,76089.63,6379.23,4.09,17809.93,45329.69,5825.71,33.09,7,557.34,5,13.08,82.97,39.77,22684.72,11314.01,6.46,7.69,7.15
901572,98617.36,8309.61,7.41,26395.84,11488.48,3619.56,25.18,7,651.98,2,10.01,84.0,35.57,28655.22,17271.32,17.2,9.65,10.4
901573,69901.75,5827.12,6.3,19992.82,8189.91,5833.28,27.08,4,750.29,1,3.97,87.74,27.61,7103.72,9066.82,5.67,3.03,4.19
901574,69980.79,5874.85,2.56,15352.5,42263.52,5990.72,30.25,4,589.12,5,2.94,81.59,52.58,12264.34,9837.13,0.5,3.56,2.84
901575,116078.41,9824.12,9.46,34676.79,9984.22,2485.03,17.37,6,709.08,6,4.64,94.19,23.11,21662.32,16746.84,9.76,7.23,7.87
901576,105910.1,8815.35,5.63,25965.03,33537.05,5651.85,36.79,7,660.11,4,13.46,83.02,23.99,36680.04,16034.79,23.93,12.04,14.59
901577,85427.57,6928.42,6.55,22522.92,43584.91,5176.81,22.64,5,524.42,8,21.73,76.38,44.32,21311.66,15834.88,11.35,6.81,3.82
901578,53093.54,4427.65,6.17,8772.82,63501.77,8476.25,32.79,6,526.42,4,9.68,82.18,57.82,8213.31,7216.73,8.75,8.92,7.81
901579,43814.18,3664.72,3.15,10319.93,55058.86,9669.95,30.87,6,708.53,4,1.54,99.81,53.67,16533.2,12691.68,18.23,8.06,7.77
901580,57102.48,4829.25,4.21,10504.74,44606.28,9728.57,36.87,4,440.39,7,8.88,77.14,62.21,18504.11,6492.55,11.82,5.56,5.37
901581,72568.96,5976.67,1.56,18027.29,48199.74,12368.88,36.17,5,399.56,9,9.84,71.51,57.82,19384.99,6884.01,14.11,5.09,4.87
901582,89305.94,7330.06,3.31,20746.81,35430.2,3639.34,37.12,6,850.0,0,0.0,100.0,29.01,28855.91,18420.82,22.0,11.11,16.01
901583,26437.32,2184.49,-0.31,10559.71,76183.95,9762.73,45.7,6,597.7,8,10.6,82.68,69.88,17021.72,9273.63,15.17,7.86,4.08
901584,50432.33,4197.0,1.27,1262.97,68617.82,7979.07,50.24,7,536.83,10,7.07,81.96,72.38,29831.31,13962.44,20.71,11.24,7.5
901585,80163.96,6599.28,6.0,11391.47,18387.43,5185.82,26.55,6,630.5,6,8.86,87.64,42.45,16828.18,13653.36,10.68,4.37,8.08
901586,72088.69,6007.84,5.74,23019.16,18332.69,3599.56,30.27,3,524.67,5,11.77,94.74,66.14,16520.46,4828.37,6.9,2.52,2.35
901587,114086.69,9400.98,7.06,28965.08,356.2,1964.45,25.68,7,617.77,6,6.86,83.73,22.02,27434.54,19502.24,20.89,10.82,15.33
901588,77664.32,6380.28,-3.31,17672.53,33078.14,7314.61,32.13,5,640.17,3,1.23,76.97,41.53,20380.76,21180.52,13.03,5.28,8.25
901589,91154.77,7562.12,8.86,26141.91,15800.53,3995.43,12.18,7,676.39,5,8.28,91.0,30.87,16698.29,15245.95,14.86,4.05,7.68
901590,15615.07,1295.47,0.51,3457.05,73751.65,11691.51,47.62,5,471.6,7,10.32,70.06,76.6,500.0,0.0,4.64,2.94,1.13
901591,83839.05,6940.57,2.62,18005.39,47894.25,5818.66,29.86,6,559.42,5,9.9,78.65,45.04,20272.07,17666.74,21.29,8.93,10.02
901592,30912.01,2525.95,2.87,1251.51,57267.42,9780.28,37.23,4,635.31,5,8.9,87.11,55.56,9959.09,0.0,7.0,4.04,6.9
901593,50070.43,4198.62,-1.34,6815.22,55936.34,8214.16,42.54,5,481.55,9,17.41,64.89,59.34,14733.32,2823.56,11.37,4.44,3.96
901594,80890.02,6743.62,2.43,13092.88,47746.16,5765.96,25.13,6,648.17,3,0.0,92.8,34.66,26707.38,8653.51,12.7,9.27,8.55
901595,88072.02,7346.25,6.58,16015.02,24218.77,5377.52,39.63,3,579.52,3,10.04,83.91,41.45,19235.88,8319.15,4.18,4.73,3.75
901596,43103.81,3600.48,5.92,16567.85,55943.02,9586.73,35.43,7,670.16,4,7.26,92.66,32.26,27055.11,11860.17,14.0,10.39,11.45
901597,89334.06,7450.07,7.28,22680.14,30419.01,5508.53,27.25,7,753.72,3,0.83,94.82,34.66,21466.28,22326.04,11.93,7.89,6.43
901598,34921.85,2906.89,1.08,9021.93,50263.82,13541.76,40.75,5,577.3,4,5.68,90.55,66.3,7699.04,0.0,7.93,3.17,0.0
901599,65359.45,5391.47,2.54,11000.47,63243.61,7079.4,33.85,7,655.7,2,7.19,86.0,48.57,22841.42,13201.13,17.14,9.81,12.5
901600,76075.51,6266.84,3.45,7242.63,29723.15,4602.35,34.83,6,582.82,6,12.76,83.03,39.8,18332.08,11686.27,7.72,5.47,3.84
901601,58440.96,4914.17,8.15,10068.8,67570.57,8134.44,30.34,8,664.07,6,10.63,91.74,49.16,23490.69,13367.14,18.26,11.15,10.85
901602,72200.66,6016.34,3.54,10475.28,48105.3,5839.21,35.31,6,695.56,6,2.68,88.77,50.59,28685.55,17616.8,15.97,11.49,12.35
901603,132264.91,10981.88,8.24,26494.93,2116.91,2615.44,9.8,5,806.34,2,1.21,92.65,27.25,15992.06,17558.25,2.64,3.73,3.97
901604,40466.0,3373.07,2.86,6877.81,25495.38,7959.11,31.74,4,446.26,7,18.88,71.59,70.5,5725.9,9578.53,11.75,4.09,4.4
901605,58724.51,4849.41,6.64,15357.83,29222.99,8661.71,34.14,7,741.0,3,8.19,89.58,45.46,28978.13,12532.74,14.38,7.43,6.47
901606,56393.97,4661.48,4.82,6497.85,71036.25,10776.73,47.55,5,645.4,8,8.33,77.59,59.48,23876.95,9994.61,15.09,7.4,10.06
901607,45636.29,3814.54,-2.14,2285.88,42187.39,5933.85,43.46,3,751.8,6,3.87,92.49,44.2,12130.99,5815.31,13.64,4.93,10.35
901608,71440.02,5997.04,2.39,6005.0,46596.85,9600.14,41.8,7,519.2,4,8.11,77.57,63.59,14766.15,13896.21,15.06,7.44,7.15
901609,85921.98,7324.78,8.36,22883.39,0.0,278.92,21.96,5,834.56,0,0.0,100.0,29.23,16989.04,12812.91,4.24,4.59,5.23
901610,42071.79,3491.54,3.86,12825.0,54267.71,7913.54,29.96,5,610.1,0,1.84,84.41,40.78,14773.16,217.74,8.91,2.76,1.75
901611,93951.03,7894.94,6.69,23415.53,24373.29,4248.55,26.05,5,653.41,6,6.79,91.84,29.54,18089.19,12127.64,5.39,5.86,7.96
901612,67244.03,5493.93,7.01,21977.19,30813.58,4849.79,25.45,4,793.15,0,0.0,100.0,24.67,8802.81,7872.14,1.07,4.06,4.23
901613,31125.17,2645.21,7.89,2529.04,47809.85,8360.37,44.92,6,505.36,7,14.54,74.39,46.69,10783.61,5646.46,17.37,5.66,11.03
901614,33939.95,2816.24,2.0,500.0,45243.5,10985.73,48.98,6,660.48,3,5.9,92.27,38.9,17129.87,10582.22,16.83,10.95,4.39
901615,56007.08,4739.89,0.35,9983.54,50571.0,10031.89,38.31,8,677.85,3,2.2,88.34,44.62,21237.31,13043.32,14.69,8.2,9.22
901616,68449.34,5768.74,5.75,20201.93,25781.8,6965.95,25.99,5,557.45,6,6.97,89.43,49.74,13597.71,10145.03,8.4,5.83,11.13
901617,76946.39,6478.36,4.39,9500.89,36594.16,6140.5,32.82,8,850.0,1,10.47,100.0,46.41,30248.11,18966.07,24.09,12.98,13.62
901618,90548.32,7610.27,4.09,20485.27,19180.53,5864.62,27.04,6,496.74,8,17.04,78.23,38.63,26711.71,6192.49,11.89,4.05,3.09
901619,72443.82,6081.85,2.38,14392.59,34981.22,5008.46,35.29,6,577.94,5,6.6,84.24,45.13,19825.75,15787.65,13.42,6.46,9.96
901620,59794.93,5019.54,5.03,18901.54,46475.11,7934.08,35.73,5,483.8,3,9.62,77.71,41.49,18974.42,14008.93,8.23,5.17,3.0
901621,88197.61,7400.29,7.38,20812.5,29572.51,5593.34,23.9,7,682.32,3,10.71,84.92,34.77,19898.65,11600.68,9.3,6.83,9.24
901622,120516.95,10118.33,7.17,30430.26,23043.83,224.79,24.96,9,698.98,2,7.56,92.46,31.55,28564.03,26871.38,22.52,10.14,17.62
901623,23925.59,1977.18,-0.84,6004.82,73361.38,9039.31,40.56,6,625.0,3,5.96,83.66,61.25,20143.72,13437.35,15.11,8.91,6.65
901624,86644.4,7151.93,4.63,22260.29,15834.6,5300.56,27.04,5,551.77,9,12.94,70.2,58.72,19714.41,6580.57,8.0,1.21,5.81
901625,50187.84,4267.73,2.42,3236.21,41373.07,6013.45,33.24,3,491.65,1,11.23,75.56,49.33,10911.99,0.0,0.5,1.21,6.26
901626,85146.5,7088.99,6.64,17793.07,19985.72,5170.58,17.55,7,833.16,2,0.09,100.0,36.67,22452.74,13651.46,11.15,7.8,10.24
901627,67751.09,5675.15,4.07,10060.38,29436.21,8478.51,31.04,4,668.42,2,8.95,90.25,60.38,15419.77,5161.31,9.78,4.94,5.76
901628,99830.21,8167.47,5.79,26271.47,18695.13,2851.58,18.6,8,812.06,0,0.63,98.99,24.88,20995.57,13920.82,14.23,6.95,9.81
901629,38897.29,3231.4,-0.73,674.61,54782.35,6965.84,33.77,3,740.18,3,4.32,98.55,58.73,14720.02,4267.75,3.34,2.05,3.67
901630,79033.1,6565.78,5.25,11895.26,25019.12,7743.96,27.39,2,540.82,6,10.39,80.56,36.33,11979.06,1129.15,0.5,0.25,2.85
901631,80217.36,6673.42,8.18,12949.35,22556.73,5376.25,28.15,6,692.68,1,7.13,99.16,26.9,26284.72,21796.97,15.76,6.63,9.27
901632,92153.79,7642.73,9.95,21640.69,20106.96,4718.17,29.47,5,487.38,7,10.33,76.56,34.59,16338.97,8753.43,8.29,2.41,4.51
901633,35260.08,2904.6,3.48,3499.23,38810.14,9907.5,48.68,4,557.1,3,3.12,90.41,58.95,2544.5,1240.52,2.38,1.71,4.08
901634,22940.37,1914.77,-2.35,4784.62,54667.18,8282.61,37.95,5,633.11,5,0.61,93.24,48.95,9086.94,16594.06,17.69,7.09,13.45
901635,119305.35,9928.59,6.15,29898.68,0.0,2790.05,17.45,8,811.2,0,2.03,100.0,15.49,29549.98,21619.09,13.27,7.45,16.35
901636,81625.06,6868.91,6.6,16074.0,15196.07,6353.82,13.85,4,649.71,3,4.34,88.85,45.11,19424.82,6497.8,4.21,2.62,5.28
901637,68814.11,5704.77,4.86,12129.38,41168.78,8708.62,39.0,4,452.82,10,16.71,76.44,67.85,24240.71,10509.23,15.01,8.82,5.19
901638,76418.97,6296.94,6.66,6321.24,41112.29,3821.79,31.68,6,526.23,6,8.42,86.26,43.41,16599.32,11131.11,9.37,5.98,8.69
901639,38869.52,3280.85,2.37,6522.92,65618.76,12256.51,34.4,4,603.52,4,8.28,87.5,60.17,23092.9,5162.4,12.57,8.68,9.01
901640,110385.57,9261.49,7.32,30315.7,2587.03,3373.37,27.12,8,682.81,3,4.75,90.03,34.22,22880.47,15392.24,12.25,8.53,9.03
901641,39228.31,3256.75,1.28,1125.03,67199.39,12304.75,50.28,4,569.95,4,12.28,75.24,60.62,13739.09,5349.66,11.76,7.59,6.42
901642,95901.0,7976.62,8.96,15095.79,31281.05,6559.88,25.71,6,686.69,6,10.41,86.94,58.96,10870.53,9448.67,8.04,5.17,8.54
901643,67793.79,5648.78,7.35,15999.48,33703.14,6907.02,34.89,6,596.34,2,11.92,83.6,46.48,8863.0,11642.29,12.2,6.23,8.5
901644,97205.22,8044.39,2.1,19472.23,11439.03,4224.34,29.2,5,570.74,0,4.27,86.06,37.96,18100.42,16452.61,9.93,2.61,7.24
901645,104012.4,8634.99,7.68,19189.52,19715.03,5824.22,36.58,7,546.96,9,17.04,74.17,42.67,23484.44,20924.17,17.87,9.67,8.48
901646,42261.82,3482.58,4.05,12333.92,40270.38,6265.86,34.46,5,756.1,2,5.19,94.05,45.99,13655.2,5002.04,8.62,5.18,7.7
901647,36910.03,3085.17,0.05,14086.46,55195.0,8042.14,34.58,5,539.11,6,16.11,82.61,69.64,8940.84,5244.91,6.06,6.65,6.06
901648,77314.47,6521.75,4.75,24454.29,25749.08,3574.88,32.35,9,850.0,0,0.0,100.0,26.37,29260.94,18245.62,15.19,9.42,9.74
901649,37991.81,3152.68,3.68,8340.77,57837.43,12058.43,47.87,5,405.86,9,11.21,65.71,69.4,6424.5,1342.32,9.84,4.1,1.84
901650,90189.99,7559.96,8.77,18536.62,15193.35,2952.17,24.42,5,659.61,7,6.82,86.66,35.47,15644.37,18068.25,11.01,3.75,9.14
901651,85426.62,7083.72,0.99,19004.49,29360.22,9873.67,40.33,2,524.64,2,10.31,75.96,36.85,15961.6,6148.26,2.71,4.69,0.53
901652,18776.3,1559.5,2.7,500.0,59443.21,10357.39,48.4,5,587.84,9,5.06,78.17,59.12,13201.8,6138.62,15.21,7.73,7.05
901653,121216.0,10144.32,12.56,29894.18,21459.21,1667.9,12.84,7,737.78,2,12.62,89.87,19.58,24535.99,27073.14,15.05,9.89,8.92
901654,22111.88,1825.93,3.15,5884.72,55684.8,9308.55,30.45,3,476.12,7,12.75,74.9,59.82,4378.74,6097.33,1.86,4.09,7.61
901655,92540.13,7643.05,8.05,11328.49,42427.66,6671.55,38.07,9,427.62,11,14.23,65.28,39.94,26803.57,12937.25,18.62,7.22,8.78
901656,51797.53,4364.95,3.92,3457.91,51534.95,10064.28,43.23,7,630.91,5,8.16,85.15,37.79,21064.52,15898.23,11.36,7.82,8.17
901657,111250.44,9201.18,9.9,21192.54,0.0,5112.11,17.43,8,654.06,4,4.81,88.74,48.22,26039.92,18913.84,7.96,8.49,8.28
901658,65728.57,5525.88,8.96,11918.89,55131.33,11009.44,44.57,7,300.0,11,23.08,57.47,38.35,21601.0,9645.44,15.61,5.89,9.72
901659,56862.04,4663.92,5.67,10193.13,49393.17,10500.24,50.24,5,458.26,9,9.32,81.77,55.53,16383.47,4657.97,7.65,3.08,1.96
901660,102673.43,8644.09,7.03,18931.64,36474.88,6449.54,23.34,6,495.6,10,16.21,74.38,50.38,25649.77,16257.17,19.92,9.3,8.15
901661,46681.25,3949.02,3.88,11912.07,48696.33,5814.22,28.51,6,644.45,5,9.35,85.12,51.99,20864.64,12140.22,13.01,9.22,5.08
901662,61397.33,5043.51,1.79,9775.53,52132.04,8632.75,36.43,6,604.8,4,10.28,84.36,59.9,24456.42,11661.43,13.23,8.11,7.98
901663,39254.74,3286.09,6.57,6514.39,53248.86,9264.54,43.45,6,634.48,7,5.41,76.62,55.03,13064.26,7114.14,12.52,8.03,7.21
901664,91203.64,7542.55,0.93,14875.85,19549.62,2884.42,32.88,6,734.04,3,9.61,90.36,36.11,18279.11,10414.66,7.24,3.92,8.23
901665,87130.23,7036.53,6.15,20780.78,35523.9,4631.07,33.83,6,734.94,1,6.38,90.48,30.72,25324.51,15532.41,14.52,8.33,9.48
901666,69156.12,5728.26,1.33,8903.77,47940.9,7566.91,38.68,7,554.87,5,13.95,83.79,45.64,15004.24,9931.34,15.6,6.33,9.83
901667,77728.36,6605.16,4.81,5627.52,48127.37,11194.89,33.49,6,678.75,2,5.46,94.83,32.53,18881.78,16857.44,12.86,7.05,10.61
901668,49527.95,4182.08,4.1,11632.0,45161.99,5335.19,36.85,6,614.72,7,5.83,85.68,34.89,16427.65,10275.5,9.81,7.41,3.54
901669,47369.48,3984.1,0.66,12812.41,38688.96,8882.48,43.64,6,602.01,7,6.46,81.82,64.32,11731.67,10519.66,15.83,9.06,5.17
901670,111408.66,9220.37,5.64,18050.98,31214.94,5464.5,25.14,4,569.15,8,14.24,74.45,55.34,20918.72,3787.38,5.02,3.84,8.28
901671,106141.2,8907.96,2.8,22476.3,5746.99,4651.65,20.33,5,641.85,6,0.0,89.32,33.05,17007.65,12333.68,6.07,5.26,8.95
901672,54003.51,4460.64,4.46,16373.99,50621.53,5536.58,43.18,8,758.02,1,3.42,97.43,48.46,23078.48,14113.34,17.68,9.46,5.47
901673,39082.53,3270.34,3.98,5193.43,43156.81,7893.14,35.36,6,407.21,11,11.89,71.24,76.66,14914.08,7386.34,12.27,6.12,6.91
