Applicant_ID,Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Num_Dependents,Existing_Loans,Home_Ownership,Purpose,Default
703473,65,96903.87,15746.35,850,3.9,2,0,Own,Auto,0
703474,39,84345.58,14643.92,706,1.1,2,1,Own,Home_Improvement,0
703475,30,22040.53,16225.38,677,13.9,1,1,Own,Auto,1
703476,29,35097.79,16637.79,638,12.6,2,1,Own,Debt_Consolidation,1
703477,64,65481.83,27514.99,655,6.8,0,0,Mortgage,Debt_Consolidation,1
703478,30,43876.72,26613.31,714,12.1,3,2,Mortgage,Home_Improvement,1
703479,36,69594.32,11922.14,660,6.7,0,1,Mortgage,Home_Improvement,0
703480,30,60733.24,14060.1,723,5.4,0,0,Rent,Other,0
703481,53,32802.96,11073.32,611,2.3,2,0,Mortgage,Home_Improvement,1
703482,57,51578.69,21356.57,696,11.1,1,0,Mortgage,Auto,0
703483,57,70269.82,19425.2,653,4.7,3,3,Rent,Home_Improvement,0
703484,24,57046.39,20804.38,692,6.1,4,2,Mortgage,Home_Improvement,1
703485,65,62143.52,4879.61,654,10.8,2,1,Own,Debt_Consolidation,0
703486,62,67787.45,18769.48,613,13.2,0,2,Mortgage,Home_Improvement,0
703487,47,55880.08,9868.89,643,0.0,0,2,Rent,Home_Improvement,0
703488,21,91263.33,5501.89,655,7.9,1,1,Rent,Home_Improvement,0
703489,52,28354.56,16347.81,664,10.2,4,1,Rent,Other,1
703490,53,70149.93,12596.88,531,9.7,1,1,Rent,Debt_Consolidation,0
703491,23,46322.61,20847.88,700,0.0,0,0,Mortgage,Debt_Consolidation,0
703492,31,68547.67,20647.31,625,9.5,1,1,Own,Home_Improvement,1
703493,29,79149.41,15651.11,723,3.4,2,3,Mortgage,Auto,0
703494,44,74183.53,21230.14,689,11.7,1,2,Mortgage,Home_Improvement,0
703495,34,75090.59,18917.59,586,14.7,1,0,Mortgage,Auto,0
703496,28,77164.67,15321.92,573,6.2,4,0,Mortgage,Auto,1
703497,30,71663.21,7875.48,693,10.7,1,0,Rent,Home_Improvement,0
703498,61,53285.87,25775.95,632,3.7,2,2,Rent,Debt_Consolidation,0
703499,62,76510.54,25141.43,644,10.9,4,3,Own,Other,0
703500,28,82283.65,26341.78,635,10.7,4,2,Mortgage,Medical,0
703501,64,79721.78,6215.74,735,6.4,0,1,Mortgage,Home_Improvement,0
703502,42,65613.02,6218.12,663,7.8,0,1,Mortgage,Other,0
703503,28,65616.87,18080.57,599,1.2,0,1,Own,Auto,0
703504,48,14000.0,24616.11,590,4.7,4,1,Mortgage,Auto,1
703505,28,39122.71,16324.39,601,0.0,4,1,Rent,Other,1
703506,41,53972.82,27119.69,689,9.4,3,1,Mortgage,Other,0
703507,36,82877.09,5938.41,502,6.9,0,0,Mortgage,Home_Improvement,0
703508,30,87577.13,21677.22,601,0.0,3,0,Mortgage,Home_Improvement,0
703509,33,62166.81,1000.0,600,2.6,2,2,Mortgage,Debt_Consolidation,0
703510,34,31647.65,7995.89,697,4.3,3,3,Mortgage,Auto,0
703511,29,70415.98,5414.22,571,14.2,0,0,Mortgage,Medical,0
703512,63,82457.51,22061.66,631,6.0,4,1,Mortgage,Home_Improvement,0
703513,57,77085.11,10035.91,626,8.8,4,1,Rent,Debt_Consolidation,0
703514,26,41871.48,16090.05,652,8.2,0,2,Mortgage,Home_Improvement,0
703515,28,32698.21,24703.65,548,0.0,1,0,Mortgage,Other,1
703516,21,36970.39,9955.51,746,7.8,2,2,Own,Debt_Consolidation,0
703517,50,32719.41,25176.19,850,13.9,3,2,Mortgage,Debt_Consolidation,0
703518,61,82722.85,6619.0,582,10.6,0,3,Rent,Auto,0
703519,59,66136.5,29055.4,732,0.0,3,2,Own,Debt_Consolidation,0
703520,60,110635.16,6288.26,664,1.6,3,0,Rent,Auto,0
703521,46,98333.01,4208.85,729,9.8,2,1,Mortgage,Auto,0
703522,51,82950.91,20164.23,636,17.3,2,1,Mortgage,Debt_Consolidation,1
703523,39,42151.15,29786.39,725,0.7,1,2,Own,Debt_Consolidation,0
703524,42,74550.8,1000.0,753,7.3,4,0,Mortgage,Auto,0
703525,24,69453.18,25872.72,760,16.2,2,2,Mortgage,Medical,0
703526,63,24740.33,27757.69,541,9.0,3,2,Rent,Medical,1
703527,58,27988.64,19583.25,677,11.0,3,0,Own,Debt_Consolidation,1
703528,39,40801.4,2257.86,783,2.2,3,2,Own,Debt_Consolidation,0
703529,31,88923.35,5834.08,774,2.1,3,0,Rent,Auto,0
703530,21,49099.21,20766.33,626,0.0,4,3,Own,Auto,1
703531,29,25151.16,1000.0,589,11.8,3,1,Own,Other,0
703532,40,60576.88,26954.65,833,10.4,1,1,Own,Medical,1
703533,58,72996.43,33543.2,625,17.5,0,3,Rent,Auto,1
703534,44,29248.34,2844.2,666,0.1,3,0,Own,Auto,0
703535,57,104556.42,4353.6,717,14.0,1,0,Own,Auto,0
703536,45,40404.12,22986.03,647,7.6,2,2,Rent,Medical,1
703537,32,83945.96,8952.42,577,9.8,3,3,Own,Home_Improvement,1
703538,60,74916.85,22688.17,704,0.5,0,2,Mortgage,Auto,0
703539,37,40707.75,11430.93,643,9.9,0,0,Rent,Other,0
703540,24,55545.53,10849.53,637,9.7,3,2,Rent,Auto,0
703541,51,58773.99,14681.61,708,15.0,4,2,Rent,Debt_Consolidation,1
703542,59,49727.08,22617.91,695,10.2,4,1,Rent,Debt_Consolidation,0
703543,49,76522.82,22091.36,772,9.7,3,2,Mortgage,Medical,0
703544,44,59695.06,15409.59,746,5.5,0,1,Own,Debt_Consolidation,1
703545,38,16450.23,29940.6,582,15.1,0,1,Own,Debt_Consolidation,1
703546,53,60521.94,31422.51,747,16.7,2,0,Mortgage,Home_Improvement,0
703547,26,30553.87,23986.91,624,11.3,4,0,Own,Auto,1
703548,39,52625.09,2034.48,818,0.0,1,1,Mortgage,Debt_Consolidation,0
703549,45,63880.94,9453.44,544,2.6,4,2,Rent,Debt_Consolidation,0
703550,34,55545.39,13927.49,644,3.2,1,0,Mortgage,Auto,0
703551,54,82851.42,21171.61,521,17.4,2,0,Mortgage,Home_Improvement,0
703552,36,56383.32,29290.44,764,5.4,1,2,Mortgage,Debt_Consolidation,0
703553,32,45656.4,9918.01,669,12.1,3,0,Own,Debt_Consolidation,0
703554,33,98092.85,28551.35,641,9.9,0,3,Rent,Home_Improvement,0
703555,52,75986.41,4023.65,568,7.7,4,0,Own,Debt_Consolidation,0
703556,41,54982.89,19218.29,563,5.5,4,0,Rent,Debt_Consolidation,0
703557,55,58437.32,11633.86,543,9.9,3,3,Mortgage,Other,0
703558,47,48507.97,13414.33,549,15.3,0,2,Own,Other,0
703559,27,60190.19,28448.93,645,9.3,1,1,Own,Medical,0
703560,58,34960.6,12225.11,618,0.3,2,3,Rent,Other,0
703561,61,100789.5,16966.49,782,6.7,4,2,Own,Home_Improvement,0
703562,28,87975.46,33410.31,549,11.2,0,3,Rent,Medical,1
703563,38,14000.0,18680.32,593,12.4,0,3,Mortgage,Other,1
703564,41,34967.2,2191.21,606,0.0,0,3,Rent,Debt_Consolidation,0
703565,26,57019.35,5197.6,715,10.2,2,0,Mortgage,Other,0
703566,44,42509.39,11122.85,640,13.0,4,1,Mortgage,Debt_Consolidation,0
703567,55,14000.0,18423.07,580,8.6,3,1,Mortgage,Medical,1
703568,57,74908.29,18846.09,708,3.7,2,3,Rent,Debt_Consolidation,0
703569,33,29374.59,1000.0,700,7.0,1,3,Rent,Home_Improvement,0
703570,52,74623.86,4601.55,491,4.6,3,2,Mortgage,Debt_Consolidation,0
703571,57,69117.87,3057.17,752,8.1,3,2,Mortgage,Medical,0
703572,49,94874.8,15767.17,687,4.4,4,2,Mortgage,Auto,0
703573,43,36545.79,19784.01,651,31.4,4,0,Own,Debt_Consolidation,1
703574,51,102170.74,13861.33,682,1.8,2,3,Rent,Auto,0
703575,54,28434.48,21012.56,850,2.7,3,0,Mortgage,Debt_Consolidation,1
703576,41,94366.55,14082.07,691,6.0,4,0,Own,Medical,0
703577,27,83860.13,16823.54,625,8.3,4,1,Rent,Home_Improvement,1
703578,57,68690.78,30655.63,612,0.0,3,2,Mortgage,Home_Improvement,0
703579,51,31867.73,23871.7,578,0.0,2,0,Rent,Auto,1
703580,58,97170.17,10620.39,800,7.5,0,3,Mortgage,Debt_Consolidation,0
703581,53,77668.2,12634.46,850,1.3,2,1,Own,Debt_Consolidation,0
703582,46,17950.77,27495.56,737,10.0,2,2,Own,Debt_Consolidation,1
703583,56,14000.0,15704.21,702,5.6,2,0,Rent,Debt_Consolidation,1
703584,26,42116.95,9172.74,804,12.6,3,0,Mortgage,Debt_Consolidation,0
703585,62,37331.59,20552.65,590,6.2,3,2,Own,Debt_Consolidation,1
703586,40,75358.3,3386.51,665,8.2,4,1,Mortgage,Debt_Consolidation,0
703587,27,61497.3,18318.55,716,10.9,0,3,Mortgage,Medical,1
703588,32,65860.1,11098.1,661,12.4,0,1,Own,Home_Improvement,1
703589,55,45788.81,19519.25,718,4.7,3,2,Mortgage,Debt_Consolidation,0
703590,29,81165.0,38288.54,545,9.5,3,1,Rent,Debt_Consolidation,1
703591,43,44342.5,18657.72,470,5.9,1,2,Rent,Home_Improvement,1
703592,34,21614.71,5505.3,659,12.3,1,0,Rent,Debt_Consolidation,0
703593,39,14000.0,1000.0,599,4.4,0,3,Rent,Debt_Consolidation,0
703594,57,70812.56,17450.24,770,1.8,3,1,Own,Auto,0
703595,60,43429.18,13325.03,711,14.2,3,2,Own,Home_Improvement,0
703596,36,16645.24,2529.22,516,0.0,3,3,Mortgage,Medical,0
703597,54,36867.35,10490.24,699,14.8,1,3,Rent,Debt_Consolidation,0
703598,40,48680.11,15922.04,585,5.3,2,2,Rent,Auto,0
703599,58,74943.49,4656.57,398,5.7,2,3,Rent,Auto,0
703600,38,14000.0,14353.51,839,11.6,2,3,Rent,Home_Improvement,1
703601,27,48316.94,20764.57,729,0.5,4,1,Rent,Other,0
703602,29,76169.88,8798.26,601,10.5,4,3,Rent,Other,0
703603,45,69778.36,29360.48,628,11.7,3,2,Mortgage,Other,1
703604,46,78188.71,7093.38,799,0.0,1,3,Own,Home_Improvement,0
703605,21,106328.87,4696.27,699,0.0,4,1,Mortgage,Auto,0
703606,39,37709.0,26846.65,850,6.1,3,3,Mortgage,Auto,1
703607,65,43925.47,11644.29,662,7.2,2,1,Mortgage,Medical,1
703608,63,84617.96,8709.02,551,5.0,4,2,Mortgage,Debt_Consolidation,0
703609,59,97870.76,6611.83,642,4.4,2,0,Mortgage,Debt_Consolidation,0
703610,48,67020.28,20304.12,758,7.9,0,1,Own,Auto,0
703611,31,51091.08,9348.52,708,9.5,4,2,Mortgage,Auto,1
703612,65,30864.97,11043.11,611,9.7,4,1,Mortgage,Auto,0
703613,25,74009.51,1000.0,571,9.3,1,0,Mortgage,Home_Improvement,0
703614,59,67484.51,1890.78,685,10.7,3,3,Rent,Other,1
703615,47,33103.78,11800.54,743,5.1,2,0,Rent,Auto,0
703616,43,46413.63,1552.52,826,13.8,3,1,Own,Debt_Consolidation,0
703617,64,35333.0,10910.61,515,4.3,0,1,Mortgage,Auto,1
703618,21,73258.88,26661.97,577,1.8,1,2,Rent,Debt_Consolidation,1
703619,53,55596.39,16875.91,669,8.6,0,0,Rent,Other,0
703620,30,89257.61,26624.16,646,7.9,3,2,Rent,Home_Improvement,0
703621,62,91905.23,5943.31,611,4.5,2,2,Mortgage,Other,0
703622,26,67213.38,21786.11,686,7.6,0,3,Mortgage,Medical,0
703623,38,88135.7,11356.19,559,0.0,4,0,Own,Debt_Consolidation,0
703624,54,84699.69,23358.78,436,2.8,1,0,Rent,Debt_Consolidation,1
703625,40,95715.24,4498.03,771,8.2,2,1,Own,Debt_Consolidation,0
703626,27,48039.14,16919.34,598,11.0,1,2,Rent,Other,1
703627,34,74845.27,25414.76,579,11.4,4,3,Rent,Auto,1
703628,50,104425.18,17691.05,715,6.4,1,1,Rent,Home_Improvement,0
703629,43,75737.39,18581.1,698,7.0,3,3,Own,Auto,0
703630,35,49765.53,12865.32,560,14.9,3,2,Rent,Auto,0
703631,43,65879.43,1000.0,750,0.0,3,3,Own,Auto,0
703632,42,115447.29,7137.18,625,0.4,2,0,Mortgage,Debt_Consolidation,0
703633,44,50618.38,8185.21,681,5.6,1,2,Mortgage,Debt_Consolidation,0
703634,55,44858.92,25029.75,665,1.0,1,2,Mortgage,Home_Improvement,1
703635,22,82073.64,17051.54,740,9.6,1,3,Rent,Other,0
703636,34,51087.19,5609.45,743,8.3,3,3,Rent,Other,0
703637,24,22164.62,25162.58,651,2.1,0,2,Own,Debt_Consolidation,1
703638,28,21865.39,19896.54,644,14.8,0,3,Mortgage,Debt_Consolidation,1
703639,54,60530.89,1000.0,814,7.1,2,1,Mortgage,Debt_Consolidation,0
703640,33,44979.26,29050.72,578,7.3,1,0,Mortgage,Debt_Consolidation,1
703641,25,95792.02,19882.43,533,14.0,2,2,Own,Debt_Consolidation,1
703642,63,45680.88,44168.42,647,3.4,3,0,Rent,Debt_Consolidation,1
703643,46,26545.21,26572.55,565,2.5,4,3,Mortgage,Debt_Consolidation,1
703644,45,41433.37,1000.0,616,21.1,0,0,Mortgage,Debt_Consolidation,0
703645,39,30246.98,27472.86,721,0.0,0,1,Mortgage,Debt_Consolidation,1
703646,33,88705.9,18117.64,850,8.5,2,1,Rent,Auto,0
703647,24,41265.7,11863.51,741,6.6,1,1,Own,Other,0
703648,27,96828.16,19074.47,598,2.4,3,1,Rent,Debt_Consolidation,0
703649,48,74052.34,22402.01,598,2.2,4,3,Rent,Medical,0
703650,24,109717.77,12271.71,546,4.1,4,1,Mortgage,Debt_Consolidation,0
703651,34,57825.74,6454.58,680,14.8,3,1,Rent,Other,0
703652,36,80905.23,22155.42,812,1.0,2,0,Own,Home_Improvement,0
703653,56,14000.0,19564.93,662,6.3,3,0,Rent,Auto,1
703654,48,48970.28,3889.04,538,5.1,0,1,Own,Auto,0
703655,32,42265.72,29041.28,827,15.4,0,0,Rent,Home_Improvement,1
703656,41,88437.32,13090.48,695,10.3,3,3,Own,Home_Improvement,0
703657,35,57263.52,34946.84,633,7.5,0,3,Mortgage,Other,1
703658,57,76785.37,30807.01,763,3.8,3,2,Mortgage,Home_Improvement,0
703659,64,42984.94,14345.27,668,12.5,0,0,Own,Auto,0
703660,65,29060.4,24044.37,649,12.3,2,2,Mortgage,Auto,0
703661,28,58425.72,5437.12,586,12.7,0,3,Mortgage,Medical,0
703662,46,92255.06,17717.76,531,5.6,1,1,Rent,Medical,0
703663,43,59260.39,1000.0,608,3.5,1,3,Rent,Other,0
703664,36,98787.92,4467.1,781,2.5,4,2,Own,Medical,0
703665,25,52507.36,15158.89,684,6.5,3,1,Mortgage,Debt_Consolidation,0
703666,56,51927.81,22064.65,692,0.8,0,2,Own,Home_Improvement,0
703667,56,51927.59,24559.34,517,11.9,4,3,Own,Auto,1
703668,24,54249.61,27466.83,850,17.8,0,1,Mortgage,Auto,0
703669,49,43748.82,26191.91,618,5.7,4,3,Rent,Home_Improvement,0
703670,55,54705.67,11069.07,674,0.2,3,2,Mortgage,Debt_Consolidation,0
703671,55,40793.02,14823.77,825,9.0,0,1,Rent,Home_Improvement,0
703672,60,35407.04,9335.01,661,4.6,1,3,Mortgage,Home_Improvement,0
703673,43,97587.93,16124.5,458,6.5,4,3,Rent,Debt_Consolidation,0
703674,55,81925.56,1000.0,724,7.5,3,2,Rent,Other,0
703675,40,53215.94,7515.98,525,12.9,1,2,Mortgage,Debt_Consolidation,0
703676,25,45822.35,30137.2,641,10.0,1,2,Own,Debt_Consolidation,1
703677,60,22422.65,17476.98,682,0.7,3,2,Own,Other,1
703678,47,74872.39,8851.07,790,2.5,4,0,Own,Auto,0
703679,35,44143.82,22695.16,810,17.1,1,2,Mortgage,Debt_Consolidation,0
703680,57,107501.84,18594.92,797,1.9,0,1,Own,Auto,0
703681,65,18206.91,15214.21,614,4.1,3,3,Rent,Home_Improvement,1
703682,39,68892.61,11964.49,624,2.3,2,1,Own,Debt_Consolidation,1
703683,31,90180.25,5381.33,703,2.3,1,3,Rent,Other,0
703684,58,47593.16,15423.8,694,7.8,0,3,Mortgage,Auto,0
703685,60,110112.42,16909.33,610,13.8,2,0,Own,Debt_Consolidation,0
703686,28,85180.74,16027.68,639,0.5,3,1,Rent,Other,0
703687,37,84840.8,30904.92,539,15.2,4,1,Own,Medical,1
703688,44,39754.13,15962.42,605,8.1,2,3,Mortgage,Auto,1
703689,52,85787.95,19027.53,501,13.6,4,1,Rent,Other,1
703690,46,85358.51,28800.77,687,3.8,0,3,Mortgage,Home_Improvement,0
703691,21,64102.38,24437.97,616,2.7,4,1,Own,Home_Improvement,1
703692,56,104665.68,1000.0,818,7.8,3,2,Mortgage,Debt_Consolidation,0
703693,26,69144.82,15056.01,685,5.5,3,2,Rent,Auto,1
703694,39,14000.0,5345.62,672,6.1,0,1,Mortgage,Other,0
703695,40,69278.47,7938.35,682,5.5,1,3,Mortgage,Debt_Consolidation,1
703696,32,103661.9,25552.75,720,9.0,1,0,Mortgage,Home_Improvement,0
703697,56,46241.08,32170.78,657,0.0,4,2,Mortgage,Home_Improvement,1
703698,53,79203.35,20215.32,530,5.3,1,0,Mortgage,Debt_Consolidation,0
703699,27,45456.05,1000.0,588,11.4,1,3,Mortgage,Other,0
703700,26,60935.46,10888.5,632,5.6,1,1,Mortgage,Home_Improvement,0
703701,51,14000.0,12558.45,719,4.7,4,3,Rent,Other,1
703702,37,16813.16,10799.03,753,9.9,4,0,Mortgage,Debt_Consolidation,1
703703,21,53613.56,32160.01,760,5.7,4,0,Mortgage,Debt_Consolidation,0
703704,42,46762.78,20636.95,692,5.9,4,3,Own,Debt_Consolidation,0
703705,35,15284.38,22766.03,697,9.5,3,3,Rent,Other,1
703706,56,77968.56,16482.47,578,11.5,2,0,Rent,Auto,0
703707,42,69300.19,24936.15,808,10.4,1,2,Rent,Other,0
703708,40,39199.92,14145.88,582,4.4,0,3,Rent,Debt_Consolidation,1
703709,52,14000.0,2452.56,594,0.0,2,2,Rent,Debt_Consolidation,0
703710,46,74640.79,15708.2,674,12.4,2,0,Own,Debt_Consolidation,0
703711,51,48455.79,8617.33,663,3.1,2,3,Rent,Other,0
703712,51,78236.03,1000.0,611,0.2,1,2,Mortgage,Other,0
703713,55,88003.21,1000.0,685,1.9,0,2,Own,Debt_Consolidation,0
703714,51,51777.37,9686.71,730,0.8,4,3,Mortgage,Home_Improvement,0
703715,56,54519.34,12984.22,719,4.5,3,1,Mortgage,Home_Improvement,0
703716,64,78608.07,34263.63,513,0.7,0,3,Rent,Auto,1
703717,59,53620.01,9306.99,660,8.1,4,2,Rent,Other,0
703718,41,14000.0,8341.74,546,11.8,2,1,Rent,Home_Improvement,1
703719,32,74454.61,14830.67,624,8.4,4,3,Own,Home_Improvement,0
703720,46,67210.83,23880.39,761,2.6,0,1,Mortgage,Debt_Consolidation,0
703721,53,45359.3,2776.63,685,2.4,0,1,Mortgage,Medical,0
703722,21,71977.82,12992.22,475,3.4,2,3,Mortgage,Medical,0
703723,50,49819.75,28591.92,604,6.8,2,2,Rent,Auto,0
703724,29,49029.8,32370.4,795,0.4,0,0,Mortgage,Debt_Consolidation,1
703725,45,78361.2,7853.95,669,9.0,4,3,Mortgage,Debt_Consolidation,0
703726,32,25141.22,1000.0,589,3.9,1,1,Rent,Medical,0
703727,52,19134.32,14145.01,726,5.1,4,0,Rent,Home_Improvement,1
703728,30,54874.56,13291.12,687,5.1,4,0,Rent,Auto,0
703729,41,26293.87,26563.62,682,14.7,1,3,Rent,Debt_Consolidation,1
703730,44,79617.82,24639.85,850,9.4,2,1,Rent,Auto,0
703731,64,40300.16,16133.59,850,19.9,3,3,Rent,Auto,0
703732,29,16082.65,6952.43,626,4.4,1,1,Own,Medical,1
703733,57,48543.6,18958.33,632,10.1,0,1,Own,Debt_Consolidation,1
703734,46,14000.0,6858.25,687,0.0,3,1,Own,Debt_Consolidation,0
703735,54,91788.7,5984.93,552,7.4,2,0,Rent,Debt_Consolidation,0
703736,58,57642.83,15082.09,669,9.5,4,1,Mortgage,Debt_Consolidation,0
703737,46,75010.64,35772.98,574,0.1,2,2,Own,Auto,1
703738,24,71036.7,33827.24,600,1.2,0,3,Mortgage,Home_Improvement,1
703739,62,63267.35,30521.29,513,4.1,4,2,Mortgage,Auto,1
703740,31,32878.64,1000.0,795,3.0,2,0,Mortgage,Other,0
703741,47,77565.86,21957.72,522,15.6,3,3,Rent,Auto,0
703742,43,50244.51,7821.02,526,6.8,2,2,Mortgage,Home_Improvement,0
703743,35,39664.45,20569.91,657,0.4,3,3,Rent,Debt_Consolidation,1
703744,23,14000.0,24706.76,534,9.6,0,2,Rent,Auto,1
703745,39,89664.97,22822.97,641,9.8,2,3,Own,Debt_Consolidation,1
703746,27,52585.24,8926.81,594,9.8,2,3,Mortgage,Other,0
703747,34,48271.28,5405.72,601,10.3,1,1,Mortgage,Other,0
703748,46,14000.0,22926.53,720,3.2,4,0,Own,Debt_Consolidation,1
703749,57,81185.04,28506.93,799,7.9,1,1,Mortgage,Debt_Consolidation,0
703750,38,55636.45,8031.59,652,10.0,3,0,Rent,Medical,0
703751,40,83009.67,6826.65,603,10.0,0,2,Rent,Debt_Consolidation,0
703752,61,57461.86,14407.89,668,4.2,0,2,Rent,Debt_Consolidation,0
703753,64,37594.3,9995.44,640,11.2,0,1,Own,Auto,0
703754,46,72241.42,25564.43,610,7.0,2,1,Rent,Auto,1
703755,42,20032.26,26468.88,577,5.8,4,3,Own,Debt_Consolidation,1
703756,55,20457.93,24164.71,625,3.7,3,3,Own,Debt_Consolidation,1
703757,48,56686.49,9533.8,591,2.2,0,2,Mortgage,Other,0
703758,36,76514.88,6781.02,641,1.9,4,2,Own,Medical,0
703759,21,85553.39,12454.84,608,0.0,0,3,Rent,Debt_Consolidation,0
703760,37,56107.04,17105.45,749,5.8,2,0,Rent,Debt_Consolidation,0
703761,64,55481.39,24513.96,663,0.0,0,3,Rent,Debt_Consolidation,0
703762,59,63336.06,20171.6,646,5.8,3,0,Own,Home_Improvement,0
703763,52,53305.33,12377.36,833,8.6,0,1,Mortgage,Debt_Consolidation,0
703764,48,46094.51,21767.07,847,15.4,1,0,Own,Home_Improvement,0
703765,36,70513.09,24041.79,653,6.7,2,3,Own,Debt_Consolidation,0
703766,62,46035.78,14692.25,626,3.3,3,1,Rent,Home_Improvement,0
703767,63,53063.61,6075.05,563,2.1,4,2,Mortgage,Auto,0
703768,32,87507.59,20830.62,688,2.7,1,1,Own,Auto,0
703769,60,63729.86,25856.37,611,14.3,0,2,Rent,Auto,0
703770,26,45703.74,23091.92,722,0.8,4,1,Own,Home_Improvement,0
703771,49,75318.43,5595.6,756,8.2,2,3,Mortgage,Home_Improvement,0
703772,51,54894.12,20473.4,588,11.4,3,1,Own,Debt_Consolidation,0
703773,60,74826.03,17120.15,712,14.3,3,2,Mortgage,Other,0
703774,26,37362.47,13777.27,683,13.8,4,0,Own,Home_Improvement,1
703775,33,39506.41,14642.29,382,11.5,4,0,Mortgage,Other,1
703776,24,23570.33,10676.31,566,3.6,4,2,Mortgage,Home_Improvement,1
703777,22,85628.36,9399.92,667,11.0,3,2,Mortgage,Home_Improvement,0
703778,38,92421.07,19245.9,614,7.3,4,0,Own,Home_Improvement,0
703779,62,87221.89,16096.52,624,9.0,3,2,Rent,Home_Improvement,0
703780,51,66915.09,17400.8,673,2.9,4,2,Rent,Other,0
703781,50,63105.71,4453.66,588,15.4,2,3,Rent,Debt_Consolidation,0
703782,37,52537.83,18446.81,741,1.6,2,3,Mortgage,Auto,0
703783,47,72440.95,32221.05,670,7.5,3,1,Rent,Auto,0
703784,54,53732.59,5392.98,658,1.5,4,3,Rent,Auto,0
703785,59,33609.01,17120.52,539,4.5,0,3,Rent,Auto,1
703786,41,82420.04,16077.35,739,11.2,3,0,Own,Medical,0
703787,33,79969.87,18994.03,757,2.8,1,0,Mortgage,Home_Improvement,0
703788,33,70949.28,23593.74,633,5.9,1,3,Mortgage,Debt_Consolidation,1
703789,45,56572.78,10172.96,690,7.9,0,0,Own,Home_Improvement,0
703790,45,48907.93,25148.57,606,0.0,1,3,Mortgage,Other,1
703791,63,60427.36,22952.41,611,0.0,2,1,Mortgage,Home_Improvement,0
703792,48,63214.64,13269.26,709,8.2,3,2,Mortgage,Auto,0
703793,44,29868.89,22731.59,612,5.4,0,1,Mortgage,Auto,1
703794,27,47110.59,28648.77,650,6.5,3,2,Mortgage,Medical,0
703795,24,32510.37,30841.49,697,7.2,0,3,Own,Medical,1
703796,47,84998.89,14477.71,565,6.5,4,1,Rent,Auto,0
703797,61,25388.61,25016.41,725,6.8,3,2,Own,Other,1
703798,28,28857.53,16553.31,508,4.2,3,1,Rent,Debt_Consolidation,1
703799,49,36660.74,8827.42,588,11.2,0,3,Mortgage,Debt_Consolidation,0
703800,64,61855.42,40910.36,759,9.6,4,2,Own,Home_Improvement,1
703801,59,35553.3,27514.02,743,9.8,1,2,Own,Other,0
703802,44,100313.29,24835.7,658,9.7,1,1,Rent,Other,0
703803,65,75618.56,14300.33,651,6.8,0,3,Rent,Home_Improvement,0
703804,30,14000.0,19285.59,678,1.5,0,0,Own,Home_Improvement,1
703805,38,63295.64,12567.13,613,6.9,4,0,Rent,Debt_Consolidation,0
703806,22,66269.28,36384.65,665,10.7,2,1,Rent,Debt_Consolidation,0
703807,45,27324.84,11593.83,743,8.5,0,2,Rent,Auto,0
703808,30,55646.79,17675.71,694,11.0,4,0,Mortgage,Auto,0
703809,35,59853.03,26056.32,570,9.3,1,3,Mortgage,Debt_Consolidation,1
703810,35,42343.41,15886.81,578,12.6,4,1,Own,Auto,1
703811,57,55317.88,26416.67,504,5.5,3,1,Rent,Auto,1
703812,46,65876.77,19823.64,763,8.1,2,3,Mortgage,Other,1
703813,24,45332.91,16340.35,745,11.3,2,1,Mortgage,Auto,0
703814,50,56203.13,17094.66,729,8.1,1,0,Rent,Other,0
703815,62,28725.48,1000.0,583,0.0,0,2,Rent,Home_Improvement,0
703816,53,72839.38,26494.29,812,10.5,4,3,Own,Auto,0
703817,59,42334.57,23030.42,484,9.2,4,0,Own,Home_Improvement,1
703818,40,87006.4,20751.29,747,0.0,0,1,Mortgage,Home_Improvement,0
703819,37,107417.83,18725.8,734,4.2,0,3,Rent,Debt_Consolidation,0
703820,49,98120.13,6543.2,568,8.1,0,0,Rent,Other,0
703821,65,46480.59,17503.91,665,1.6,2,1,Own,Medical,0
703822,45,68045.76,7451.81,543,7.3,4,2,Rent,Home_Improvement,0
703823,42,51377.37,10915.31,613,2.5,3,0,Own,Medical,0
703824,34,68757.57,4649.81,581,8.3,0,0,Mortgage,Auto,0
703825,32,37628.92,12790.55,709,6.5,0,3,Rent,Auto,0
703826,30,33163.95,26842.27,780,4.7,1,0,Mortgage,Debt_Consolidation,1
703827,63,56361.52,20930.7,838,2.0,1,2,Mortgage,Auto,0
703828,38,38248.96,7133.14,523,9.2,2,0,Mortgage,Auto,0
703829,59,87174.81,7588.58,702,0.5,1,2,Rent,Other,0
703830,52,75066.77,27318.01,627,6.8,3,0,Rent,Debt_Consolidation,0
703831,65,65686.64,13910.06,680,0.0,1,1,Rent,Medical,0
703832,27,54031.14,25021.35,510,5.4,2,0,Own,Debt_Consolidation,1
703833,42,53490.8,33002.63,463,14.9,3,1,Own,Home_Improvement,1
703834,49,81000.66,26592.02,527,6.2,1,0,Rent,Other,1
703835,61,59418.65,5614.57,765,19.7,0,3,Mortgage,Auto,0
703836,21,57946.84,1000.0,534,11.8,1,3,Rent,Auto,0
703837,40,102769.28,32398.37,726,8.3,4,2,Mortgage,Debt_Consolidation,0
